Open Date,Close Date,Symbol,Action,SL,TP,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Magic Number,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(USD),Min(pips),Min(USD),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(USD)
10/07/2019 17:25,10/07/2019 17:43,USDCAD,Buy,0.00000,0.00000,1.32971,1.33038,0.0000,0.0000,6.7,634.56,0.49,0,00:00:17:46,100.0,17m,10.5,0.06,17.2,1629.0119999999997,0.0,0.0,100.0,39.0,-10.50,-994.45
10/07/2019 16:57,10/07/2019 17:17,USDCHF,Buy,0.00000,0.00000,0.99350,0.99402,0.0000,0.0000,5.2,659.20,0.51,0,00:00:19:35,100.0,19m,7.5,0.08,12.0,1521.24,0.0,0.0,100.0,43.3,-6.80,-862.04
10/07/2019 15:35,10/07/2019 16:01,USDJPY,Sell,0.00000,0.00000,106.82500,106.92900,0.0000,0.0000,-10.4,-1225.49,-0.94,0,00:00:25:55,0.0,0s,23.9,23.92,0.0,0.0,-23.9,-2816.3759999999997,0.0,56.5,-10.40,-1225.54
10/07/2019 14:59,10/07/2019 15:29,EURUSD,Buy,0.00000,0.00000,1.09854,1.09916,0.0000,0.0000,6.2,781.20,0.60,0,00:00:29:48,100.0,29m,6.3,0.08,12.5,1575.0,0.0,0.0,100.0,49.6,-6.30,-793.80
10/04/2019 17:18,10/04/2019 17:30,NZDUSD,Buy,0.00000,0.00000,0.63231,0.63304,0.0000,0.0000,7.3,919.80,0.71,0,00:00:11:56,8.4,1m,0.0,0.14,7.3,919.8,0.0,0.0,100.0,100.0,0.00,0.00
10/04/2019 16:58,10/04/2019 17:16,USDJPY,Buy,0.00000,0.00000,107.00300,107.02200,0.0000,0.0000,1.9,223.69,0.17,0,00:00:17:18,5.6,58s,0.0,0.53,1.9,223.68699999999998,0.0,0.0,100.0,100.0,0.00,0.00
10/04/2019 04:13,10/04/2019 04:36,USDCAD,Buy,0.00000,0.00000,1.33290,1.33335,0.0000,0.0000,4.5,425.23,0.33,0,00:00:22:46,4.4,1m,0.0,0.22,4.5,425.25,0.0,0.0,100.0,100.0,0.00,0.00
10/04/2019 03:46,10/04/2019 04:05,EURUSD,Sell,0.00000,0.00000,1.09763,1.09820,0.0000,0.0000,-5.7,-718.20,-0.56,0,00:00:18:24,0.0,0s,5.7,5.70,0.0,0.0,-5.7,-718.2,0.0,0.0,-5.70,-718.20
10/03/2019 17:28,10/03/2019 17:44,USDJPY,Buy,0.00000,0.00000,106.69800,106.66600,0.0000,0.0000,-3.2,-377.99,-0.29,0,00:00:16:03,0.0,0s,3.2,3.20,0.0,0.0,-3.2,-377.98400000000004,0.0,0.0,-3.20,-377.98
10/03/2019 16:27,10/03/2019 16:43,USDCHF,Buy,0.00000,0.00000,1.00105,1.00175,0.0000,0.0000,7.0,880.46,0.68,0,00:00:15:28,6.3,58s,0.0,0.14,7.0,880.46,0.0,0.0,100.0,100.0,0.00,0.00
10/03/2019 16:09,10/03/2019 16:24,EURUSD,Buy,0.00000,0.00000,1.09545,1.09578,0.0000,0.0000,3.3,415.80,0.32,0,00:00:14:34,6.7,58s,0.0,0.30,3.3,415.79999999999995,0.0,0.0,100.0,100.0,0.00,0.00
10/03/2019 02:15,10/03/2019 02:30,GBPUSD,Buy,0.00000,0.00000,1.23043,1.23011,0.0000,0.0000,-3.2,-403.20,-0.31,0,00:00:14:27,0.0,0s,3.2,3.20,0.0,0.0,-3.2,-403.20000000000005,0.0,0.0,-3.20,-403.20
10/03/2019 01:48,10/03/2019 02:11,USDCHF,Buy,0.00000,0.00000,0.99671,0.99703,0.0000,0.0000,3.2,404.42,0.32,0,00:00:22:45,4.4,1m,0.0,0.31,3.2,404.416,0.0,0.0,100.0,100.0,0.00,0.00
10/02/2019 18:12,10/02/2019 18:28,USDCAD,Sell,0.00000,0.00000,1.32982,1.32914,0.0000,0.0000,6.8,644.63,0.50,0,00:00:15:56,6.3,1m,0.0,0.15,6.8,644.64,0.0,0.0,100.0,100.0,0.00,0.00
10/02/2019 17:46,10/02/2019 18:02,AUDUSD,Buy,0.00000,0.00000,0.66989,0.66945,0.0000,0.0000,-4.4,-554.40,-0.43,0,00:00:15:22,0.0,0s,4.4,4.40,0.0,0.0,-4.4,-554.4000000000001,0.0,0.0,-4.40,-554.40
10/02/2019 10:32,10/02/2019 10:42,USDJPY,Buy,0.00000,0.00000,107.55000,107.64000,0.0000,0.0000,9.0,1053.50,0.83,0,00:00:09:59,10.0,59s,0.0,0.11,9.0,1053.54,0.0,0.0,100.0,100.0,0.00,0.00
10/02/2019 02:58,10/02/2019 03:14,NZDUSD,Buy,0.00000,0.00000,0.62411,0.62479,0.0000,0.0000,6.8,856.80,0.68,0,00:00:16:16,6.3,1m,0.0,0.15,6.8,856.8,0.0,0.0,100.0,100.0,0.00,0.00
10/02/2019 01:56,10/02/2019 02:17,GBPUSD,Sell,0.00000,0.00000,1.22845,1.22922,0.0000,0.0000,-7.7,-970.20,-0.76,0,00:00:20:37,0.0,0s,7.7,7.70,0.0,0.0,-7.7,-970.2,0.0,0.0,-7.70,-970.20
10/01/2019 18:48,10/01/2019 19:10,USDCHF,Buy,0.00000,0.00000,0.99313,0.99368,0.0000,0.0000,5.5,697.40,0.55,0,00:00:22:02,4.6,1m,0.0,0.18,5.5,697.4,0.0,0.0,100.0,100.0,0.00,0.00
10/01/2019 18:16,10/01/2019 18:39,EURUSD,Sell,0.00000,0.00000,1.09261,1.09335,0.0000,0.0000,-7.4,-932.40,-0.73,0,00:00:23:02,0.0,0s,7.4,7.40,0.0,0.0,-7.4,-932.4000000000001,0.0,0.0,-7.40,-932.40
10/01/2019 17:55,10/01/2019 18:12,USDCAD,Sell,0.00000,0.00000,1.32550,1.32452,0.0000,0.0000,9.8,932.26,0.74,0,00:00:17:02,5.9,1m,0.0,0.10,9.8,932.274,0.0,0.0,100.0,100.0,0.00,0.00
10/01/2019 05:33,10/01/2019 05:56,EURUSD,Buy,0.00000,0.00000,1.08884,1.08854,0.0000,0.0000,-3.0,-378.00,-0.30,0,00:00:23:01,65.3,15m,5.7,1.11,2.7,340.20000000000005,-3.0,-378.0,47.4,0.0,-5.70,-718.20
10/01/2019 04:56,10/01/2019 05:23,NZDUSD,Sell,0.00000,0.00000,0.62465,0.62422,0.0000,0.0000,4.3,541.80,0.43,0,00:00:27:01,92.6,25m,4.1,0.16,4.3,541.8,-0.7,-88.19999999999999,86.0,100.0,0.00,0.00
09/30/2019 18:10,09/30/2019 18:32,USDCHF,Buy,0.00000,0.00000,0.99700,0.99780,0.0000,0.0000,8.0,889.95,0.71,0,00:00:22:01,100.0,22m,7.8,0.06,15.8,1757.592,0.0,0.0,100.0,50.6,-7.80,-867.67
09/30/2019 17:45,09/30/2019 17:54,AUDUSD,Sell,0.00000,0.00000,0.67590,0.67568,0.0000,0.0000,2.2,244.20,0.19,0,00:00:09:02,,,,,,,,,,,,
