Open Date,Close Date,Symbol,Action,Lots,SL,TP,Open Price,Close Price,Commission,Swap,Pips,Profit
11/28/2018 20:52,11/30/2018 18:01,EURUSD,Sell,6,0,0,1.1385,1.13221,-12,122.82,62.9,3444.12
11/29/2018 09:35,11/30/2018 18:00,EURUSD,Sell,6,0,0,1.13932,1.13222,-12,30.65,71,3781.17
11/29/2018 14:51,11/30/2018 18:00,EURUSD,Sell,6,0,0,1.13931,1.13226,-12,30.65,70.5,3754.54
11/29/2018 15:31,11/30/2018 18:00,EURUSD,Sell,6,0,0,1.13989,1.13229,-12,30.65,76,4045.89
11/27/2018 16:49,11/28/2018 19:28,EURUSD,Buy,6,0,0,1.13055,1.13452,-12,-63.54,39.7,2024.03
11/27/2018 17:00,11/28/2018 19:28,EURUSD,Buy,6,0,0,1.12991,1.13445,-12,-63.54,45.4,2325.62
11/27/2018 17:10,11/28/2018 19:28,EURUSD,Buy,6,0,0,1.12925,1.13435,-12,-63.54,51,2622.04
11/27/2018 18:15,11/28/2018 19:28,EURUSD,Buy,6,0,0,1.12869,1.13447,-12,-63.54,57.8,2981.39
11/27/2018 18:55,11/28/2018 19:28,EURUSD,Buy,6,0,0,1.1279,1.13446,-12,-63.54,65.6,3393.95
11/28/2018 10:05,11/28/2018 19:28,EURUSD,Buy,6,0,0,1.12792,1.13443,-12,0,65.1,3431.14
11/28/2018 10:17,11/28/2018 19:27,EURUSD,Buy,6,0,0,1.12686,1.13439,-12,0,75.3,3970.76
11/27/2018 10:16,11/27/2018 11:34,EURUSD,Buy,6,0,0,1.13066,1.13227,-12,0,16.1,841.15
11/23/2018 10:44,11/26/2018 11:05,EURUSD,Buy,6,0,0,1.13739,1.13791,-12,-38.12,5.2,224.07
11/23/2018 10:53,11/26/2018 11:05,EURUSD,Buy,6,0,0,1.13687,1.13798,-12,-38.12,11.1,535.13
11/23/2018 12:42,11/26/2018 11:05,EURUSD,Buy,6,0,0,1.13567,1.13796,-12,-38.12,22.9,1157.3
11/23/2018 13:22,11/26/2018 11:05,EURUSD,Buy,6,0,0,1.13408,1.13782,-12,-38.12,37.4,1922.07
11/23/2018 15:31,11/26/2018 11:05,EURUSD,Buy,6,0,0,1.13397,1.13777,-12,-38.12,38,1953.8
11/23/2018 18:38,11/26/2018 11:04,EURUSD,Buy,6,0,0,1.13352,1.13773,-12,-38.12,42.1,2170.09
11/21/2018 20:07,11/21/2018 20:35,EURUSD,Sell,6,0,0,1.13957,1.13875,-12,0,8.2,420.05
11/21/2018 13:16,11/21/2018 19:03,EURUSD,Sell,6,0,0,1.1389,1.13841,-12,0,4.9,246.25
11/21/2018 13:24,11/21/2018 19:03,EURUSD,Sell,6,0,0,1.14029,1.13836,-12,0,19.3,1005.25
11/21/2018 13:28,11/21/2018 19:03,EURUSD,Sell,6,0,0,1.1411,1.13837,-12,0,27.3,1426.9
11/21/2018 15:30,11/21/2018 19:03,EURUSD,Sell,6,0,0,1.14147,1.13855,-12,0,29.2,1526.8
11/21/2018 10:54,11/21/2018 12:48,EURUSD,Sell,6,0,0,1.14052,1.13783,-12,0,26.9,1406.49
11/20/2018 20:06,11/20/2018 23:37,EURUSD,Buy,6,0,0,1.13677,1.13698,-12,0,2.1,98.82
11/20/2018 20:33,11/20/2018 23:36,EURUSD,Buy,6,0,0,1.13623,1.13698,-12,0,7.5,383.79
11/20/2018 20:34,11/20/2018 23:36,EURUSD,Buy,6,0,0,1.13596,1.13699,-12,0,10.3,531.54
11/19/2018 14:37,11/20/2018 14:50,EURUSD,Sell,6,0,0,1.14199,1.14191,-12,25.67,0.8,55.7
11/19/2018 15:26,11/20/2018 11:08,EURUSD,Sell,6,0,0,1.14336,1.1426,-12,25.67,7.6,412.76
11/19/2018 17:59,11/20/2018 11:08,EURUSD,Sell,6,0,0,1.14536,1.14258,-12,25.67,27.8,1473.52
11/19/2018 19:52,11/20/2018 11:07,EURUSD,Sell,6,0,0,1.14544,1.14256,-12,25.67,28.8,1526.06
11/20/2018 09:33,11/20/2018 11:07,EURUSD,Sell,6,0,0,1.14622,1.14262,-12,0,36,1878.39
11/20/2018 10:12,11/20/2018 11:07,EURUSD,Sell,6,0,0,1.14693,1.14249,-12,0,44.4,2319.75
11/08/2018 21:35,11/16/2018 16:20,EURUSD,Buy,6,0,0,1.1382,1.14001,-12,-305.65,18.1,634.97
11/08/2018 21:40,11/16/2018 16:20,EURUSD,Buy,6,0,0,1.13729,1.14001,-12,-305.65,27.2,1113.92
11/08/2018 21:42,11/16/2018 16:20,EURUSD,Buy,6,0,0,1.13664,1.14001,-12,-305.65,33.7,1456.02
11/09/2018 08:08,11/16/2018 16:20,EURUSD,Buy,6,0,0,1.13438,1.14001,-12,-267.63,56.3,2683.5
11/09/2018 11:21,11/16/2018 16:20,EURUSD,Buy,6,0,0,1.13368,1.14,-12,-267.63,63.2,3046.69
11/09/2018 15:31,11/16/2018 16:19,EURUSD,Buy,6,0,0,1.13336,1.13999,-12,-267.63,66.3,3209.87
11/09/2018 18:42,11/16/2018 16:19,EURUSD,Buy,6,0,0,1.13275,1.13986,-12,-267.63,71.1,3462.93
11/09/2018 18:42,11/16/2018 16:19,EURUSD,Buy,6,0,0,1.13257,1.13993,-12,-267.63,73.6,3594.29
11/12/2018 00:46,11/16/2018 16:19,EURUSD,Buy,6,0,0,1.13194,1.14,-12,-229.51,80.6,4000.6
11/12/2018 00:51,11/16/2018 16:19,EURUSD,Buy,6,0,0,1.13169,1.14015,-12,-229.51,84.6,4210.54
11/12/2018 08:50,11/16/2018 16:19,EURUSD,Buy,6,0,0,1.12766,1.14015,-12,-229.51,124.9,6331.31
11/12/2018 08:59,11/16/2018 16:19,EURUSD,Buy,6,0,0,1.12724,1.14032,-12,-229.51,130.8,6640.77
11/12/2018 09:54,11/16/2018 16:19,EURUSD,Buy,6,0,0,1.12666,1.14033,-12,-229.51,136.7,6951.14
11/12/2018 09:59,11/16/2018 16:19,EURUSD,Buy,6,0,0,1.12601,1.14016,-12,-229.51,141.5,7204.81
11/12/2018 10:00,11/16/2018 16:19,EURUSD,Buy,6,0,0,1.1258,1.14012,-12,-229.51,143.2,7294.54
11/12/2018 10:09,11/16/2018 16:19,EURUSD,Buy,6,0,0,1.12552,1.14011,-12,-229.51,145.9,7436.7
11/12/2018 10:16,11/16/2018 16:19,EURUSD,Buy,6,0,0,1.1251,1.14006,-12,-229.51,149.6,7631.76
11/12/2018 10:22,11/16/2018 16:18,EURUSD,Buy,6,0,0,1.12418,1.14001,-12,-229.51,158.3,8090
11/13/2018 10:05,11/16/2018 16:18,EURUSD,Buy,6,0,0,1.12316,1.13996,-12,-191,168,8639.42
11/08/2018 21:59,11/08/2018 22:59,EURUSD,Buy,6,0,0,1.13586,1.136,-12,0,1.4,61.94
11/08/2018 22:05,11/08/2018 22:59,EURUSD,Buy,6,0,0,1.13557,1.136,-12,0,4.3,215.11
11/07/2018 02:56,11/08/2018 03:26,EURUSD,Sell,6,0,0,1.1464,1.14317,-12,77.19,32.3,1760.48
11/07/2018 09:31,11/08/2018 03:26,EURUSD,Sell,6,0,0,1.14627,1.1432,-12,77.19,30.7,1676.46
11/07/2018 10:38,11/08/2018 03:25,EURUSD,Sell,6,0,0,1.1471,1.1432,-12,77.19,39,2112.08
11/07/2018 11:31,11/08/2018 03:25,EURUSD,Sell,6,0,0,1.14862,1.14323,-12,77.19,53.9,2894.02
11/07/2018 12:20,11/08/2018 03:25,EURUSD,Sell,6,0,0,1.14951,1.14323,-12,77.19,62.8,3361.11
11/05/2018 14:07,11/05/2018 15:57,EURUSD,Buy,6,0,0,1.13719,1.13761,-12,0,4.2,209.52
11/02/2018 19:04,11/02/2018 19:48,EURUSD,Buy,6,0,0,1.13773,1.1382,-12,0,4.7,235.76
11/02/2018 10:13,11/02/2018 18:45,EURUSD,Sell,6,0,0,1.14381,1.13879,-12,0,50.2,2632.91
11/02/2018 10:14,11/02/2018 18:45,EURUSD,Sell,6,0,0,1.14421,1.13889,-12,0,53.2,2790.73
11/02/2018 14:37,11/02/2018 18:45,EURUSD,Sell,6,0,0,1.14494,1.13903,-12,0,59.1,3101.18
11/01/2018 12:11,,,Withdrawal,0.01,0,0,0,0,0,0,0,-50000
10/29/2018 23:02,11/01/2018 11:33,EURUSD,Buy,6,0,0,1.13849,1.13742,-12,-190.64,-10.7,-767.08
10/29/2018 23:58,11/01/2018 11:33,EURUSD,Buy,6,0,0,1.13731,1.13737,-12,-190.64,0.6,-170.99
10/30/2018 10:28,11/01/2018 11:33,EURUSD,Buy,6,0,0,1.13679,1.13736,-12,-152.66,5.7,136.04
10/30/2018 10:36,11/01/2018 11:33,EURUSD,Buy,6,0,0,1.13642,1.13726,-12,-152.66,8.4,278.51
10/30/2018 13:21,11/01/2018 11:32,EURUSD,Buy,6,0,0,1.13579,1.13729,-12,-152.66,15,626.69
10/30/2018 14:04,11/01/2018 11:32,EURUSD,Buy,6,0,0,1.13518,1.13731,-12,-152.66,21.3,959.04
10/30/2018 14:32,11/01/2018 11:32,EURUSD,Buy,6,0,0,1.13476,1.13727,-12,-152.66,25.1,1159.56
10/30/2018 20:00,11/01/2018 11:32,EURUSD,Buy,6,0,0,1.13526,1.13727,-12,-152.66,20.1,895.77
10/30/2018 21:06,11/01/2018 11:32,EURUSD,Buy,6,0,0,1.13468,1.13726,-12,-152.66,25.8,1196.51
10/30/2018 21:14,11/01/2018 11:32,EURUSD,Buy,6,0,0,1.13424,1.13717,-12,-152.66,29.3,1381.28
10/31/2018 16:02,11/01/2018 11:32,EURUSD,Buy,6,0,0,1.13205,1.13716,-12,-114.58,51.1,2569.61
10/31/2018 16:05,11/01/2018 11:32,EURUSD,Buy,6,0,0,1.13172,1.13716,-12,-114.58,54.4,2743.73
10/31/2018 19:18,11/01/2018 11:31,EURUSD,Buy,6,0,0,1.13074,1.13716,-12,-114.58,64.2,3260.81
10/31/2018 20:20,11/01/2018 11:31,EURUSD,Buy,6,0,0,1.13057,1.1372,-12,-114.58,66.3,3371.49
10/31/2018 13:08,,,Deposit,0.01,0,0,0,0,0,0,0,100
10/29/2018 19:44,10/29/2018 21:09,EURUSD,Buy,6,0,0,1.138,1.13897,-12,0,9.7,498.99
10/29/2018 18:02,10/29/2018 18:38,EURUSD,Buy,6,0,0,1.1381,1.13993,-12,0,18.3,951.22
10/29/2018 15:39,10/29/2018 17:59,EURUSD,Buy,6,0,0,1.13787,1.13833,-12,0,4.6,230.46
10/29/2018 17:05,10/29/2018 17:59,EURUSD,Buy,6,0,0,1.13717,1.13833,-12,0,11.6,599.42
10/29/2018 17:08,10/29/2018 17:58,EURUSD,Buy,6,0,0,1.13689,1.13833,-12,0,14.4,747.01
10/29/2018 12:32,10/29/2018 13:26,EURUSD,Buy,6,0,0,1.1376,1.14136,-12,0,37.6,1964.59
10/24/2018 11:20,10/26/2018 19:15,EURUSD,Buy,6,0,0,1.14198,1.14061,-12,-151.75,-13.7,-884.42
10/24/2018 13:18,10/26/2018 19:15,EURUSD,Buy,6,0,0,1.14053,1.1408,-12,-151.75,2.7,-21.74
10/24/2018 15:06,10/26/2018 19:14,EURUSD,Buy,6,0,0,1.13867,1.14092,-12,-151.75,22.5,1019.51
10/24/2018 15:06,10/26/2018 19:14,EURUSD,Buy,6,0,0,1.13819,1.1409,-12,-151.75,27.1,1261.44
10/25/2018 16:30,10/26/2018 19:14,EURUSD,Buy,6,0,0,1.13904,1.14089,-12,-37.98,18.5,922.94
10/25/2018 16:43,10/26/2018 19:14,EURUSD,Buy,6,0,0,1.13798,1.14094,-12,-37.98,29.6,1506.63
10/25/2018 17:21,10/26/2018 19:14,EURUSD,Buy,6,0,0,1.13759,1.14086,-12,-37.98,32.7,1669.78
10/25/2018 19:13,10/26/2018 19:14,EURUSD,Buy,6,0,0,1.13681,1.1409,-12,-37.98,40.9,2100.95
10/25/2018 20:48,10/26/2018 19:13,EURUSD,Buy,6,0,0,1.13609,1.14086,-12,-37.98,47.7,2458.65
10/26/2018 10:42,10/26/2018 19:12,EURUSD,Buy,6,0,0,1.13751,1.1408,-12,0,32.9,1718.36
10/26/2018 10:42,10/26/2018 19:12,EURUSD,Buy,6,0,0,1.1375,1.14086,-12,0,33.6,1755.09
10/26/2018 10:43,10/26/2018 19:12,EURUSD,Buy,6,0,0,1.13751,1.14087,-12,0,33.6,1755.07
10/26/2018 13:44,10/26/2018 19:12,EURUSD,Buy,6,0,0,1.13509,1.14082,-12,0,57.3,3001.62
10/26/2018 13:49,10/26/2018 19:12,EURUSD,Buy,6,0,0,1.13479,1.14062,-12,0,58.3,3054.75
10/24/2018 14:47,10/26/2018 10:41,EURUSD,Buy,6,0,0,1.1399,1.1378,-12,-151.75,-21,-1271.15
10/24/2018 11:38,10/26/2018 10:41,EURUSD,Buy,6,0,0,1.14125,1.13769,-12,-151.75,-35.6,-2041.24
10/24/2018 10:43,10/26/2018 10:40,EURUSD,Buy,6,0,0,1.1434,1.13766,-12,-151.75,-57.4,-3191.02
10/23/2018 09:32,10/24/2018 10:22,EURUSD,Sell,6,0,0,1.14525,1.14564,-12,25.63,-3.9,-190.62
10/23/2018 09:36,10/24/2018 10:22,EURUSD,Sell,6,0,0,1.14604,1.14575,-12,25.63,2.9,165.5
10/23/2018 09:56,10/24/2018 10:17,EURUSD,Sell,6,0,0,1.14642,1.14599,-12,25.63,4.3,238.76
10/23/2018 10:00,10/24/2018 10:14,EURUSD,Sell,6,0,0,1.14685,1.1459,-12,25.63,9.5,511.06
10/23/2018 12:24,10/24/2018 10:00,EURUSD,Sell,6,0,0,1.14769,1.14574,-12,25.63,19.5,1034.8
10/23/2018 18:15,10/24/2018 10:00,EURUSD,Sell,6,0,0,1.14812,1.14568,-12,25.63,24.4,1291.47
10/23/2018 18:16,10/24/2018 10:00,EURUSD,Sell,6,0,0,1.14901,1.14578,-12,25.63,32.3,1705.05
10/19/2018 13:24,10/22/2018 18:02,EURUSD,Sell,6,0,0,1.14684,1.14685,-12,25.53,-0.1,8.3
10/19/2018 14:20,10/22/2018 18:02,EURUSD,Sell,6,0,0,1.14737,1.1469,-12,25.53,4.7,259.41
10/19/2018 16:45,10/22/2018 18:02,EURUSD,Sell,6,0,0,1.14865,1.1469,-12,25.53,17.5,929.04
10/19/2018 17:58,10/22/2018 17:55,EURUSD,Sell,6,0,0,1.14928,1.14709,-12,25.53,21.9,1159.04
10/19/2018 18:00,10/22/2018 17:08,EURUSD,Sell,6,0,0,1.14967,1.14737,-12,25.53,23,1216.28
10/19/2018 18:52,10/22/2018 17:08,EURUSD,Sell,6,0,0,1.15039,1.14736,-12,25.53,30.3,1598.04
10/19/2018 18:56,10/22/2018 17:06,EURUSD,Sell,6,0,0,1.15096,1.14733,-12,25.53,36.3,1911.85
10/19/2018 18:59,10/22/2018 16:42,EURUSD,Sell,6,0,0,1.1516,1.14725,-12,25.53,43.5,2288.54
10/22/2018 09:18,10/22/2018 16:42,EURUSD,Sell,6,0,0,1.15292,1.1472,-12,0,57.2,2979.63
10/22/2018 09:21,10/22/2018 16:42,EURUSD,Sell,6,0,0,1.15332,1.14721,-12,0,61.1,3183.58
10/22/2018 09:49,10/22/2018 16:42,EURUSD,Sell,6,0,0,1.1542,1.14726,-12,0,69.4,3617.52
10/19/2018 10:11,10/19/2018 12:59,EURUSD,Buy,6,0,0,1.14421,1.14596,-12,0,17.5,904.26
10/19/2018 10:18,10/19/2018 12:59,EURUSD,Buy,6,0,0,1.14368,1.14599,-12,0,23.1,1197.43
10/18/2018 22:35,10/19/2018 08:50,EURUSD,Buy,6,0,0,1.14578,1.14642,-12,-37.71,6.4,285.25
10/18/2018 22:41,10/19/2018 08:49,EURUSD,Buy,6,0,0,1.14519,1.14642,-12,-37.71,12.3,594.03
10/18/2018 20:21,10/18/2018 21:48,EURUSD,Buy,6,0,0,1.14619,1.14696,-12,0,7.7,390.8
10/18/2018 21:03,10/18/2018 21:48,EURUSD,Buy,6,0,0,1.1456,1.14699,-12,0,13.9,715.12
10/18/2018 21:19,10/18/2018 21:48,EURUSD,Buy,6,0,0,1.14524,1.14695,-12,0,17.1,882.55
10/18/2018 19:31,10/18/2018 19:32,EURUSD,Buy,6,0,0,1.14738,1.14749,-12,0,1.1,45.52
10/18/2018 19:08,10/18/2018 19:21,EURUSD,Buy,6,0,0,1.14875,1.14853,-12,0,-2.2,-126.93
10/18/2018 19:12,10/18/2018 19:21,EURUSD,Buy,6,0,0,1.14841,1.14857,-12,0,1.6,71.58
10/18/2018 19:15,10/18/2018 19:21,EURUSD,Buy,6,0,0,1.14781,1.14852,-12,0,7.1,358.91
10/18/2018 18:07,10/18/2018 18:51,EURUSD,Sell,6,0,0,1.14937,1.14929,-12,0,0.8,29.76
10/18/2018 18:26,10/18/2018 18:51,EURUSD,Sell,6,0,0,1.15052,1.14952,-12,0,10,509.96
10/18/2018 18:37,10/18/2018 18:51,EURUSD,Sell,6,0,0,1.15116,1.14951,-12,0,16.5,849.24
10/18/2018 10:46,10/18/2018 16:08,EURUSD,Sell,6,0,0,1.15077,1.14927,-12,0,15,771.11
10/18/2018 10:47,10/18/2018 16:08,EURUSD,Sell,6,0,0,1.15101,1.14928,-12,0,17.3,891.17
10/18/2018 10:58,10/18/2018 16:08,EURUSD,Sell,6,0,0,1.15126,1.14929,-12,0,19.7,1016.46
10/18/2018 12:04,10/18/2018 16:08,EURUSD,Sell,6,0,0,1.1521,1.1493,-12,0,28,1449.76
10/09/2018 17:26,10/17/2018 21:23,EURUSD,Sell,6,0,0,1.14833,1.15097,-12,203.72,-26.4,-1184.51
10/09/2018 20:28,10/17/2018 21:22,EURUSD,Sell,6,0,0,1.14916,1.15097,-12,203.72,-18.1,-751.83
10/10/2018 15:56,10/17/2018 21:22,EURUSD,Sell,6,0,0,1.15046,1.15096,-12,178.14,-5,-94.51
10/10/2018 16:18,10/17/2018 21:21,EURUSD,Sell,6,0,0,1.15217,1.15094,-12,178.14,12.3,807.36
10/10/2018 17:09,10/17/2018 21:21,EURUSD,Sell,6,0,0,1.1528,1.15094,-12,178.14,18.6,1135.78
10/10/2018 17:52,10/17/2018 21:21,EURUSD,Sell,6,0,0,1.15339,1.1509,-12,178.14,24.9,1464.25
10/10/2018 19:01,10/17/2018 21:21,EURUSD,Sell,6,0,0,1.15415,1.15092,-12,178.14,32.3,1850.01
10/11/2018 13:21,10/17/2018 21:21,EURUSD,Sell,6,0,0,1.15684,1.15096,-12,101.59,58.8,3154.86
10/11/2018 15:39,10/17/2018 21:21,EURUSD,Sell,6,0,0,1.15897,1.15097,-12,101.59,80,4259.99
10/11/2018 21:01,10/17/2018 21:21,EURUSD,Sell,6,0,0,1.15876,1.15095,-12,101.59,78.1,4161.01
10/11/2018 21:24,10/17/2018 21:21,EURUSD,Sell,6,0,0,1.15906,1.15094,-12,101.59,81.2,4322.65
10/11/2018 21:42,10/17/2018 21:21,EURUSD,Sell,6,0,0,1.15962,1.15095,-12,101.59,86.7,4609.33
10/12/2018 10:25,10/17/2018 21:21,EURUSD,Sell,6,0,0,1.16021,1.15097,-12,76.23,92.4,4881.04
10/15/2018 15:52,10/17/2018 21:21,EURUSD,Sell,6,0,0,1.16012,1.15093,-12,50.79,91.9,4829.7
10/15/2018 16:00,10/17/2018 21:20,EURUSD,Sell,6,0,0,1.16049,1.15099,-12,50.79,95,4991.05
10/16/2018 16:05,10/17/2018 21:11,EURUSD,Sell,6,0,0,1.16085,1.15109,-12,25.4,97.6,5100.75
10/16/2018 16:10,10/17/2018 21:11,EURUSD,Sell,6,0,0,1.16128,1.15105,-12,25.4,102.3,5345.92
10/09/2018 09:29,10/09/2018 17:20,EURUSD,Buy,6,0,0,1.14744,1.14743,-12,0,-0.1,-17.23
10/09/2018 09:30,10/09/2018 17:20,EURUSD,Buy,6,0,0,1.14696,1.1473,-12,0,3.4,165.81
10/09/2018 12:22,10/09/2018 17:20,EURUSD,Buy,6,0,0,1.14658,1.14719,-12,0,6.1,307.04
10/09/2018 12:31,10/09/2018 17:20,EURUSD,Buy,6,0,0,1.14612,1.14714,-12,0,10.2,521.5
10/09/2018 13:03,10/09/2018 17:20,EURUSD,Buy,6,0,0,1.14477,1.14721,-12,0,24.4,1264.14
10/09/2018 13:32,10/09/2018 17:20,EURUSD,Buy,6,0,0,1.14419,1.14723,-12,0,30.4,1577.92
10/09/2018 14:33,10/09/2018 17:20,EURUSD,Buy,6,0,0,1.14391,1.14718,-12,0,32.7,1698.28
10/09/2018 14:59,10/09/2018 17:19,EURUSD,Buy,6,0,0,1.14335,1.14722,-12,0,38.7,2012.02
10/09/2018 09:30,10/09/2018 09:30,EURUSD,Buy,6,0,0,1.147,1.1466,-12,0,-4,-221.31
10/08/2018 20:01,10/08/2018 23:42,EURUSD,Buy,6,0,0,1.14748,1.14923,-12,0,17.5,901.66
10/08/2018 13:03,10/08/2018 15:17,EURUSD,Buy,6,0,0,1.14738,1.14759,-12,0,2.1,97.8
10/08/2018 11:53,10/08/2018 12:24,EURUSD,Buy,6,0,0,1.14767,1.14773,-12,0,0.6,19.37
10/05/2018 15:42,10/08/2018 09:48,EURUSD,Sell,6,0,0,1.14938,1.15013,-12,25.52,-7.5,-377.74
10/05/2018 15:43,10/08/2018 09:40,EURUSD,Sell,6,0,0,1.15,1.14994,-12,25.52,0.6,44.83
10/05/2018 15:46,10/08/2018 09:39,EURUSD,Sell,6,0,0,1.15091,1.14995,-12,25.52,9.6,514.41
10/05/2018 15:53,10/08/2018 09:39,EURUSD,Sell,6,0,0,1.15215,1.14999,-12,25.52,21.6,1140.49
10/05/2018 15:58,10/08/2018 09:39,EURUSD,Sell,6,0,0,1.15341,1.14998,-12,25.52,34.3,1803.12
10/05/2018 20:18,10/08/2018 09:39,EURUSD,Sell,6,0,0,1.15236,1.14996,-12,25.52,24,1265.74
10/05/2018 15:41,10/05/2018 15:41,EURUSD,Sell,6,0,0,1.14926,1.14887,-12,0,3.9,191.68
10/04/2018 16:18,10/05/2018 15:39,EURUSD,Sell,6,0,0,1.15136,1.14853,-12,25.53,28.3,1491.94
10/04/2018 16:30,10/05/2018 15:39,EURUSD,Sell,6,0,0,1.15243,1.14851,-12,25.53,39.2,2061.4
10/04/2018 17:24,10/05/2018 15:39,EURUSD,Sell,6,0,0,1.15293,1.14857,-12,25.53,43.6,2291.14
10/03/2018 21:10,10/04/2018 15:52,EURUSD,Buy,6,0,0,1.15147,1.15151,-12,-112.91,0.4,-104.07
10/03/2018 22:11,10/04/2018 15:52,EURUSD,Buy,6,0,0,1.15111,1.15151,-12,-112.91,4,83.51
10/03/2018 23:26,10/04/2018 15:52,EURUSD,Buy,6,0,0,1.15049,1.15142,-12,-112.91,9.3,359.71
10/03/2018 23:26,10/04/2018 15:52,EURUSD,Buy,6,0,0,1.15024,1.15143,-12,-112.91,11.9,495.19
10/03/2018 23:46,10/04/2018 15:51,EURUSD,Buy,6,0,0,1.14899,1.15137,-12,-112.91,23.8,1115.35
10/03/2018 23:57,10/04/2018 15:51,EURUSD,Buy,6,0,0,1.14763,1.15136,-12,-112.91,37.3,1818.88
10/03/2018 18:42,10/03/2018 20:38,EURUSD,Buy,6,0,0,1.15196,1.15252,-12,0,5.6,279.54
10/03/2018 17:40,10/03/2018 17:42,EURUSD,Buy,6,0,0,1.1521,1.15222,-12,0,1.2,50.49
10/02/2018 08:30,10/02/2018 18:01,EURUSD,Buy,6,0,0,1.15558,1.15564,-12,0,0.6,19.15
10/02/2018 08:46,10/02/2018 17:59,EURUSD,Buy,6,0,0,1.15527,1.15566,-12,0,3.9,190.48
10/02/2018 08:55,10/02/2018 17:59,EURUSD,Buy,6,0,0,1.15476,1.15566,-12,0,9,455.27
10/02/2018 09:03,10/02/2018 17:57,EURUSD,Buy,6,0,0,1.1542,1.15564,-12,0,14.4,735.64
10/02/2018 09:09,10/02/2018 17:56,EURUSD,Buy,6,0,0,1.15384,1.15556,-12,0,17.2,881.07
10/02/2018 10:14,10/02/2018 17:56,EURUSD,Buy,6,0,0,1.15293,1.15556,-12,0,26.3,1353.57
10/02/2018 11:35,10/02/2018 17:55,EURUSD,Buy,6,0,0,1.15238,1.15556,-12,0,31.8,1639.15
10/02/2018 11:48,10/02/2018 17:55,EURUSD,Buy,6,0,0,1.15183,1.15555,-12,0,37.2,1919.55
10/02/2018 12:02,10/02/2018 17:54,EURUSD,Buy,6,0,0,1.15107,1.15562,-12,0,45.5,2350.37
10/02/2018 12:10,10/02/2018 17:54,EURUSD,Buy,6,0,0,1.15077,1.15561,-12,0,48.4,2500.96
10/01/2018 18:41,10/01/2018 23:55,EURUSD,Buy,6,0,0,1.15707,1.15784,-12,0,7.7,387.02
10/01/2018 18:42,10/01/2018 23:55,EURUSD,Buy,6,0,0,1.1568,1.15782,-12,0,10.2,516.58
10/01/2018 15:42,10/01/2018 17:32,EURUSD,Sell,6,0,0,1.16211,1.15869,-12,0,34.2,1758.97
09/28/2018 18:07,10/01/2018 17:32,EURUSD,Sell,6,0,0,1.16192,1.15887,-12,25.34,30.5,1592.46
09/28/2018 17:58,10/01/2018 09:53,EURUSD,Sell,6,0,0,1.16147,1.15761,-12,25.34,38.6,2014.01
09/28/2018 17:56,10/01/2018 09:53,EURUSD,Sell,6,0,0,1.16093,1.1576,-12,25.34,33.3,1739.32
09/28/2018 18:13,09/28/2018 23:57,EURUSD,Sell,6,0,0,1.1624,1.16045,-12,0,19.5,996.23
09/28/2018 16:40,09/28/2018 17:40,EURUSD,Buy,6,0,0,1.15784,1.15941,-12,0,15.7,800.48
09/28/2018 14:07,09/28/2018 16:23,EURUSD,Buy,6,0,0,1.15724,1.15824,-12,0,10,506.03
09/10/2018 10:56,09/28/2018 10:05,EURUSD,Sell,6,0,0,1.15616,1.16191,-12,503.25,-57.5,-2478
09/10/2018 11:59,09/28/2018 10:05,EURUSD,Sell,6,0,0,1.15703,1.1619,-12,503.25,-48.7,-2023.6
09/10/2018 12:19,09/28/2018 10:05,EURUSD,Sell,6,0,0,1.1578,1.16197,-12,503.25,-41.7,-1661.99
09/10/2018 12:26,09/28/2018 10:05,EURUSD,Sell,6,0,0,1.15825,1.16189,-12,503.25,-36.4,-1388.45
09/10/2018 15:53,09/28/2018 10:05,EURUSD,Sell,6,0,0,1.15893,1.16189,-12,503.25,-29.6,-1037.29
09/11/2018 17:15,09/28/2018 10:05,EURUSD,Sell,6,0,0,1.15973,1.16191,-12,477.89,-21.8,-659.84
09/11/2018 15:16,09/28/2018 10:05,EURUSD,Sell,6,0,0,1.15855,1.16182,-12,477.89,-32.7,-1222.84
09/10/2018 15:57,09/28/2018 10:05,EURUSD,Sell,6,0,0,1.15964,1.16201,-12,503.25,-23.7,-732.49
09/11/2018 08:50,09/28/2018 10:04,EURUSD,Sell,6,0,0,1.16121,1.16208,-12,477.89,-8.7,16.7
09/10/2018 16:04,09/28/2018 10:04,EURUSD,Sell,6,0,0,1.1607,1.16222,-12,503.25,-15.2,-293.46
09/12/2018 17:01,09/28/2018 10:04,EURUSD,Sell,6,0,0,1.16162,1.16214,-12,452.56,-5.2,172.09
09/12/2018 18:24,09/28/2018 10:03,EURUSD,Sell,6,0,0,1.16454,1.16227,-12,452.56,22.7,1612.4
09/13/2018 15:36,09/28/2018 09:45,EURUSD,Sell,6,0,0,1.16452,1.16241,-12,376.7,21.1,1453.82
09/13/2018 15:40,09/28/2018 09:45,EURUSD,Sell,6,0,0,1.16641,1.16253,-12,376.7,38.8,2367.23
09/13/2018 15:50,09/28/2018 09:45,EURUSD,Sell,6,0,0,1.16763,1.16251,-12,376.7,51.2,3007.26
09/14/2018 11:03,09/28/2018 09:43,EURUSD,Sell,6,0,0,1.17201,1.16249,-12,351.55,95.2,5253.14
