Open Date,Close Date,Symbol,Action,Lots,Open Price,Close Price,Commission,Swap,Pips
12/16/2019 17:50,12/17/2019 02:51,USDJPY,Sell,0.5,109.602,109.503,-3.5,-3.64,9.9
12/17/2019 01:20,12/17/2019 02:50,USDJPY,Sell,0.5,109.611,109.498,-3.5,0,11.3
12/17/2019 01:31,12/17/2019 02:49,GBPUSD,Buy,0.1,1.32498,1.32798,-0.7,0,30
12/16/2019 17:30,12/17/2019 02:02,XTIUSD,Sell,1,60.32,60.15,0,-0.27,17
12/16/2019 17:26,12/17/2019 01:00,NZDUSD,Sell,0.5,0.66071,0.65946,-3.5,-0.3,12.5
12/16/2019 17:41,12/16/2019 21:16,USDJPY,Sell,0.5,109.562,109.606,-3.5,0,-4.4
12/16/2019 18:02,12/16/2019 21:16,USDJPY,Sell,0.5,109.659,109.603,-3.5,0,5.6
12/16/2019 17:26,12/16/2019 19:12,NZDUSD,Sell,0.5,0.66065,0.65974,-3.5,0,9.1
12/16/2019 12:40,12/16/2019 17:57,EURUSD,Sell,0.5,1.11392,1.11368,-3.5,0,2.4
12/16/2019 12:30,12/16/2019 17:49,EURUSD,Sell,0.5,1.11398,1.11404,-3.5,0,-0.6
12/16/2019 14:20,12/16/2019 17:28,USDJPY,Sell,0.5,109.447,109.55,-3.5,0,-10.3
12/16/2019 14:58,12/16/2019 17:05,NZDUSD,Sell,0.5,0.66098,0.66052,-3.5,0,4.6
12/16/2019 15:24,12/16/2019 17:05,NZDUSD,Sell,0.5,0.66099,0.66052,-3.5,0,4.7
12/16/2019 14:05,12/16/2019 15:58,EURUSD,Sell,0.5,1.11439,1.1153,-3.5,0,-9.1
12/16/2019 12:04,12/16/2019 12:15,XTIUSD,Sell,1,60.02,60.02,0,0,0
12/16/2019 10:09,12/16/2019 12:10,XAUUSD,Sell,0.1,1476.58,1477.63,-0.7,0,-105
12/16/2019 10:02,12/16/2019 12:10,XAUUSD,Sell,0.1,1476.92,1477.56,-0.7,0,-64
12/16/2019 10:09,12/16/2019 12:09,EURUSD,Sell,0.5,1.11418,1.11342,-3.5,0,7.6
12/16/2019 10:22,12/16/2019 11:30,EURUSD,Sell,0.5,1.11408,1.11292,-3.5,0,11.6
12/16/2019 02:46,12/16/2019 09:06,AUDUSD,Buy,0.3,0.68776,0.68736,-2.1,0,-4
12/16/2019 02:53,12/16/2019 08:52,USDJPY,Sell,0.5,109.4,109.374,-3.5,0,2.6
12/16/2019 02:52,12/16/2019 08:45,USDJPY,Sell,0.5,109.406,109.386,-3.5,0,2
12/16/2019 01:41,12/16/2019 08:45,USDJPY,Sell,0.5,109.435,109.386,-3.5,0,4.9
12/16/2019 02:44,12/16/2019 08:41,XAUUSD,Buy,0.2,1474.33,1477.74,-1.4,0,341
12/13/2019 17:02,12/13/2019 18:06,USDJPY,Sell,0.5,109.601,109.284,-3.5,0,31.7
12/13/2019 17:07,12/13/2019 18:06,XAUUSD,Buy,0.1,1466.22,1472.28,-0.7,0,606
12/13/2019 17:02,12/13/2019 18:03,USDJPY,Sell,0.5,109.601,109.257,-3.5,0,34.4
12/13/2019 17:02,12/13/2019 18:03,USDJPY,Sell,0.5,109.601,109.264,-3.5,0,33.7
12/13/2019 01:13,12/13/2019 16:31,USDJPY,Sell,0.3,109.5,109.311,-2.1,0,18.9
12/13/2019 16:01,12/13/2019 16:30,USDJPY,Sell,0.3,109.564,109.314,-2.1,0,25
12/13/2019 01:09,12/13/2019 16:29,USDJPY,Sell,0.3,109.516,109.317,-2.1,0,19.9
12/13/2019 16:01,12/13/2019 16:28,USDJPY,Sell,0.3,109.564,109.316,-2.1,0,24.8
12/13/2019 06:03,12/13/2019 16:28,USDJPY,Sell,0.3,109.57,109.312,-2.1,0,25.8
12/13/2019 05:34,12/13/2019 16:28,USDJPY,Sell,0.3,109.58,109.315,-2.1,0,26.5
12/13/2019 05:34,12/13/2019 16:08,USDJPY,Sell,0.3,109.58,109.286,-2.1,0,29.4
12/13/2019 02:25,12/13/2019 16:08,USDJPY,Sell,0.3,109.495,109.29,-2.1,0,20.5
12/13/2019 02:28,12/13/2019 16:08,USDJPY,Sell,0.3,109.468,109.272,-2.1,0,19.6
12/13/2019 15:57,12/13/2019 16:02,XTIUSD,Sell,1,59.78,59.99,0,0,-21
12/13/2019 15:57,12/13/2019 16:01,XTIUSD,Sell,1,59.78,59.95,0,0,-17
12/13/2019 15:57,12/13/2019 16:01,XTIUSD,Sell,1,59.78,59.95,0,0,-17
12/13/2019 09:01,12/13/2019 14:59,USDJPY,Sell,0.3,109.652,109.516,-2.1,0,13.6
12/13/2019 09:02,12/13/2019 14:59,USDJPY,Sell,0.3,109.648,109.5,-2.1,0,14.8
12/13/2019 12:54,12/13/2019 14:57,USDJPY,Sell,0.3,109.686,109.58,-2.1,0,10.6
12/13/2019 12:57,12/13/2019 14:57,USDJPY,Sell,0.3,109.686,109.58,-2.1,0,10.6
12/13/2019 01:12,12/13/2019 14:04,XAUUSD,Buy,0.1,1464.8,1470.8,-0.7,0,600
12/13/2019 01:49,12/13/2019 12:40,XTIUSD,Sell,1,59.41,59.94,0,0,-53
12/13/2019 01:49,12/13/2019 12:40,XTIUSD,Sell,1,59.41,59.94,0,0,-53
12/13/2019 03:00,12/13/2019 12:34,XTIUSD,Sell,1,59.5,59.9,0,0,-40
12/13/2019 03:01,12/13/2019 12:34,XTIUSD,Sell,1,59.51,59.88,0,0,-37
12/13/2019 03:00,12/13/2019 12:34,XTIUSD,Sell,1,59.49,59.88,0,0,-39
12/13/2019 09:45,12/13/2019 11:27,XAUUSD,Sell,0.03,1469.75,1470.29,-0.21,0,-54
12/13/2019 10:15,12/13/2019 11:27,XAUUSD,Sell,0.03,1470.26,1470.24,-0.21,0,2
12/13/2019 10:45,12/13/2019 11:25,XAUUSD,Sell,0.03,1471.89,1468.71,-0.21,0,318
12/13/2019 01:09,12/13/2019 11:25,XAUUSD,Buy,0.1,1465.51,1468.62,-0.7,0,311
12/13/2019 09:09,12/13/2019 11:12,XAUUSD,Buy,0.1,1466.58,1472.34,-0.7,0,576
12/13/2019 09:17,12/13/2019 10:59,XAUUSD,Buy,0.3,1467.74,1472.7,-2.1,0,496
12/12/2019 21:51,12/12/2019 22:57,EURUSD,Buy,0.5,1.11121,1.11325,-3.5,0,20.4
12/12/2019 22:53,12/12/2019 22:54,AUDUSD,Sell,0.5,0.691,0.69126,-3.5,0,-2.6
12/12/2019 21:50,12/12/2019 22:46,EURUSD,Buy,0.5,1.11121,1.11334,-3.5,0,21.3
12/12/2019 17:07,12/12/2019 19:07,AUDUSD,Sell,0.5,0.68975,0.68953,-3.5,0,2.2
12/12/2019 17:07,12/12/2019 19:06,AUDUSD,Sell,0.5,0.68985,0.68936,-3.5,0,4.9
12/12/2019 17:25,12/12/2019 19:04,AUDUSD,Sell,0.5,0.69064,0.68952,-3.5,0,11.2
12/12/2019 17:28,12/12/2019 19:03,AUDUSD,Sell,0.5,0.6907,0.68954,-3.5,0,11.6
12/12/2019 17:00,12/12/2019 17:04,XAUUSD,Buy,0.1,1468.1,1466.33,-0.7,0,-177
12/12/2019 13:40,12/12/2019 16:36,XTIUSD,Sell,1,59.03,59.26,0,0,-23
12/11/2019 18:46,12/12/2019 16:36,XTIUSD,Sell,1,58.59,59.26,0,-0.81,-67
12/11/2019 18:24,12/12/2019 16:36,XTIUSD,Sell,1,58.55,59.26,0,-0.81,-71
12/11/2019 18:10,12/12/2019 16:36,XTIUSD,Sell,1,58.54,59.26,0,-0.81,-72
12/12/2019 13:39,12/12/2019 16:36,XTIUSD,Sell,1,59.01,59.2,0,0,-19
12/12/2019 08:55,12/12/2019 16:01,USDJPY,Sell,0.3,108.62,108.587,-2.1,0,3.3
12/12/2019 08:57,12/12/2019 16:01,USDJPY,Sell,0.3,108.618,108.588,-2.1,0,3
12/12/2019 13:32,12/12/2019 15:48,USDJPY,Sell,0.3,108.678,108.624,-2.1,0,5.4
12/12/2019 11:50,12/12/2019 15:48,USDJPY,Sell,0.3,108.699,108.622,-2.1,0,7.7
12/12/2019 10:37,12/12/2019 15:02,XAUUSD,Buy,0.3,1472.43,1476.1,-2.1,0,367
12/12/2019 08:38,12/12/2019 13:38,XAUUSD,Buy,0.3,1473.69,1475.25,-2.1,0,156
12/12/2019 09:03,12/12/2019 13:00,XAUUSD,Buy,0.3,1473.61,1474.99,-2.1,0,138
12/12/2019 04:40,12/12/2019 11:28,XTIUSD,Sell,1,58.85,59.03,0,0,-18
12/12/2019 04:41,12/12/2019 11:28,XTIUSD,Sell,1,58.84,59.03,0,0,-19
12/11/2019 21:19,12/12/2019 11:28,XTIUSD,Sell,1,58.65,59.03,0,-0.81,-38
12/11/2019 21:16,12/12/2019 11:28,XTIUSD,Sell,1,58.64,59.02,0,-0.81,-38
12/11/2019 21:16,12/12/2019 11:28,XTIUSD,Sell,1,58.64,59.03,0,-0.81,-39
12/12/2019 05:11,12/12/2019 08:30,EURUSD,Sell,0.5,1.11426,1.11389,-3.5,0,3.7
12/12/2019 05:04,12/12/2019 07:01,AUDUSD,Sell,0.5,0.68873,0.68815,-3.5,0,5.8
12/12/2019 03:00,12/12/2019 03:59,GBPUSD,Sell,0.3,1.32068,1.32219,-2.1,0,-15.1
12/12/2019 03:31,12/12/2019 03:59,GBPUSD,Sell,0.3,1.32064,1.32219,-2.1,0,-15.5
12/11/2019 21:38,12/11/2019 22:26,XTIUSD,Sell,1,58.77,58.85,0,0,-8
12/11/2019 21:38,12/11/2019 22:24,XTIUSD,Sell,1,58.77,58.85,0,0,-8
12/11/2019 21:53,12/11/2019 22:23,XTIUSD,Sell,1,58.88,58.85,0,0,3
12/11/2019 22:06,12/11/2019 22:23,XTIUSD,Sell,1,58.9,58.85,0,0,5
12/11/2019 19:27,12/11/2019 21:00,XTIUSD,Sell,1,58.74,58.66,0,0,8
12/11/2019 19:27,12/11/2019 21:00,XTIUSD,Sell,1,58.74,58.66,0,0,8
12/11/2019 19:30,12/11/2019 19:55,XTIUSD,Sell,1,58.79,58.7,0,0,9
12/11/2019 18:55,12/11/2019 19:53,XTIUSD,Sell,1,58.6,58.7,0,0,-10
12/11/2019 19:35,12/11/2019 19:53,XTIUSD,Sell,1,58.86,58.71,0,0,15
12/10/2019 12:02,12/11/2019 18:06,USDCAD,Sell,0.3,1.32399,1.3209,-2.1,-0.78,30.9
12/11/2019 14:40,12/11/2019 18:03,XTIUSD,Sell,1,58.93,58.38,0,0,55
12/10/2019 11:16,12/11/2019 18:02,USDCAD,Sell,0.3,1.32396,1.32162,-2.1,-0.78,23.4
12/10/2019 13:10,12/11/2019 18:00,USDCAD,Sell,0.3,1.32356,1.32156,-2.1,-0.78,20
12/11/2019 14:52,12/11/2019 16:52,XTIUSD,Sell,1,59,59.19,0,0,-19
12/10/2019 12:02,12/11/2019 15:56,USDCAD,Sell,0.3,1.32392,1.32288,-2.1,-0.78,10.4
12/10/2019 12:02,12/11/2019 15:56,USDCAD,Sell,0.3,1.32399,1.32288,-2.1,-0.78,11.1
12/10/2019 11:21,12/11/2019 15:56,USDCAD,Sell,0.3,1.32436,1.32288,-2.1,-0.78,14.8
12/11/2019 15:23,12/11/2019 15:43,XAUUSD,Buy,0.1,1466.05,1467.99,-0.7,0,194
12/11/2019 04:59,12/11/2019 12:17,XAUUSD,Buy,0.3,1464.2,1467,-2.1,0,280
12/11/2019 05:37,12/11/2019 10:58,XAUUSD,Buy,0.3,1463.99,1465.95,-2.1,0,196
12/11/2019 10:25,12/11/2019 10:54,XAUUSD,Buy,0.3,1463.96,1465.78,-2.1,0,182
12/11/2019 01:02,12/11/2019 10:19,XAUUSD,Buy,0.3,1464.44,1462.82,-2.1,0,-162
12/11/2019 02:12,12/11/2019 09:32,XAUUSD,Buy,0.3,1463.89,1464.87,-2.1,0,98
12/11/2019 01:59,12/11/2019 09:32,XAUUSD,Buy,0.3,1464.02,1464.86,-2.1,0,84
12/11/2019 01:08,12/11/2019 01:22,XAUUSD,Buy,0.3,1464.44,1463.39,-2.1,0,-105
12/10/2019 07:53,12/10/2019 21:53,EURUSD,Sell,0.3,1.10672,1.10978,-2.1,0,-30.6
12/10/2019 07:56,12/10/2019 21:23,EURUSD,Sell,0.3,1.10667,1.10972,-2.1,0,-30.5
12/10/2019 07:55,12/10/2019 21:23,EURUSD,Sell,0.3,1.10667,1.10972,-2.1,0,-30.5
12/10/2019 07:53,12/10/2019 18:17,EURUSD,Sell,0.3,1.10672,1.10968,-2.1,0,-29.6
12/10/2019 13:24,12/10/2019 17:56,GBPUSD,Sell,0.3,1.31845,1.31702,-2.1,0,14.3
12/10/2019 13:24,12/10/2019 17:56,GBPUSD,Sell,0.3,1.31847,1.31702,-2.1,0,14.5
12/10/2019 10:53,12/10/2019 15:00,EURUSD,Sell,0.3,1.10738,1.10764,-2.1,0,-2.6
12/10/2019 10:54,12/10/2019 15:00,EURUSD,Sell,0.3,1.10745,1.10764,-2.1,0,-1.9
12/10/2019 11:58,12/10/2019 13:28,XAUUSD,Sell,0.2,1464.35,1466.45,-1.4,0,-210
12/10/2019 07:53,12/10/2019 13:15,EURUSD,Sell,0.3,1.10672,1.10834,-2.1,0,-16.2
12/10/2019 10:55,12/10/2019 13:14,EURUSD,Sell,0.3,1.10738,1.10822,-2.1,0,-8.4
12/10/2019 12:36,12/10/2019 13:09,GBPUSD,Sell,0.3,1.31713,1.31852,-2.1,0,-13.9
12/10/2019 12:11,12/10/2019 13:09,GBPUSD,Sell,0.3,1.31624,1.31852,-2.1,0,-22.8
12/10/2019 08:12,12/10/2019 13:09,GBPUSD,Sell,0.3,1.31526,1.31852,-2.1,0,-32.6
12/10/2019 07:58,12/10/2019 13:09,GBPUSD,Sell,0.3,1.31494,1.31852,-2.1,0,-35.8
12/10/2019 08:59,12/10/2019 10:52,NZDUSD,Sell,0.3,0.65633,0.65534,-2.1,0,9.9
12/10/2019 09:02,12/10/2019 10:50,NZDUSD,Sell,0.3,0.65633,0.65543,-2.1,0,9
12/10/2019 08:59,12/10/2019 10:50,NZDUSD,Sell,0.3,0.65633,0.65543,-2.1,0,9
12/10/2019 08:00,12/10/2019 10:00,GBPUSD,Sell,0.3,1.31498,1.31422,-2.1,0,7.6
12/10/2019 09:10,12/10/2019 09:22,GBPUSD,Sell,0.3,1.31578,1.31621,-2.1,0,-4.3
12/09/2019 20:21,12/10/2019 09:06,USDCAD,Sell,0.3,1.32371,1.32308,-2.1,-0.78,6.3
12/09/2019 20:23,12/10/2019 09:06,USDCAD,Sell,0.3,1.32362,1.32308,-2.1,-0.78,5.4
12/09/2019 20:21,12/10/2019 07:54,USDCAD,Sell,0.3,1.32369,1.323,-2.1,-0.78,6.9
12/09/2019 20:23,12/10/2019 07:54,USDCAD,Sell,0.3,1.32362,1.323,-2.1,-0.78,6.2
12/09/2019 18:12,12/10/2019 07:54,XAUUSD,Buy,0.3,1461.84,1462.27,-2.1,-2.49,43
12/10/2019 03:14,12/10/2019 07:54,XAUUSD,Buy,0.3,1461.22,1462.35,-2.1,0,113
12/10/2019 01:00,12/10/2019 07:47,USDCAD,Sell,0.3,1.32399,1.32303,-2.1,0,9.6
12/10/2019 01:02,12/10/2019 07:47,USDCAD,Sell,0.3,1.3241,1.32303,-2.1,0,10.7
12/10/2019 01:02,12/10/2019 07:41,USDCAD,Sell,0.3,1.3241,1.32298,-2.1,0,11.2
12/10/2019 01:05,12/10/2019 07:40,USDCAD,Sell,0.3,1.32416,1.32296,-2.1,0,12
12/10/2019 02:07,12/10/2019 07:40,XAUUSD,Buy,0.3,1461.14,1462.62,-2.1,0,148
12/09/2019 20:01,12/09/2019 23:50,XAUUSD,Buy,0.3,1460.32,1461.68,-2.1,0,136
12/09/2019 08:38,12/09/2019 19:59,EURUSD,Sell,0.3,1.10618,1.10564,-2.1,0,5.4
12/09/2019 09:01,12/09/2019 19:59,EURUSD,Sell,0.3,1.10618,1.1056,-2.1,0,5.8
12/09/2019 08:33,12/09/2019 19:57,EURUSD,Sell,0.3,1.10627,1.10574,-2.1,0,5.3
12/09/2019 08:38,12/09/2019 19:57,EURUSD,Sell,0.3,1.1062,1.10574,-2.1,0,4.6
12/09/2019 16:16,12/09/2019 17:59,EURUSD,Sell,0.3,1.10754,1.10658,-2.1,0,9.6
12/06/2019 15:30,12/09/2019 17:59,USDCAD,Sell,0.3,1.32409,1.32256,-2.1,-0.78,15.3
12/09/2019 16:03,12/09/2019 17:10,EURUSD,Sell,0.3,1.10758,1.107,-2.1,0,5.8
12/09/2019 15:50,12/09/2019 17:10,USDCAD,Sell,0.3,1.32493,1.32322,-2.1,0,17.1
12/09/2019 16:17,12/09/2019 17:10,EURUSD,Sell,0.3,1.10752,1.10704,-2.1,0,4.8
12/09/2019 16:03,12/09/2019 17:10,EURUSD,Sell,0.3,1.10757,1.10704,-2.1,0,5.3
12/09/2019 07:15,12/09/2019 16:45,XAUUSD,Sell,0.03,1460.55,1461.97,-0.21,0,-142
12/09/2019 08:45,12/09/2019 16:45,XAUUSD,Sell,0.03,1461.72,1461.98,-0.21,0,-26
12/09/2019 08:30,12/09/2019 16:45,XAUUSD,Sell,0.03,1461.12,1461.98,-0.21,0,-86
12/09/2019 10:00,12/09/2019 16:45,XAUUSD,Sell,0.03,1462.6,1461.94,-0.21,0,66
12/09/2019 09:30,12/09/2019 16:45,XAUUSD,Sell,0.03,1462.09,1461.98,-0.21,0,11
12/09/2019 15:50,12/09/2019 16:03,USDCAD,Sell,0.3,1.32494,1.32533,-2.1,0,-3.9
12/06/2019 17:04,12/09/2019 16:03,USDCAD,Sell,0.3,1.32515,1.32533,-2.1,-0.78,-1.8
12/09/2019 15:45,12/09/2019 16:01,XAUUSD,Buy,0.1,1465.24,1464.73,-0.7,0,-51
12/09/2019 08:34,12/09/2019 15:38,EURUSD,Sell,0.3,1.10624,1.1072,-2.1,0,-9.6
12/09/2019 09:52,12/09/2019 15:38,GBPUSD,Sell,0.3,1.31677,1.31559,-2.1,0,11.8
12/09/2019 12:57,12/09/2019 15:38,EURUSD,Sell,0.3,1.10712,1.10722,-2.1,0,-1
12/09/2019 12:58,12/09/2019 14:50,GBPUSD,Sell,0.3,1.31676,1.31585,-2.1,0,9.1
12/09/2019 09:57,12/09/2019 14:50,GBPUSD,Sell,0.3,1.31697,1.3158,-2.1,0,11.7
12/09/2019 09:15,12/09/2019 13:13,NZDUSD,Sell,0.3,0.65575,0.65563,-2.1,0,1.2
12/09/2019 10:03,12/09/2019 12:52,EURUSD,Sell,0.3,1.10652,1.1074,-2.1,0,-8.8
12/06/2019 21:14,12/09/2019 12:52,EURUSD,Sell,0.3,1.10536,1.1074,-2.1,1.47,-20.4
12/06/2019 17:02,12/09/2019 08:41,USDCAD,Sell,0.3,1.32556,1.32564,-2.1,-0.78,-0.8
12/09/2019 08:38,12/09/2019 08:38,XAUUSD,Sell,0.3,1461.47,1461.57,-2.1,0,-10
12/09/2019 00:56,12/09/2019 08:35,USDCAD,Sell,0.3,1.32564,1.32556,-2.1,0,0.8
12/09/2019 01:01,12/09/2019 08:35,USDCAD,Sell,0.3,1.32559,1.32556,-2.1,0,0.3
12/09/2019 00:56,12/09/2019 08:30,USDCAD,Sell,0.3,1.32564,1.32547,-2.1,0,1.7
12/09/2019 01:01,12/09/2019 08:30,USDCAD,Sell,0.3,1.32557,1.32548,-2.1,0,0.9
12/09/2019 05:11,12/09/2019 08:30,XAUUSD,Buy,0.1,1459.92,1461.14,-0.7,0,122
12/09/2019 05:09,12/09/2019 08:30,XAUUSD,Buy,0.1,1459.81,1461.05,-0.7,0,124
12/09/2019 06:11,12/09/2019 08:28,USDCAD,Sell,0.3,1.32634,1.32552,-2.1,0,8.2
12/09/2019 06:11,12/09/2019 08:28,USDCAD,Sell,0.3,1.32634,1.32552,-2.1,0,8.2
12/09/2019 01:51,12/09/2019 02:56,XAUUSD,Buy,0.1,1459.75,1461.45,-0.7,0,170
12/09/2019 01:50,12/09/2019 02:55,XAUUSD,Buy,0.1,1459.62,1461.33,-0.7,0,171
12/06/2019 21:15,12/09/2019 02:14,NZDUSD,Sell,0.3,0.65683,0.65564,-2.1,-0.18,11.9
12/06/2019 20:04,12/09/2019 02:13,GBPUSD,Sell,0.3,1.31366,1.31452,-2.1,0.27,-8.6
12/06/2019 21:15,12/06/2019 23:06,NZDUSD,Sell,0.3,0.65683,0.65698,-2.1,0,-1.5
12/06/2019 22:51,12/06/2019 23:05,EURUSD,Sell,0.3,1.106,1.10589,-2.1,0,1.1
12/06/2019 22:51,12/06/2019 23:04,EURUSD,Sell,0.3,1.106,1.10584,-2.1,0,1.6
12/06/2019 21:14,12/06/2019 23:04,GBPUSD,Sell,0.3,1.31388,1.31371,-2.1,0,1.7
12/06/2019 18:13,12/06/2019 23:01,USDCAD,Sell,0.3,1.32645,1.32594,-2.1,0,5.1
12/06/2019 18:02,12/06/2019 23:01,USDCAD,Sell,0.3,1.32646,1.32595,-2.1,0,5.1
12/06/2019 20:07,12/06/2019 23:01,AUDUSD,Sell,0.3,0.6841,0.68394,-2.1,0,1.6
12/06/2019 18:39,12/06/2019 18:48,XAUUSD,Buy,0.1,1459.51,1460.63,-0.7,0,112
12/06/2019 17:19,12/06/2019 17:56,USDJPY,Buy,0.3,108.755,108.67,-2.1,0,-8.5
12/06/2019 17:20,12/06/2019 17:56,NZDUSD,Sell,0.3,0.65573,0.65551,-2.1,0,2.2
12/06/2019 17:18,12/06/2019 17:48,EURUSD,Sell,0.3,1.10632,1.10448,-2.1,0,18.4
12/06/2019 17:18,12/06/2019 17:48,GBPUSD,Sell,0.3,1.31266,1.31077,-2.1,0,18.9
12/06/2019 17:47,12/06/2019 17:48,EURUSD,Buy,0.3,1.10424,1.10432,-2.1,0,0.8
12/06/2019 15:39,12/06/2019 17:03,NZDUSD,Sell,0.3,0.65563,0.65505,-2.1,0,5.8
12/06/2019 15:39,12/06/2019 17:02,NZDUSD,Sell,0.3,0.65562,0.65504,-2.1,0,5.8
12/06/2019 15:49,12/06/2019 17:02,AUDUSD,Sell,0.3,0.68433,0.68305,-2.1,0,12.8
12/06/2019 15:39,12/06/2019 17:02,GBPUSD,Sell,0.3,1.31232,1.31234,-2.1,0,-0.2
12/06/2019 15:38,12/06/2019 17:00,GBPUSD,Sell,0.3,1.31262,1.31235,-2.1,0,2.7
12/06/2019 15:47,12/06/2019 17:00,EURUSD,Sell,0.3,1.10804,1.10581,-2.1,0,22.3
12/06/2019 15:42,12/06/2019 16:59,NZDUSD,Sell,0.3,0.65626,0.6555,-2.1,0,7.6
12/06/2019 15:44,12/06/2019 16:58,AUDUSD,Sell,0.3,0.68445,0.68352,-2.1,0,9.3
12/06/2019 15:40,12/06/2019 16:58,NZDUSD,Sell,0.3,0.65575,0.65551,-2.1,0,2.4
12/06/2019 15:46,12/06/2019 16:58,EURUSD,Sell,0.3,1.10806,1.10623,-2.1,0,18.3
12/06/2019 16:01,12/06/2019 16:34,XTIUSD,Sell,1,57.95,58.3,0,0,-35
12/06/2019 15:37,12/06/2019 16:34,XTIUSD,Sell,1,57.81,58.3,0,0,-49
12/06/2019 16:31,12/06/2019 16:31,XAUUSD,Buy,0.1,1461.25,1461.2,-0.7,0,-5
12/06/2019 15:30,12/06/2019 15:38,USDCAD,Sell,0.3,1.32417,1.32427,-2.1,0,-1
12/06/2019 15:30,12/06/2019 15:34,USDCAD,Sell,0.3,1.32432,1.32435,-2.1,0,-0.3
12/06/2019 09:04,12/06/2019 15:26,XTIUSD,Sell,1,58.33,57.83,0,0,50
12/06/2019 10:43,12/06/2019 15:20,AUDUSD,Sell,0.3,0.68411,0.68574,-2.1,0,-16.3
12/06/2019 10:43,12/06/2019 13:19,AUDUSD,Sell,0.3,0.68411,0.68499,-2.1,0,-8.8
12/06/2019 10:33,12/06/2019 12:19,XAUUSD,Sell,0.1,1473.81,1475.06,-0.7,0,-125
12/06/2019 10:33,12/06/2019 11:55,XTIUSD,Sell,1,58.36,58.47,0,0,-11
12/05/2019 16:53,12/06/2019 11:39,EURUSD,Sell,0.3,1.11024,1.11023,-2.1,1.47,0.1
12/06/2019 10:59,12/06/2019 11:21,XAUUSD,Sell,0.1,1474.62,1474,-0.7,0,62
12/06/2019 10:52,12/06/2019 11:20,XAUUSD,Sell,0.1,1474.76,1474.15,-0.7,0,61
12/06/2019 03:07,12/06/2019 10:10,USDJPY,Buy,0.3,108.75,108.65,-2.1,0,-10
12/06/2019 07:30,12/06/2019 10:04,NZDUSD,Sell,0.3,0.6558,0.65656,-2.1,0,-7.6
12/06/2019 02:53,12/06/2019 10:04,NZDUSD,Sell,0.3,0.65443,0.65656,-2.1,0,-21.3
12/06/2019 02:53,12/06/2019 10:01,AUDUSD,Sell,0.3,0.68372,0.6841,-2.1,0,-3.8
12/05/2019 17:47,12/06/2019 10:01,GBPUSD,Sell,0.3,1.3148,1.31573,-2.1,0.27,-9.3
12/05/2019 18:43,12/06/2019 09:37,GBPUSD,Sell,0.3,1.31529,1.31496,-2.1,0.27,3.3
12/06/2019 02:50,12/06/2019 08:26,EURUSD,Sell,0.3,1.1104,1.11035,-2.1,0,0.5
12/06/2019 02:50,12/06/2019 08:26,EURUSD,Sell,0.3,1.1104,1.11036,-2.1,0,0.4
12/06/2019 03:30,12/06/2019 08:07,USDJPY,Buy,0.3,108.748,108.746,-2.1,0,-0.2
12/06/2019 03:47,12/06/2019 08:05,USDJPY,Buy,0.3,108.712,108.747,-2.1,0,3.5
12/06/2019 06:55,12/06/2019 08:01,XAUUSD,Buy,0.3,1475.76,1474.79,-2.1,0,-97
12/06/2019 06:54,12/06/2019 07:26,XAUUSD,Buy,0.3,1475.57,1475.52,-2.1,0,-5
12/05/2019 16:52,12/05/2019 22:41,EURUSD,Sell,0.3,1.11028,1.10993,-2.1,0,3.5
12/05/2019 14:26,12/05/2019 22:41,XAUUSD,Sell,0.3,1475.43,1475.84,-2.1,0,-41
12/05/2019 19:01,12/05/2019 22:35,GBPUSD,Sell,0.3,1.31652,1.31568,-2.1,0,8.4
12/05/2019 17:10,12/05/2019 19:27,XAUUSD,Sell,0.3,1477.6,1480.08,-2.1,0,-248
12/05/2019 16:44,12/05/2019 19:27,XAUUSD,Sell,0.3,1476.81,1480.08,-2.1,0,-327
12/05/2019 15:05,12/05/2019 15:30,XAUUSD,Sell,0.3,1477.78,1473.97,-2.1,0,381
12/05/2019 14:18,12/05/2019 15:26,XAUUSD,Sell,0.1,1475.55,1475.55,-0.7,0,0
12/05/2019 07:34,12/05/2019 15:24,XAUUSD,Sell,0.2,1478,1476.07,-1.4,0,193
12/05/2019 10:29,12/05/2019 15:06,XAUUSD,Sell,0.2,1476.15,1478.81,-1.4,0,-266
12/05/2019 14:55,12/05/2019 15:01,XAUUSD,Sell,0.3,1476.28,1477.31,-2.1,0,-103
12/05/2019 10:05,12/05/2019 14:05,XTIUSD,Sell,1,58.44,58.82,0,0,-38
12/05/2019 07:54,12/05/2019 09:49,XAUUSD,Sell,0.3,1477.74,1474.18,-2.1,0,356
12/05/2019 04:56,12/05/2019 07:21,USDJPY,Sell,0.3,108.877,108.82,-2.1,0,5.7
12/04/2019 18:54,12/05/2019 05:02,XTIUSD,Sell,1,58.26,58.18,0,-0.81,8
12/04/2019 19:08,12/05/2019 04:43,XTIUSD,Sell,1,58.4,58.19,0,-0.81,21
12/04/2019 17:29,12/04/2019 18:31,USDCAD,Sell,0.3,1.32362,1.32177,-2.1,0,18.5
12/04/2019 17:30,12/04/2019 18:30,USDCAD,Sell,0.3,1.32334,1.3219,-2.1,0,14.4
12/04/2019 17:57,12/04/2019 18:26,XTIUSD,Sell,1,58.4,58,0,0,40
12/04/2019 17:42,12/04/2019 18:22,USDCAD,Sell,0.3,1.32403,1.32182,-2.1,0,22.1
