Open Date,Close Date,Symbol,Action,Lots,Open Price,Close Price,Pips,Profit
10/27/2017 21:50,10/30/2017 11:19,EURUSD,Buy,1.6,1.15967,1.16278,31.1,483.94
10/26/2017 21:50,10/30/2017 11:19,EURUSD,Buy,0.4,1.16653,1.16278,-37.5,-156.84
10/10/2017 21:50,10/30/2017 11:19,EURUSD,Buy,0.1,1.18035,1.16278,-175.7,-192.73
10/10/2017 21:50,10/26/2017 17:57,EURUSD,Sell,0.1,1.18011,1.17011,100,105.76
10/06/2017 21:50,10/10/2017 04:13,EURUSD,Buy,0.4,1.17315,1.17586,27.1,101.56
10/09/2017 21:50,10/10/2017 04:13,EURUSD,Buy,1.6,1.17528,1.17586,5.8,79.14
09/28/2017 21:50,10/10/2017 04:13,EURUSD,Buy,0.1,1.17878,1.17586,-29.2,-37.71
09/28/2017 21:50,10/06/2017 15:30,EURUSD,Sell,0.1,1.17852,1.16852,100,102.56
09/27/2017 21:50,09/28/2017 13:47,EURUSD,Buy,6.4,1.17595,1.17787,19.2,1064.83
09/15/2017 21:50,09/28/2017 13:47,EURUSD,Buy,0.1,1.19413,1.17787,-162.6,-173.82
09/25/2017 21:50,09/28/2017 13:47,EURUSD,Buy,0.4,1.1844,1.17787,-65.3,-278.29
09/26/2017 21:50,09/28/2017 13:47,EURUSD,Buy,1.6,1.17961,1.17787,-17.4,-333.05
09/15/2017 21:50,09/25/2017 19:19,EURUSD,Sell,0.1,1.19387,1.18387,100,102.29
09/14/2017 21:50,09/15/2017 12:12,EURUSD,Buy,0.4,1.19174,1.19395,22.1,84.8
09/11/2017 21:50,09/15/2017 12:12,EURUSD,Buy,0.1,1.19657,1.19395,-26.2,-31.6
09/11/2017 21:50,09/14/2017 15:30,EURUSD,Sell,0.1,1.19633,1.18633,100,101.16
09/08/2017 21:50,09/11/2017 04:29,EURUSD,Sell,1.6,1.20281,1.20073,20.8,336.53
09/07/2017 21:50,09/11/2017 04:29,EURUSD,Sell,0.4,1.19964,1.20073,-10.9,-41.74
08/30/2017 21:50,09/11/2017 04:29,EURUSD,Sell,0.1,1.18903,1.20073,-117,-114.22
08/30/2017 21:50,09/07/2017 15:34,EURUSD,Buy,0.1,1.18934,1.19934,100,91
08/30/2017 21:50,08/31/2017 00:02,EURUSD,Sell,0.4,1.18908,1.18863,4.5,20.8
08/29/2017 21:50,08/29/2017 22:20,EURUSD,Sell,6.4,1.19924,1.19751,17.3,1107.2
08/28/2017 21:50,08/29/2017 22:20,EURUSD,Sell,1.6,1.19782,1.19751,3.1,53.33
08/18/2017 21:50,08/29/2017 22:20,EURUSD,Sell,0.1,1.17561,1.19751,-219,-217
08/25/2017 21:50,08/29/2017 22:20,EURUSD,Sell,0.4,1.18719,1.19751,-103.2,-410.94
08/18/2017 21:50,08/25/2017 17:01,EURUSD,Buy,0.1,1.1759,1.1859,100,93.7
08/17/2017 21:50,08/18/2017 12:04,EURUSD,Buy,0.4,1.17471,1.17644,17.3,65.6
08/16/2017 21:50,08/18/2017 12:04,EURUSD,Buy,0.1,1.17716,1.17644,-7.2,-10.8
08/16/2017 21:50,08/17/2017 14:30,EURUSD,Sell,0.1,1.17689,1.16689,100,100.58
08/15/2017 21:50,08/16/2017 21:11,EURUSD,Buy,0.4,1.17353,1.17667,31.4,122
08/11/2017 21:50,08/16/2017 21:11,EURUSD,Buy,0.1,1.18301,1.17667,-63.4,-66.1
08/11/2017 21:50,08/15/2017 10:10,EURUSD,Sell,0.1,1.18272,1.17272,100,100.38
08/10/2017 21:50,08/10/2017 22:02,EURUSD,Buy,1.6,1.17684,1.17762,7.8,124.8
08/09/2017 21:50,08/10/2017 22:02,EURUSD,Buy,0.4,1.17597,1.17762,16.5,55.19
08/07/2017 21:50,08/10/2017 22:02,EURUSD,Buy,0.1,1.17937,1.17762,-17.5,-22
08/07/2017 21:50,08/09/2017 16:18,EURUSD,Sell,0.1,1.1791,1.1691,100,100.38
08/04/2017 21:50,08/07/2017 06:43,EURUSD,Buy,0.4,1.17678,1.17999,32.1,124.8
08/03/2017 21:50,08/07/2017 06:43,EURUSD,Buy,0.1,1.18663,1.17999,-66.4,-68.2
08/03/2017 21:50,08/04/2017 17:06,EURUSD,Sell,0.1,1.18634,1.17634,100,100.19
08/02/2017 21:50,08/03/2017 11:09,EURUSD,Sell,0.8,1.18564,1.18338,22.6,185.43
08/01/2017 21:50,08/03/2017 11:09,EURUSD,Sell,0.2,1.18056,1.18338,-28.2,-54.88
08/01/2017 21:50,08/02/2017 20:10,EURUSD,Buy,0.2,1.18077,1.19077,100,198.31
07/31/2017 21:50,08/01/2017 17:46,EURUSD,Sell,12.8,1.18289,1.17979,31,3991.17
07/19/2017 21:50,08/01/2017 17:46,EURUSD,Sell,0.2,1.15142,1.17979,-283.7,-562.7
07/27/2017 21:50,08/01/2017 17:46,EURUSD,Sell,0.8,1.16863,1.17979,-111.6,-888.45
07/28/2017 21:50,08/01/2017 17:46,EURUSD,Sell,3.2,1.1752,1.17979,-45.9,-1457.22
07/20/2017 21:50,07/26/2017 22:00,EURUSD,Buy,0.2,1.16238,1.17238,100,193.24
07/19/2017 21:50,07/20/2017 17:31,EURUSD,Buy,0.2,1.15167,1.16167,100,194.93
07/18/2017 21:50,07/19/2017 17:38,EURUSD,Sell,0.8,1.1556,1.15128,43.2,347.05
07/13/2017 21:50,07/19/2017 17:38,EURUSD,Sell,0.2,1.1402,1.15128,-110.8,-220.16
07/13/2017 21:50,07/18/2017 04:05,EURUSD,Buy,0.2,1.14047,1.15047,100,194.93
07/12/2017 21:50,07/13/2017 12:50,EURUSD,Sell,0.8,1.1414,1.13946,19.4,159.54
06/28/2017 21:50,07/13/2017 12:50,EURUSD,Sell,0.2,1.13789,1.13946,-15.7,-25.25
06/28/2017 21:50,07/12/2017 05:27,EURUSD,Buy,0.2,1.13817,1.14817,100,176.34
06/27/2017 21:50,06/28/2017 15:18,EURUSD,Sell,0.8,1.13394,1.13005,38.9,312.65
05/24/2017 21:50,06/28/2017 15:18,EURUSD,Sell,0.2,1.12068,1.13005,-93.7,-182.85
05/24/2017 21:50,06/27/2017 18:56,EURUSD,Buy,0.2,1.12094,1.13094,100,149.25
05/22/2017 21:50,05/23/2017 22:20,EURUSD,Sell,0.2,1.12389,1.11787,60.2,120.46
05/23/2017 21:50,05/23/2017 22:20,EURUSD,Sell,0.8,1.11791,1.11787,0.4,3.2
05/22/2017 21:50,05/23/2017 10:14,EURUSD,Buy,0.8,1.12417,1.12542,12.5,94.22
05/22/2017 21:50,05/23/2017 10:14,EURUSD,Buy,0.2,1.1242,1.12542,12.2,22.96
05/19/2017 21:50,05/22/2017 10:37,EURUSD,Sell,0.8,1.12056,1.11712,34.4,275.46
05/18/2017 21:50,05/22/2017 10:37,EURUSD,Sell,0.2,1.10956,1.11712,-75.6,-151.08
05/18/2017 21:50,05/19/2017 20:32,EURUSD,Buy,0.2,1.10984,1.11984,100,198.56
05/17/2017 21:50,05/18/2017 12:18,EURUSD,Sell,3.2,1.11533,1.11227,30.6,982.27
05/16/2017 21:50,05/18/2017 12:18,EURUSD,Sell,0.8,1.10915,1.11227,-31.2,-248.57
05/08/2017 21:50,05/18/2017 12:18,EURUSD,Sell,0.2,1.09311,1.11227,-191.6,-382.46
05/08/2017 21:50,05/16/2017 10:34,EURUSD,Buy,0.2,1.09339,1.10339,100,188.47
05/05/2017 21:50,05/08/2017 11:56,EURUSD,Sell,0.8,1.09848,1.09535,31.3,250.66
04/26/2017 21:50,05/08/2017 11:56,EURUSD,Sell,0.2,1.08902,1.09535,-63.3,-125.78
04/26/2017 21:50,05/05/2017 18:37,EURUSD,Buy,0.2,1.08927,1.09927,100,184.21
04/25/2017 21:50,04/26/2017 11:38,EURUSD,Sell,3.2,1.09365,1.09008,35.7,1143.65
04/24/2017 21:50,04/26/2017 11:38,EURUSD,Sell,0.8,1.08522,1.09008,-48.6,-388.18
04/21/2017 21:50,04/26/2017 11:38,EURUSD,Sell,0.2,1.06971,1.09008,-203.7,-407.16
04/21/2017 21:50,04/24/2017 00:00,EURUSD,Buy,0.2,1.07001,1.08001,100,198.57
04/20/2017 21:50,04/21/2017 13:17,EURUSD,Sell,0.8,1.07171,1.06946,22.5,180.31
04/05/2017 21:50,04/21/2017 13:17,EURUSD,Sell,0.2,1.06665,1.06946,-28.1,-54.79
04/05/2017 21:50,04/20/2017 11:48,EURUSD,Buy,0.2,1.06692,1.07692,100,175.72
04/03/2017 21:50,04/05/2017 00:58,EURUSD,Buy,12.8,1.06667,1.06782,11.5,1289.48
03/31/2017 21:50,04/05/2017 00:58,EURUSD,Buy,3.2,1.06806,1.06782,-2.4,-145.26
03/30/2017 21:50,04/05/2017 00:58,EURUSD,Buy,0.8,1.06898,1.06782,-11.6,-115.6
03/28/2017 21:50,04/05/2017 00:58,EURUSD,Buy,0.2,1.08068,1.06782,-128.6,-268.63
03/28/2017 21:50,03/30/2017 19:59,EURUSD,Sell,0.2,1.08042,1.07042,100,200.31
03/27/2017 21:50,03/28/2017 20:38,EURUSD,Sell,0.8,1.08672,1.08284,38.8,310.71
03/20/2017 21:50,03/28/2017 20:38,EURUSD,Sell,0.2,1.0735,1.08284,-93.4,-184.75
03/20/2017 21:50,03/27/2017 01:32,EURUSD,Buy,0.2,1.07375,1.08375,100,192.5
03/17/2017 21:50,03/20/2017 20:54,EURUSD,Sell,3.2,1.07472,1.07293,17.9,577.34
03/16/2017 21:50,03/20/2017 20:54,EURUSD,Sell,0.8,1.07313,1.07293,2,18.28
03/14/2017 21:50,03/20/2017 20:54,EURUSD,Sell,0.2,1.06077,1.07293,-121.6,-241.51
03/14/2017 21:50,03/15/2017 22:00,EURUSD,Buy,0.2,1.06104,1.07104,100,198.93
03/13/2017 21:50,03/14/2017 02:04,EURUSD,Sell,3.2,1.06575,1.06492,8.3,270.21
03/10/2017 20:50,03/14/2017 02:04,EURUSD,Sell,0.8,1.06806,1.06492,31.4,253.5
02/23/2017 20:50,03/14/2017 02:04,EURUSD,Sell,0.2,1.05643,1.06492,-84.9,-164.89
02/23/2017 20:50,03/10/2017 17:55,EURUSD,Buy,0.2,1.05663,1.06663,100,183.78
02/22/2017 20:50,02/22/2017 21:06,EURUSD,Buy,0.8,1.05391,1.05657,26.6,212.8
02/17/2017 20:50,02/22/2017 21:06,EURUSD,Buy,0.2,1.06103,1.05657,-44.6,-92.44
02/17/2017 20:50,02/22/2017 09:46,EURUSD,Sell,0.2,1.06077,1.05077,100,200.87
02/16/2017 20:50,02/17/2017 17:22,EURUSD,Sell,0.8,1.06614,1.06308,30.6,245.95
02/14/2017 20:50,02/17/2017 17:22,EURUSD,Sell,0.2,1.05702,1.06308,-60.6,-119.76
02/14/2017 20:50,02/16/2017 17:53,EURUSD,Buy,0.2,1.05727,1.06727,100,195.67
02/13/2017 20:50,02/14/2017 10:26,EURUSD,Buy,3.2,1.06038,1.06249,21.1,657.86
02/10/2017 20:50,02/14/2017 10:26,EURUSD,Buy,0.8,1.06362,1.06249,-11.3,-99.08
02/01/2017 20:50,02/14/2017 10:26,EURUSD,Buy,0.2,1.07447,1.06249,-119.8,-253.66
02/01/2017 20:50,02/10/2017 09:58,EURUSD,Sell,0.2,1.07422,1.06422,100,203.17
01/31/2017 20:50,02/01/2017 16:30,EURUSD,Sell,0.8,1.07883,1.07524,35.9,288.35
01/18/2017 20:50,02/01/2017 16:30,EURUSD,Sell,0.2,1.06706,1.07524,-81.8,-159.62
01/18/2017 20:50,01/31/2017 16:29,EURUSD,Buy,0.2,1.06736,1.07736,100,186.2
01/17/2017 20:50,01/18/2017 15:01,EURUSD,Sell,0.8,1.06969,1.06651,31.8,255.5
01/16/2017 20:50,01/18/2017 15:01,EURUSD,Sell,0.2,1.05998,1.06651,-65.3,-130.04
01/16/2017 20:50,01/17/2017 13:30,EURUSD,Buy,0.2,1.06023,1.07023,100,198.96
01/13/2017 20:50,01/16/2017 00:00,EURUSD,Sell,0.8,1.06304,1.06189,11.5,93.1
01/12/2017 20:50,01/16/2017 00:00,EURUSD,Sell,0.2,1.06347,1.06189,15.8,32.16
01/12/2017 20:50,01/13/2017 12:11,EURUSD,Buy,0.8,1.06373,1.06497,12.4,95.05
01/12/2017 20:50,01/13/2017 12:11,EURUSD,Buy,0.2,1.06374,1.06497,12.3,23.56
01/09/2017 20:50,01/11/2017 21:01,EURUSD,Buy,0.2,1.05706,1.06087,38.1,74.12
01/11/2017 20:50,01/11/2017 21:01,EURUSD,Buy,0.8,1.06027,1.06087,6,48
01/09/2017 20:50,01/11/2017 17:15,EURUSD,Sell,0.2,1.0568,1.0468,100,200.56
12/16/2016 20:50,12/26/2016 03:37,EURUSD,Sell,0.2,1.04411,1.04511,-10,-17.91
12/16/2016 20:50,12/26/2016 03:37,EURUSD,Buy,0.2,1.04447,1.04478,3.1,-1.73
12/15/2016 20:50,12/16/2016 12:09,EURUSD,Buy,0.8,1.0413,1.04653,52.3,415.02
12/08/2016 20:50,12/16/2016 12:09,EURUSD,Buy,0.2,1.06125,1.04653,-147.2,-301.19
12/08/2016 20:50,12/14/2016 22:51,EURUSD,Sell,0.2,1.06097,1.05097,100,200.84
12/06/2016 20:50,12/08/2016 18:10,EURUSD,Sell,0.2,1.07051,1.06051,100,200.83
12/06/2016 20:50,12/08/2016 14:45,EURUSD,Buy,0.2,1.07079,1.08079,100,196.61
12/05/2016 20:50,12/06/2016 15:49,EURUSD,Sell,0.6,1.07773,1.0729,48.3,290.42
11/21/2016 20:50,12/06/2016 15:49,EURUSD,Sell,0.15,1.05976,1.0729,-131.4,-194.7
11/21/2016 20:50,12/05/2016 13:23,EURUSD,Buy,0.15,1.06,1.07,100,141
11/18/2016 20:50,11/21/2016 10:28,EURUSD,Buy,0.6,1.05966,1.0635,38.4,227.79
11/15/2016 20:50,11/21/2016 10:28,EURUSD,Buy,0.15,1.07266,1.0635,-91.6,-141.31
11/15/2016 20:50,11/17/2016 22:06,EURUSD,Sell,0.15,1.07244,1.06244,100,150.65
11/14/2016 20:50,11/15/2016 10:25,EURUSD,Buy,2.4,1.07485,1.07855,37,877.56
11/09/2016 20:50,11/15/2016 10:25,EURUSD,Buy,0.15,1.09468,1.07855,-161.3,-245.86
11/11/2016 20:50,11/15/2016 10:25,EURUSD,Buy,0.6,1.08497,1.07855,-64.2,-390.42
11/09/2016 20:50,11/11/2016 18:14,EURUSD,Sell,0.15,1.09436,1.08436,100,150.65
11/03/2016 21:50,11/04/2016 18:01,EURUSD,Sell,0.15,1.11067,1.11159,-9.2,-13.64
11/03/2016 21:50,11/04/2016 18:01,EURUSD,Buy,0.15,1.11093,1.1114,4.7,6.4
11/02/2016 21:50,11/03/2016 14:45,EURUSD,Sell,2.4,1.10948,1.10702,24.6,598.18
11/01/2016 21:50,11/03/2016 14:45,EURUSD,Sell,0.6,1.10588,1.10702,-11.4,-65.81
10/25/2016 21:50,11/03/2016 14:45,EURUSD,Sell,0.15,1.08941,1.10702,-176.1,-262.37
10/25/2016 21:50,11/01/2016 12:26,EURUSD,Buy,0.15,1.08959,1.09959,100,145.44
10/24/2016 21:50,10/25/2016 11:50,EURUSD,Buy,2.4,1.08796,1.08907,11.1,255.96
10/21/2016 21:50,10/25/2016 11:50,EURUSD,Buy,0.6,1.08696,1.08907,21.1,121.38
10/18/2016 21:50,10/25/2016 11:50,EURUSD,Buy,0.15,1.09796,1.08907,-88.9,-137.91
10/18/2016 21:50,10/21/2016 15:53,EURUSD,Sell,0.15,1.09773,1.08773,100,150.81
10/14/2016 21:50,10/18/2016 02:56,EURUSD,Buy,9.6,1.09906,1.10119,21.3,1961.28
10/12/2016 21:50,10/18/2016 02:56,EURUSD,Buy,0.6,1.10247,1.10119,-12.8,-92.46
10/10/2016 21:50,10/18/2016 02:56,EURUSD,Buy,0.15,1.11378,1.10119,-125.9,-194.06
10/13/2016 21:50,10/18/2016 02:56,EURUSD,Buy,2.4,1.10533,1.10119,-41.4,-1024.92
10/10/2016 21:50,10/12/2016 08:20,EURUSD,Sell,0.15,1.11351,1.10351,100,150.32
10/07/2016 21:50,10/07/2016 22:50,EURUSD,Buy,0.6,1.1174,1.11945,20.5,123
09/09/2016 21:00,10/07/2016 22:50,EURUSD,Buy,0.15,1.12144,1.11945,-19.9,-48.17
09/09/2016 21:00,10/07/2016 05:21,EURUSD,Sell,0.15,1.12118,1.11328,79,122.99
09/08/2016 21:00,09/09/2016 15:59,EURUSD,Sell,9.6,1.1251,1.12411,9.9,960.77
09/06/2016 21:00,09/09/2016 15:59,EURUSD,Sell,0.6,1.12555,1.12411,14.4,89.64
09/07/2016 21:00,09/09/2016 15:59,EURUSD,Sell,2.4,1.12366,1.12411,-4.5,-97.63
08/31/2016 21:00,09/09/2016 15:59,EURUSD,Sell,0.15,1.11504,1.12411,-90.7,-134.27
08/31/2016 21:00,09/06/2016 17:50,EURUSD,Buy,0.15,1.11531,1.12531,100,146.05
08/30/2016 21:00,08/31/2016 06:00,EURUSD,Buy,9.6,1.11366,1.1159,22.4,2108.35
08/19/2016 21:00,08/31/2016 06:00,EURUSD,Buy,0.15,1.13214,1.1159,-162.4,-250.19
08/26/2016 21:00,08/31/2016 06:00,EURUSD,Buy,0.6,1.12149,1.1159,-55.9,-343.29
08/29/2016 21:00,08/31/2016 06:00,EURUSD,Buy,2.4,1.11911,1.1159,-32.1,-791.42
08/19/2016 21:00,08/26/2016 19:21,EURUSD,Sell,0.15,1.13181,1.12181,100,151.13
08/18/2016 21:06,08/19/2016 10:48,EURUSD,Sell,0.6,1.13506,1.13157,34.9,210.02
08/17/2016 21:00,08/19/2016 10:48,EURUSD,Sell,0.15,1.12387,1.13157,-77,-114.87
08/17/2016 21:00,08/18/2016 21:06,EURUSD,Buy,0.15,1.125,1.135,100,148.08
08/17/2016 21:00,08/17/2016 21:00,EURUSD,Sell,2.4,1.12607,1.12503,10.4,249.6
08/16/2016 21:00,08/17/2016 21:00,EURUSD,Sell,0.6,1.12793,1.12503,29,174.62
08/03/2016 21:00,08/17/2016 21:00,EURUSD,Sell,0.15,1.11425,1.12503,-107.8,-159.48
08/03/2016 21:00,08/16/2016 09:37,EURUSD,Buy,0.15,1.11448,1.12448,100,141.68
08/01/2016 21:00,08/03/2016 20:31,EURUSD,Sell,6.4,1.11666,1.11532,13.4,870.92
07/29/2016 21:00,08/03/2016 20:31,EURUSD,Sell,1.6,1.11635,1.11532,10.3,169.78
07/26/2016 21:00,08/03/2016 20:31,EURUSD,Sell,0.1,1.09892,1.11532,-164,-163.19
07/28/2016 21:00,08/03/2016 20:31,EURUSD,Sell,0.4,1.10704,1.11532,-82.8,-329.52
07/26/2016 21:00,07/28/2016 09:09,EURUSD,Buy,0.1,1.09918,1.10918,100,98.29
07/22/2016 21:00,07/26/2016 07:54,EURUSD,Buy,0.4,1.09674,1.10023,34.9,136.2
07/25/2016 21:00,07/26/2016 07:54,EURUSD,Buy,1.6,1.0995,1.10023,7.3,109.98
07/05/2016 21:00,07/26/2016 07:54,EURUSD,Buy,0.1,1.10831,1.10023,-80.8,-89.64
07/05/2016 21:00,07/22/2016 17:58,EURUSD,Sell,0.1,1.10805,1.09805,100,101.93
07/04/2016 21:00,07/05/2016 03:57,EURUSD,Sell,6.4,1.11533,1.11356,17.7,1139.33
06/28/2016 21:00,07/05/2016 03:57,EURUSD,Sell,0.1,1.10397,1.11356,-95.9,-95.19
07/01/2016 21:00,07/05/2016 03:57,EURUSD,Sell,1.6,1.11257,1.11356,-9.9,-155.14
06/30/2016 21:00,07/05/2016 03:57,EURUSD,Sell,0.4,1.10486,1.11356,-87,-346.77
06/28/2016 21:00,06/30/2016 13:32,EURUSD,Buy,0.1,1.1042,1.1142,100,98.32
06/27/2016 21:00,06/28/2016 04:51,EURUSD,Buy,0.4,1.10083,1.10518,43.5,172.32
06/24/2016 21:00,06/28/2016 04:51,EURUSD,Buy,0.1,1.11634,1.10518,-111.6,-112.44
06/24/2016 21:00,06/27/2016 00:01,EURUSD,Sell,0.1,1.11598,1.10598,100,100.1
06/23/2016 21:00,06/24/2016 02:00,EURUSD,Sell,0.4,1.13573,1.13258,31.5,126.41
06/21/2016 21:00,06/24/2016 02:00,EURUSD,Sell,0.1,1.12623,1.13258,-63.5,-62.99
06/21/2016 21:00,06/23/2016 12:15,EURUSD,Buy,0.1,1.12653,1.13653,100,98.32
06/20/2016 21:00,06/21/2016 15:59,EURUSD,Sell,0.4,1.13075,1.12887,18.8,75.61
06/17/2016 21:00,06/21/2016 15:59,EURUSD,Sell,0.1,1.12759,1.12887,-12.8,-12.6
06/17/2016 21:00,06/20/2016 07:40,EURUSD,Buy,0.1,1.12789,1.13789,100,99.58
06/16/2016 21:00,06/16/2016 21:12,EURUSD,Buy,0.4,1.12212,1.12461,24.9,99.6
06/15/2016 21:00,06/16/2016 21:12,EURUSD,Buy,0.1,1.12831,1.12461,-37,-38.26
06/15/2016 21:00,06/16/2016 15:17,EURUSD,Sell,0.1,1.12643,1.11643,100,100.31
06/14/2016 21:00,06/15/2016 18:27,EURUSD,Buy,0.4,1.12153,1.12434,28.1,110.72
06/13/2016 21:00,06/15/2016 18:27,EURUSD,Buy,0.1,1.12934,1.12434,-50,-50.84
06/13/2016 21:00,06/14/2016 17:31,EURUSD,Sell,0.1,1.12911,1.11911,100,100.1
06/10/2016 21:00,06/13/2016 17:45,EURUSD,Buy,0.4,1.12603,1.12933,33,130.3
06/07/2016 21:00,06/13/2016 17:45,EURUSD,Buy,0.1,1.1363,1.12933,-69.7,-72.23
06/07/2016 21:00,06/10/2016 20:48,EURUSD,Sell,0.1,1.13604,1.12604,100,100.51
06/06/2016 21:00,06/07/2016 14:36,EURUSD,Sell,1.6,1.13673,1.13433,24,385.63
06/03/2016 21:00,06/07/2016 14:36,EURUSD,Sell,0.4,1.13435,1.13433,0.2,1.62
05/31/2016 21:00,06/07/2016 14:36,EURUSD,Sell,0.1,1.11339,1.13433,-209.4,-208.69
05/31/2016 21:00,06/03/2016 15:32,EURUSD,Buy,0.1,1.11369,1.12369,100,97.89
05/30/2016 21:00,05/31/2016 02:57,EURUSD,Buy,1.6,1.11371,1.11474,10.3,158.02
05/27/2016 21:00,05/31/2016 02:57,EURUSD,Buy,0.4,1.11253,1.11474,22.1,85
05/23/2016 21:00,05/31/2016 02:57,EURUSD,Buy,0.1,1.12257,1.11474,-78.3,-81.67
05/23/2016 21:00,05/27/2016 20:39,EURUSD,Sell,0.1,1.12231,1.11231,100,100.61
05/20/2016 21:00,05/23/2016 04:20,EURUSD,Buy,1.6,1.12228,1.12319,9.1,138.82
05/19/2016 21:00,05/23/2016 04:20,EURUSD,Buy,0.4,1.12024,1.12319,29.5,114.6
05/16/2016 21:00,05/23/2016 04:20,EURUSD,Buy,0.1,1.13196,1.12319,-87.7,-90.65
05/16/2016 21:00,05/18/2016 23:01,EURUSD,Sell,0.1,1.13171,1.12171,100,100.2
05/13/2016 21:00,05/16/2016 15:41,EURUSD,Buy,0.4,1.13001,1.13348,34.7,137.1
05/06/2016 21:00,05/16/2016 15:41,EURUSD,Buy,0.1,1.14112,1.13348,-76.4,-79.76
05/06/2016 21:00,05/13/2016 16:41,EURUSD,Sell,0.1,1.14085,1.13085,100,100.7
05/05/2016 21:00,05/06/2016 15:29,EURUSD,Buy,0.4,1.14006,1.14315,30.9,121.92
05/04/2016 21:00,05/06/2016 15:29,EURUSD,Buy,0.1,1.14925,1.14315,-61,-62.68
05/04/2016 21:00,05/05/2016 17:39,EURUSD,Sell,0.1,1.149,1.139,100,100.3
05/03/2016 21:00,05/03/2016 21:55,EURUSD,Sell,6.4,1.1523,1.15089,14.1,902.4
05/02/2016 21:00,05/03/2016 21:55,EURUSD,Sell,1.6,1.15162,1.15089,7.3,118.4
04/27/2016 21:00,05/03/2016 21:55,EURUSD,Sell,0.1,1.12949,1.15089,-214,-213.4
04/29/2016 21:00,05/03/2016 21:55,EURUSD,Sell,0.4,1.14403,1.15089,-68.6,-273.6
04/27/2016 21:00,04/29/2016 10:05,EURUSD,Buy,0.1,1.13109,1.14109,100,98.32
04/27/2016 21:00,04/27/2016 21:00,EURUSD,Sell,1.6,1.1334,1.13122,21.8,348.8
04/26/2016 21:00,04/27/2016 21:00,EURUSD,Sell,0.4,1.12918,1.13122,-20.4,-81.2
04/22/2016 21:00,04/27/2016 21:00,EURUSD,Sell,0.1,1.12192,1.13122,-93,-92.7
04/22/2016 21:00,04/26/2016 16:17,EURUSD,Buy,0.1,1.12218,1.13218,100,99.16
04/21/2016 21:00,04/22/2016 10:25,EURUSD,Sell,0.4,1.12898,1.12768,13,52.4
04/15/2016 21:00,04/22/2016 10:25,EURUSD,Sell,0.1,1.12873,1.12768,10.5,11.2
04/15/2016 21:00,04/21/2016 15:44,EURUSD,Buy,0.1,1.12898,1.13898,100,97.48
04/14/2016 21:00,04/15/2016 15:15,EURUSD,Buy,1.6,1.12714,1.12875,16.1,250.9
04/13/2016 21:00,04/15/2016 15:15,EURUSD,Buy,0.4,1.1284,1.12875,3.5,7.29
04/01/2016 21:00,04/15/2016 15:15,EURUSD,Buy,0.1,1.13845,1.12875,-97,-102.8
04/01/2016 21:00,04/13/2016 16:50,EURUSD,Sell,0.1,1.13819,1.12819,100,100.99
03/31/2016 21:00,04/01/2016 17:06,EURUSD,Sell,1.6,1.13842,1.13544,29.8,478.37
03/30/2016 21:00,04/01/2016 17:06,EURUSD,Sell,0.4,1.13186,1.13544,-35.8,-141.63
03/28/2016 21:00,04/01/2016 17:06,EURUSD,Sell,0.1,1.11967,1.13544,-157.7,-157.11
03/28/2016 21:00,03/29/2016 22:12,EURUSD,Buy,0.1,1.11992,1.12992,100,99.59
03/25/2016 21:00,03/28/2016 15:54,EURUSD,Buy,6.4,1.11685,1.11802,11.7,722.43
03/23/2016 21:00,03/28/2016 15:54,EURUSD,Buy,0.4,1.11852,1.11802,-5,-28.24
03/18/2016 21:00,03/28/2016 15:54,EURUSD,Buy,0.1,1.12761,1.11802,-95.9,-99.19
03/24/2016 21:00,03/28/2016 15:54,EURUSD,Buy,1.6,1.11865,1.11802,-6.3,-113.98
03/18/2016 21:00,03/23/2016 15:35,EURUSD,Sell,0.1,1.12736,1.11736,100,100.3
03/17/2016 21:00,03/18/2016 12:04,EURUSD,Sell,0.4,1.13164,1.12626,53.8,215.52
03/15/2016 21:00,03/18/2016 12:04,EURUSD,Sell,0.1,1.111,1.12626,-152.6,-152.2
03/15/2016 21:00,03/16/2016 21:45,EURUSD,Buy,0.1,1.11123,1.12123,100,99.65
03/14/2016 21:00,03/15/2016 05:02,EURUSD,Buy,1.6,1.10868,1.11136,26.8,423.15
03/10/2016 20:01,03/15/2016 05:02,EURUSD,Buy,0.1,1.1191,1.11136,-77.4,-78.45
03/11/2016 20:00,03/15/2016 05:02,EURUSD,Buy,0.4,1.11575,1.11136,-43.9,-178.42
03/10/2016 20:01,03/11/2016 12:55,EURUSD,Sell,0.1,1.11884,1.10884,100,100.08
03/09/2016 20:00,03/10/2016 17:10,EURUSD,Buy,0.1,1.10298,1.11298,100,98.94
03/09/2016 20:00,03/10/2016 14:45,EURUSD,Sell,0.1,1.10275,1.09275,100,100.24
03/09/2016 03:26,,,Deposit,0,0,0,0,2000
