Tags,Open Date,Close Date,Symbol,Action,Lots,SL,TP,Open Price,Close Price
,06/19/2019 21:12,06/19/2019 21:15,EURUSD,Sell,6,0,0,1.12453,1.12387
,06/19/2019 21:06,06/19/2019 21:11,EURUSD,Sell,6,0,0,1.1252,1.12452
,06/03/2019 04:46,06/18/2019 12:04,EURUSD,Sell,6,0,0,1.11841,1.11833
,06/03/2019 14:03,06/18/2019 12:04,EURUSD,Sell,6,0,0,1.11854,1.11843
,06/03/2019 14:32,06/18/2019 12:04,EURUSD,Sell,6,0,0,1.11876,1.11843
,06/03/2019 15:41,06/18/2019 12:03,EURUSD,Sell,6,0,0,1.11955,1.1184
,06/03/2019 16:42,06/18/2019 12:03,EURUSD,Sell,6,0,0,1.12002,1.11832
,06/03/2019 16:43,06/18/2019 12:03,EURUSD,Sell,6,0,0,1.12014,1.11829
,06/03/2019 16:44,06/18/2019 12:03,EURUSD,Sell,6,0,0,1.12026,1.11841
,06/03/2019 16:46,06/18/2019 12:03,EURUSD,Sell,6,0,0,1.12037,1.11834
,06/03/2019 16:46,06/18/2019 12:03,EURUSD,Sell,6,0,0,1.12046,1.11826
,06/03/2019 17:02,06/18/2019 12:03,EURUSD,Sell,6,0,0,1.12065,1.11835
,06/03/2019 19:13,06/18/2019 12:03,EURUSD,Sell,6,0,0,1.12147,1.11834
,06/03/2019 19:32,06/18/2019 12:02,EURUSD,Sell,6,0,0,1.12161,1.11844
,06/03/2019 19:50,06/18/2019 12:02,EURUSD,Sell,6,0,0,1.12171,1.11849
,06/03/2019 20:14,06/18/2019 12:02,EURUSD,Sell,6,0,0,1.12197,1.11849
,06/03/2019 20:15,06/14/2019 20:02,EURUSD,Sell,6,0,0,1.12201,1.1203
,06/03/2019 20:27,06/14/2019 20:02,EURUSD,Sell,6,0,0,1.12236,1.12041
,06/03/2019 20:31,06/14/2019 18:18,EURUSD,Sell,6,0,0,1.12275,1.12211
,06/03/2019 20:30,06/14/2019 18:18,EURUSD,Sell,6,0,0,1.1225,1.12213
,06/03/2019 20:32,06/14/2019 18:18,EURUSD,Sell,6,0,0,1.12286,1.12213
,06/03/2019 20:34,06/14/2019 18:17,EURUSD,Sell,6,0,0,1.12323,1.12211
,06/03/2019 20:35,06/14/2019 18:17,EURUSD,Sell,6,0,0,1.12328,1.1221
,06/03/2019 20:35,06/14/2019 18:17,EURUSD,Sell,6,0,0,1.12332,1.12211
,06/03/2019 20:36,06/14/2019 18:17,EURUSD,Sell,6,0,0,1.12347,1.12213
,06/03/2019 20:46,06/14/2019 18:17,EURUSD,Sell,6,0,0,1.1238,1.12214
,06/03/2019 20:47,06/14/2019 18:17,EURUSD,Sell,6,0,0,1.12397,1.12215
,06/03/2019 20:50,06/14/2019 18:17,EURUSD,Sell,6,0,0,1.1244,1.12216
,06/03/2019 20:51,06/14/2019 18:17,EURUSD,Sell,6,0,0,1.12454,1.12216
,06/03/2019 21:38,06/14/2019 18:17,EURUSD,Sell,6,0,0,1.12481,1.12216
,06/03/2019 21:46,06/14/2019 18:17,EURUSD,Sell,6,0,0,1.12494,1.1222
,06/03/2019 21:59,06/14/2019 18:17,EURUSD,Sell,6,0,0,1.12555,1.12221
,06/03/2019 21:59,06/14/2019 18:16,EURUSD,Sell,6,0,0,1.12564,1.1222
,06/03/2019 21:59,06/14/2019 18:16,EURUSD,Sell,6,0,0,1.12585,1.12217
,06/04/2019 09:52,06/14/2019 18:16,EURUSD,Sell,6,0,0,1.12692,1.12221
,06/04/2019 10:05,06/14/2019 18:16,EURUSD,Sell,6,0,0,1.12726,1.12219
,06/04/2019 10:07,06/14/2019 18:16,EURUSD,Sell,6,0,0,1.12757,1.1222
,06/05/2019 12:22,06/14/2019 18:16,EURUSD,Sell,6,0,0,1.12864,1.12225
,06/05/2019 15:20,06/14/2019 18:16,EURUSD,Sell,6,0,0,1.1279,1.12231
,06/05/2019 15:21,06/14/2019 18:16,EURUSD,Sell,6,0,0,1.12841,1.12229
,06/05/2019 15:24,06/14/2019 16:00,EURUSD,Sell,6,0,0,1.12896,1.12316
,06/05/2019 15:25,06/14/2019 15:52,EURUSD,Sell,6,0,0,1.12928,1.12328
,06/05/2019 15:25,06/14/2019 15:52,EURUSD,Sell,6,0,0,1.12944,1.12341
,06/05/2019 15:25,06/14/2019 15:52,EURUSD,Sell,6,0,0,1.13023,1.12335
,05/31/2019 15:39,05/31/2019 18:08,EURUSD,Sell,6,0,0,1.11511,1.11401
,05/31/2019 15:56,05/31/2019 18:08,EURUSD,Sell,6,0,0,1.11588,1.11396
,05/31/2019 17:11,05/31/2019 18:08,EURUSD,Sell,6,0,0,1.11697,1.11391
,05/31/2019 17:25,05/31/2019 18:08,EURUSD,Sell,6,0,0,1.1172,1.11401
,05/31/2019 17:26,05/31/2019 18:07,EURUSD,Sell,6,0,0,1.11725,1.11422
,05/31/2019 17:27,05/31/2019 18:07,EURUSD,Sell,6,0,0,1.11735,1.11417
,05/31/2019 17:42,05/31/2019 18:07,EURUSD,Sell,6,0,0,1.11785,1.11417
,05/29/2019 18:01,05/31/2019 11:30,EURUSD,Buy,6,0,0,1.11363,1.11516
,05/29/2019 18:02,05/31/2019 11:29,EURUSD,Buy,6,0,0,1.11367,1.11514
,05/29/2019 18:02,05/31/2019 11:29,EURUSD,Buy,6,0,0,1.11346,1.11514
,05/29/2019 18:04,05/31/2019 11:28,EURUSD,Buy,6,0,0,1.11345,1.11513
,05/29/2019 18:04,05/31/2019 11:28,EURUSD,Buy,6,0,0,1.11338,1.11517
,05/29/2019 18:11,05/31/2019 11:27,EURUSD,Buy,6,0,0,1.11316,1.11514
,05/29/2019 18:12,05/31/2019 11:27,EURUSD,Buy,6,0,0,1.11304,1.11514
,05/29/2019 18:12,05/31/2019 11:26,EURUSD,Buy,6,0,0,1.11296,1.11512
,05/29/2019 18:16,05/31/2019 11:20,EURUSD,Buy,6,0,0,1.11283,1.11526
,05/29/2019 18:16,05/31/2019 11:19,EURUSD,Buy,6,0,0,1.11274,1.11527
,05/29/2019 18:22,05/31/2019 11:19,EURUSD,Buy,6,0,0,1.11268,1.11527
,05/29/2019 18:22,05/31/2019 11:18,EURUSD,Buy,6,0,0,1.11248,1.11534
,05/29/2019 20:25,05/31/2019 11:17,EURUSD,Buy,6,0,0,1.1128,1.11535
,05/31/2019 01:19,05/31/2019 11:17,EURUSD,Buy,6,0,0,1.11292,1.11532
,05/31/2019 02:47,05/31/2019 11:16,EURUSD,Buy,6,0,0,1.11302,1.11532
,05/29/2019 18:22,05/30/2019 23:52,EURUSD,Buy,6,0,0,1.11249,1.113
,05/30/2019 16:19,05/30/2019 23:51,EURUSD,Buy,6,0,0,1.11277,1.11299
,05/30/2019 16:38,05/30/2019 23:50,EURUSD,Buy,6,0,0,1.11212,1.113
,05/30/2019 16:38,05/30/2019 23:49,EURUSD,Buy,6,0,0,1.11206,1.11303
,05/30/2019 16:43,05/30/2019 23:49,EURUSD,Buy,6,0,0,1.11185,1.11303
,05/29/2019 17:36,05/29/2019 17:47,EURUSD,Buy,6,0,0,1.11427,1.11473
,05/29/2019 17:38,05/29/2019 17:47,EURUSD,Buy,6,0,0,1.11413,1.11476
,05/29/2019 16:12,05/29/2019 17:14,EURUSD,Buy,6,0,0,1.11462,1.11521
,05/29/2019 16:27,05/29/2019 17:14,EURUSD,Buy,6,0,0,1.11448,1.11523
,05/29/2019 16:42,05/29/2019 17:13,EURUSD,Buy,6,0,0,1.11429,1.11492
,05/29/2019 16:45,05/29/2019 17:13,EURUSD,Buy,6,0,0,1.11417,1.11491
,05/29/2019 16:53,05/29/2019 17:13,EURUSD,Buy,6,0,0,1.1141,1.11492
,05/29/2019 10:05,05/29/2019 13:07,EURUSD,Buy,6,0,0,1.11529,1.1157
,05/28/2019 22:27,05/29/2019 02:23,EURUSD,Buy,6,0,0,1.11624,1.11662
,05/28/2019 19:50,05/28/2019 21:39,EURUSD,Buy,6,0,0,1.11633,1.11686
,05/28/2019 10:11,05/28/2019 19:31,EURUSD,Sell,6,0,0,1.11801,1.1171
,05/28/2019 10:14,05/28/2019 19:31,EURUSD,Sell,6,0,0,1.11809,1.11712
,05/28/2019 10:23,05/28/2019 19:31,EURUSD,Sell,6,0,0,1.11811,1.11713
,05/28/2019 10:50,05/28/2019 19:31,EURUSD,Sell,6,0,0,1.11834,1.11711
,05/28/2019 11:45,05/28/2019 19:30,EURUSD,Sell,6,0,0,1.11925,1.11712
,05/28/2019 12:31,05/28/2019 19:30,EURUSD,Sell,6,0,0,1.11955,1.11714
,05/28/2019 17:33,05/28/2019 19:29,EURUSD,Sell,6,0,0,1.11947,1.11712
,05/28/2019 09:59,05/28/2019 10:10,EURUSD,Sell,6,0,0,1.1185,1.11773
,05/28/2019 10:00,05/28/2019 10:09,EURUSD,Sell,6,0,0,1.11866,1.11774
,05/24/2019 19:25,05/27/2019 12:42,EURUSD,Sell,6,0,0,1.1204,1.11966
,05/26/2019 19:54,,,Withdrawal,0.01,0,0,0,0
,05/24/2019 20:34,05/24/2019 23:39,EURUSD,Sell,6,0,0,1.12094,1.12063
,05/24/2019 17:26,05/24/2019 19:03,EURUSD,Sell,6,0,0,1.12012,1.11988
,05/24/2019 17:38,05/24/2019 19:03,EURUSD,Sell,6,0,0,1.12073,1.11989
,05/24/2019 18:25,05/24/2019 19:03,EURUSD,Sell,6,0,0,1.12087,1.11985
,05/24/2019 17:01,05/24/2019 17:06,EURUSD,Sell,6,0,0,1.11971,1.11947
,05/24/2019 15:31,05/24/2019 16:32,EURUSD,Sell,6,0,0,1.1197,1.11897
,05/24/2019 13:25,05/24/2019 13:56,EURUSD,Sell,6,0,0,1.1194,1.11874
,05/23/2019 19:58,05/23/2019 20:42,EURUSD,Sell,6,0,0,1.1182,1.11792
,05/23/2019 19:59,05/23/2019 20:42,EURUSD,Sell,6,0,0,1.11832,1.11794
,05/23/2019 20:17,05/23/2019 20:41,EURUSD,Sell,6,0,0,1.11847,1.11791
,05/16/2019 15:46,05/23/2019 19:57,EURUSD,Buy,6,0,0,1.11925,1.11795
,05/16/2019 16:16,05/23/2019 19:57,EURUSD,Buy,6,0,0,1.11891,1.11797
,05/16/2019 18:47,05/23/2019 19:57,EURUSD,Buy,6,0,0,1.11764,1.11789
,05/16/2019 21:15,05/23/2019 19:57,EURUSD,Buy,6,0,0,1.11743,1.11794
,05/17/2019 12:18,05/23/2019 19:56,EURUSD,Buy,6,0,0,1.11684,1.1179
,05/17/2019 12:25,05/23/2019 19:56,EURUSD,Buy,6,0,0,1.11659,1.11798
,05/17/2019 12:28,05/23/2019 19:55,EURUSD,Buy,6,0,0,1.11643,1.11788
,05/17/2019 12:29,05/23/2019 19:54,EURUSD,Buy,6,0,0,1.11625,1.1179
,05/17/2019 17:01,05/23/2019 19:54,EURUSD,Buy,6,0,0,1.11687,1.11791
,05/17/2019 17:23,05/23/2019 19:54,EURUSD,Buy,6,0,0,1.1162,1.11797
,05/17/2019 17:46,05/23/2019 19:54,EURUSD,Buy,6,0,0,1.11599,1.11798
,05/17/2019 17:54,05/23/2019 19:54,EURUSD,Buy,6,0,0,1.11569,1.11798
,05/20/2019 09:40,05/23/2019 19:54,EURUSD,Buy,6,0,0,1.11516,1.11791
,05/20/2019 11:57,05/23/2019 19:53,EURUSD,Buy,6,0,0,1.11561,1.11789
,05/21/2019 12:48,05/23/2019 19:53,EURUSD,Buy,6,0,0,1.11475,1.11791
,05/22/2019 18:13,05/23/2019 19:53,EURUSD,Buy,6,0,0,1.11536,1.11792
,05/23/2019 05:15,05/23/2019 19:52,EURUSD,Buy,6,0,0,1.11495,1.11796
,05/23/2019 11:09,05/23/2019 19:52,EURUSD,Buy,6,0,0,1.11377,1.11795
,05/23/2019 12:31,05/23/2019 19:52,EURUSD,Buy,6,0,0,1.11322,1.11793
,05/23/2019 11:32,05/23/2019 19:52,EURUSD,Buy,6,0,0,1.11333,1.11793
,05/23/2019 12:50,05/23/2019 19:52,EURUSD,Buy,6,0,0,1.11302,1.11789
,05/23/2019 16:16,05/23/2019 19:51,EURUSD,Buy,6,0,0,1.11188,1.1179
,05/23/2019 16:16,05/23/2019 19:51,EURUSD,Buy,6,0,0,1.11178,1.11789
,05/23/2019 16:23,05/23/2019 19:50,EURUSD,Buy,6,0,0,1.11141,1.11788
,05/23/2019 16:24,05/23/2019 19:50,EURUSD,Buy,6,0,0,1.11131,1.1179
,05/23/2019 16:24,05/23/2019 19:50,EURUSD,Buy,6,0,0,1.11125,1.11791
,05/16/2019 21:58,05/16/2019 22:51,EURUSD,Buy,6,0,0,1.11731,1.11743
,05/16/2019 21:59,05/16/2019 22:51,EURUSD,Buy,6,0,0,1.11712,1.11744
,05/16/2019 21:59,05/16/2019 22:51,EURUSD,Buy,6,0,0,1.11704,1.11744
,05/16/2019 22:23,05/16/2019 22:50,EURUSD,Buy,6,0,0,1.11672,1.11745
,05/16/2019 11:40,05/16/2019 13:15,EURUSD,Sell,6,0,0,1.12175,1.12093
,05/16/2019 11:40,05/16/2019 13:15,EURUSD,Sell,6,0,0,1.1219,1.12096
,05/16/2019 12:03,05/16/2019 13:15,EURUSD,Sell,6,0,0,1.12232,1.12095
,05/16/2019 12:01,05/16/2019 13:15,EURUSD,Sell,6,0,0,1.12206,1.12096
,05/15/2019 19:41,,,Withdrawal,0.01,0,0,0,0
,05/15/2019 17:19,05/15/2019 18:46,EURUSD,Sell,6,0,0,1.12146,1.12081
,05/15/2019 17:20,05/15/2019 18:45,EURUSD,Sell,6,0,0,1.12173,1.12073
,05/15/2019 17:23,05/15/2019 18:35,EURUSD,Sell,6,0,0,1.12172,1.1201
,05/15/2019 17:23,05/15/2019 18:32,EURUSD,Sell,6,0,0,1.12176,1.12002
,05/15/2019 17:27,05/15/2019 18:32,EURUSD,Sell,6,0,0,1.1219,1.11998
,05/15/2019 17:27,05/15/2019 18:31,EURUSD,Sell,6,0,0,1.12191,1.11997
,05/15/2019 16:08,05/15/2019 16:09,EURUSD,Sell,6,0,0,1.11846,1.11841
,05/15/2019 15:33,05/15/2019 15:43,EURUSD,Sell,6,0,0,1.11891,1.11795
,05/15/2019 15:34,05/15/2019 15:43,EURUSD,Sell,6,0,0,1.11903,1.11795
,05/15/2019 15:35,05/15/2019 15:43,EURUSD,Sell,6,0,0,1.1192,1.11798
,05/15/2019 14:57,05/15/2019 15:20,EURUSD,Buy,6,0,0,1.11809,1.11861
,05/15/2019 14:58,05/15/2019 15:20,EURUSD,Buy,6,0,0,1.11802,1.11864
,05/09/2019 13:38,05/15/2019 14:53,EURUSD,Sell,6,0,0,1.11904,1.11825
,05/09/2019 17:18,05/15/2019 14:53,EURUSD,Sell,6,0,0,1.12419,1.11829
,05/09/2019 17:25,05/15/2019 14:52,EURUSD,Sell,6,0,0,1.125,1.11829
,05/09/2019 19:49,05/15/2019 14:52,EURUSD,Sell,6,0,0,1.12203,1.1183
,05/09/2019 20:36,05/15/2019 14:50,EURUSD,Sell,6,0,0,1.12233,1.11824
,05/09/2019 20:47,05/15/2019 14:50,EURUSD,Sell,6,0,0,1.12251,1.11829
,05/10/2019 04:42,05/15/2019 14:49,EURUSD,Sell,6,0,0,1.1232,1.11824
,05/10/2019 17:35,05/15/2019 14:49,EURUSD,Sell,6,0,0,1.12504,1.11825
,05/13/2019 12:47,05/15/2019 14:49,EURUSD,Sell,6,0,0,1.12397,1.11825
,05/13/2019 15:43,05/15/2019 14:49,EURUSD,Sell,6,0,0,1.12587,1.11828
,05/13/2019 15:53,05/15/2019 14:43,EURUSD,Sell,6,0,0,1.12598,1.11826
,05/09/2019 11:20,05/09/2019 11:58,EURUSD,Buy,6,0,0,1.11792,1.11887
,05/09/2019 11:22,05/09/2019 11:58,EURUSD,Buy,6,0,0,1.1177,1.11888
,05/09/2019 10:10,05/09/2019 10:59,EURUSD,Sell,6,0,0,1.12024,1.11861
,05/08/2019 20:05,05/08/2019 20:35,EURUSD,Buy,6,0,0,1.1183,1.11882
,05/08/2019 19:25,05/08/2019 19:49,EURUSD,Buy,6,0,0,1.1186,1.11904
,05/08/2019 18:38,05/08/2019 19:25,EURUSD,Sell,6,0,0,1.1211,1.11855
,05/08/2019 18:41,05/08/2019 19:25,EURUSD,Sell,6,0,0,1.1212,1.11849
,05/07/2019 09:05,05/08/2019 18:37,EURUSD,Buy,6,0,0,1.12087,1.12115
,05/07/2019 11:00,05/08/2019 18:37,EURUSD,Buy,6,0,0,1.11946,1.12115
,05/08/2019 17:53,05/08/2019 18:37,EURUSD,Buy,6,0,0,1.11948,1.12111
,05/08/2019 17:54,05/08/2019 18:37,EURUSD,Buy,6,0,0,1.1194,1.12105
,05/07/2019 14:56,05/07/2019 23:56,EURUSD,Buy,6,0,0,1.11805,1.11927
,05/07/2019 14:57,05/07/2019 23:54,EURUSD,Buy,6,0,0,1.11782,1.11928
,05/07/2019 19:12,05/07/2019 23:54,EURUSD,Buy,6,0,0,1.11708,1.11926
,05/07/2019 19:13,05/07/2019 23:53,EURUSD,Buy,6,0,0,1.11695,1.11929
,05/06/2019 20:20,05/06/2019 21:51,EURUSD,Sell,6,0,0,1.12086,1.12026
,05/05/2019 20:33,,,Withdrawal,0.01,0,0,0,0
,05/02/2019 19:01,05/03/2019 17:16,EURUSD,Buy,6,0,0,1.11807,1.11888
,05/02/2019 19:30,05/03/2019 17:15,EURUSD,Buy,6,0,0,1.11756,1.11891
,05/02/2019 20:28,05/03/2019 17:15,EURUSD,Buy,6,0,0,1.11734,1.11863
,05/03/2019 09:46,05/03/2019 17:15,EURUSD,Buy,6,0,0,1.11633,1.11856
,05/03/2019 12:18,05/03/2019 17:15,EURUSD,Buy,6,0,0,1.11562,1.11852
,05/03/2019 12:32,05/03/2019 17:15,EURUSD,Buy,6,0,0,1.11543,1.11837
,05/03/2019 14:12,05/03/2019 17:12,EURUSD,Buy,6,0,0,1.11504,1.11853
,05/03/2019 14:18,05/03/2019 17:12,EURUSD,Buy,6,0,0,1.11469,1.11859
,05/02/2019 17:11,05/02/2019 18:45,EURUSD,Buy,6,0,0,1.11808,1.11832
,05/02/2019 16:42,05/02/2019 17:03,EURUSD,Buy,6,0,0,1.11828,1.11868
,05/02/2019 10:50,05/02/2019 16:04,EURUSD,Sell,6,0,0,1.12157,1.1196
,05/02/2019 10:51,05/02/2019 16:04,EURUSD,Sell,6,0,0,1.12173,1.11961
,05/02/2019 10:51,05/02/2019 16:01,EURUSD,Sell,6,0,0,1.12191,1.11957
,05/01/2019 17:14,05/01/2019 21:42,EURUSD,Sell,6,0,0,1.12398,1.12015
,04/30/2019 19:22,05/01/2019 21:42,EURUSD,Sell,6,0,0,1.1206,1.12002
,04/30/2019 19:33,05/01/2019 21:42,EURUSD,Sell,6,0,0,1.12125,1.12002
,05/01/2019 21:02,05/01/2019 21:42,EURUSD,Sell,6,0,0,1.12565,1.11994
,04/30/2019 19:53,05/01/2019 21:42,EURUSD,Sell,6,0,0,1.12171,1.1199
,04/30/2019 20:42,05/01/2019 21:42,EURUSD,Sell,6,0,0,1.1222,1.11987
,05/01/2019 12:07,05/01/2019 21:42,EURUSD,Sell,6,0,0,1.12318,1.11982
,05/01/2019 10:40,05/01/2019 21:42,EURUSD,Sell,6,0,0,1.12285,1.11961
,05/01/2019 12:29,05/01/2019 21:42,EURUSD,Sell,6,0,0,1.12365,1.11966
,04/30/2019 20:43,05/01/2019 21:42,EURUSD,Sell,6,0,0,1.12239,1.11994
,05/01/2019 21:00,05/01/2019 21:41,EURUSD,Sell,6,0,0,1.12524,1.11977
,05/01/2019 17:18,05/01/2019 21:41,EURUSD,Sell,6,0,0,1.12472,1.11976
,05/01/2019 17:18,05/01/2019 21:41,EURUSD,Sell,6,0,0,1.1244,1.11982
,05/01/2019 21:00,05/01/2019 21:41,EURUSD,Sell,6,0,0,1.12556,1.11988
,05/01/2019 21:06,05/01/2019 21:41,EURUSD,Sell,6,0,0,1.12599,1.11993
,05/01/2019 21:17,05/01/2019 21:41,EURUSD,Sell,6,0,0,1.12625,1.11984
,04/30/2019 18:08,04/30/2019 18:13,EURUSD,Sell,6,0,0,1.12045,1.1201
,04/30/2019 18:02,04/30/2019 18:04,EURUSD,Sell,6,0,0,1.12064,1.12057
,04/30/2019 12:54,04/30/2019 17:57,EURUSD,Sell,6,0,0,1.12105,1.12064
,04/30/2019 13:03,04/30/2019 17:57,EURUSD,Sell,6,0,0,1.12122,1.1206
,04/30/2019 14:35,04/30/2019 17:57,EURUSD,Sell,6,0,0,1.12161,1.12064
,04/30/2019 15:21,04/30/2019 17:57,EURUSD,Sell,6,0,0,1.12224,1.12088
,04/30/2019 10:08,04/30/2019 10:09,EURUSD,Sell,6,0,0,1.11916,1.11897
,04/29/2019 23:51,04/30/2019 00:32,EURUSD,Sell,6,0,0,1.11847,1.11838
,04/24/2019 18:30,04/29/2019 23:51,EURUSD,Buy,6,0,0,1.11915,1.11848
,04/24/2019 19:20,04/29/2019 23:49,EURUSD,Buy,6,0,0,1.11832,1.11845
,04/24/2019 19:25,04/29/2019 23:49,EURUSD,Buy,6,0,0,1.1182,1.11845
,04/24/2019 19:26,04/29/2019 23:49,EURUSD,Buy,6,0,0,1.11727,1.11842
,04/24/2019 19:28,04/29/2019 23:48,EURUSD,Buy,6,0,0,1.11698,1.11843
,04/24/2019 19:34,04/29/2019 23:48,EURUSD,Buy,6,0,0,1.11656,1.11844
,04/24/2019 19:39,04/29/2019 23:48,EURUSD,Buy,6,0,0,1.1162,1.11843
,04/24/2019 20:01,04/29/2019 23:48,EURUSD,Buy,6,0,0,1.11571,1.11843
,04/24/2019 21:30,04/29/2019 23:48,EURUSD,Buy,6,0,0,1.11545,1.11843
,04/24/2019 21:35,04/29/2019 23:48,EURUSD,Buy,6,0,0,1.11514,1.11843
,04/24/2019 21:42,04/29/2019 23:48,EURUSD,Buy,6,0,0,1.11464,1.11842
,04/24/2019 21:53,04/29/2019 23:48,EURUSD,Buy,6,0,0,1.11437,1.11841
,04/25/2019 11:24,04/29/2019 23:48,EURUSD,Buy,6,0,0,1.11366,1.11842
,04/25/2019 12:43,04/29/2019 23:48,EURUSD,Buy,6,0,0,1.11343,1.11842
,04/29/2019 11:10,,,Deposit,0.01,0,0,0,0
,04/24/2019 16:11,04/24/2019 17:31,EURUSD,Buy,6,0,0,1.11879,1.1198
,04/24/2019 10:34,04/24/2019 14:26,EURUSD,Sell,6,0,0,1.12139,1.12052
,04/24/2019 12:25,04/24/2019 14:24,EURUSD,Sell,6,0,0,1.12182,1.12053
,04/24/2019 09:17,04/24/2019 09:45,EURUSD,Buy,6,0,0,1.12066,1.12125
,04/23/2019 23:19,04/24/2019 09:10,EURUSD,Sell,6,0,0,1.12239,1.12113
,04/23/2019 23:45,04/24/2019 09:09,EURUSD,Sell,6,0,0,1.12271,1.12112
,04/23/2019 16:13,04/23/2019 19:49,EURUSD,Buy,6,0,0,1.12144,1.12157
,04/23/2019 16:16,04/23/2019 19:30,EURUSD,Buy,6,0,0,1.12113,1.12146
,04/23/2019 16:22,04/23/2019 19:29,EURUSD,Buy,6,0,0,1.12098,1.12152
,04/23/2019 17:14,04/23/2019 19:28,EURUSD,Buy,6,0,0,1.12014,1.12152
,04/23/2019 17:32,04/23/2019 19:28,EURUSD,Buy,6,0,0,1.11965,1.12154
,04/23/2019 17:33,04/23/2019 19:08,EURUSD,Buy,6,0,0,1.11936,1.12153
,04/23/2019 11:23,04/23/2019 16:13,EURUSD,Sell,6,0,0,1.1252,1.12144
,04/23/2019 10:14,04/23/2019 10:30,EURUSD,Buy,6,0,0,1.12425,1.12482
,04/23/2019 10:02,04/23/2019 10:12,EURUSD,Sell,6,0,0,1.12494,1.12449
,04/22/2019 20:36,04/22/2019 23:57,EURUSD,Sell,6,0,0,1.12605,1.12573
,04/22/2019 20:21,04/22/2019 23:57,EURUSD,Sell,6,0,0,1.12594,1.12569
,04/18/2019 21:24,04/18/2019 21:54,EURUSD,Buy,6,0,0,1.12285,1.12299
,04/18/2019 20:08,04/18/2019 21:08,EURUSD,Buy,6,0,0,1.12274,1.12299
,04/18/2019 15:55,04/18/2019 16:20,EURUSD,Buy,6,0,0,1.12413,1.12433
,04/02/2019 20:08,04/18/2019 15:56,EURUSD,Sell,6,0,0,1.12098,1.12411
,04/02/2019 20:08,04/18/2019 15:42,EURUSD,Sell,6,0,0,1.12157,1.12407
,04/03/2019 08:39,04/18/2019 15:37,EURUSD,Sell,6,0,0,1.12228,1.12413
,04/03/2019 10:45,04/18/2019 15:34,EURUSD,Sell,6,0,0,1.12327,1.12389
,04/03/2019 10:48,04/18/2019 15:33,EURUSD,Sell,6,0,0,1.12375,1.12395
,04/08/2019 12:42,04/18/2019 15:32,EURUSD,Sell,6,0,0,1.12375,1.12409
,04/03/2019 11:02,04/18/2019 15:32,EURUSD,Sell,6,0,0,1.12421,1.12401
,04/03/2019 19:29,04/18/2019 15:32,EURUSD,Sell,6,0,0,1.12484,1.12401
,04/09/2019 16:25,04/18/2019 15:32,EURUSD,Sell,6,0,0,1.12827,1.12412
,04/08/2019 14:10,04/18/2019 15:32,EURUSD,Sell,6,0,0,1.12443,1.12406
,04/08/2019 13:23,04/18/2019 15:32,EURUSD,Sell,6,0,0,1.12416,1.12405
,04/08/2019 15:46,04/18/2019 15:31,EURUSD,Sell,6,0,0,1.12557,1.12406
,04/08/2019 14:23,04/18/2019 15:31,EURUSD,Sell,6,0,0,1.12472,1.12425
,04/08/2019 15:59,04/18/2019 15:31,EURUSD,Sell,6,0,0,1.12616,1.12421
,04/08/2019 16:58,04/18/2019 15:31,EURUSD,Sell,6,0,0,1.12736,1.12421
,04/08/2019 16:28,04/18/2019 15:31,EURUSD,Sell,6,0,0,1.12679,1.12416
,04/08/2019 16:38,04/18/2019 15:31,EURUSD,Sell,6,0,0,1.127,1.12421
,04/09/2019 10:27,04/18/2019 15:31,EURUSD,Sell,6,0,0,1.12704,1.12431
,04/09/2019 11:33,04/18/2019 15:31,EURUSD,Sell,6,0,0,1.12732,1.12424
,04/09/2019 11:54,04/18/2019 15:31,EURUSD,Sell,6,0,0,1.12773,1.12417
,04/09/2019 11:56,04/18/2019 15:31,EURUSD,Sell,6,0,0,1.12782,1.12415
,04/10/2019 18:40,04/18/2019 15:31,EURUSD,Sell,6,0,0,1.12694,1.1243
,04/11/2019 17:23,04/18/2019 15:31,EURUSD,Sell,6,0,0,1.12734,1.12426
,04/12/2019 08:45,04/18/2019 15:30,EURUSD,Sell,6,0,0,1.12866,1.12423
,04/12/2019 11:33,04/18/2019 15:30,EURUSD,Sell,6,0,0,1.12986,1.12422
,04/12/2019 11:34,04/18/2019 15:30,EURUSD,Sell,6,0,0,1.12998,1.12422
,04/12/2019 11:34,04/18/2019 15:30,EURUSD,Sell,6,0,0,1.13032,1.12418
,04/12/2019 11:38,04/18/2019 15:30,EURUSD,Sell,6,0,0,1.13059,1.12414
,04/12/2019 12:56,04/18/2019 15:30,EURUSD,Sell,6,0,0,1.13122,1.12404
,04/12/2019 13:22,04/18/2019 15:30,EURUSD,Sell,6,0,0,1.13181,1.12411
,04/12/2019 14:12,04/18/2019 15:30,EURUSD,Sell,6,0,0,1.13213,1.12395
,04/15/2019 10:27,04/18/2019 15:30,EURUSD,Sell,6,0,0,1.13202,1.12396
,04/17/2019 08:54,04/18/2019 15:30,EURUSD,Sell,6,0,0,1.13113,1.12392
,04/17/2019 10:12,04/18/2019 15:30,EURUSD,Sell,6,0,0,1.13142,1.12388
,04/17/2019 10:31,04/18/2019 15:30,EURUSD,Sell,6,0,0,1.13202,1.12421
,04/11/2019 09:03,04/11/2019 17:17,EURUSD,Sell,6,0,0,1.12825,1.12725
,04/02/2019 18:14,04/02/2019 19:45,EURUSD,Buy,6,0,0,1.11871,1.1195
