Time;Type;Volume;Symbol;Price;S/L;T/P;Time;Price;Commission;Swap;Profit;Comment
2019.11.04 20:15:01;Buy;0.01;AUDCAD;0.90627;0.90038;0.91145;2019.11.05 06:00:01;0.90798;-0.07;-0.01;1.30;
2019.11.05 05:45:21;Balance;;;;;;;;;;-707.00;
2019.11.05 04:55:15;Balance;;;;;;;;;;606.97;
2019.11.04 21:45:00;Sell;0.01;GBPNZD;2.01497;2.02801;1.99331;2019.11.05 04:00:00;2.01177;-0.07;-0.02;2.05;
2019.11.04 20:00:00;Buy;0.01;GBPCAD;1.69574;1.68472;1.70883;2019.11.05 02:00:01;1.69511;-0.07;-0.05;-0.48;
2019.11.04 20:45:03;Buy;0.01;CHFJPY;109.955;109.241;110.264;2019.11.05 01:34:06;109.970;-0.07;-0.03;0.13;
2019.11.04 20:00:00;Buy;0.01;GBPCHF;1.27293;1.26467;1.28064;2019.11.05 01:33:35;1.27302;-0.07;0.04;0.09;
2019.11.05 00:01:00;Sell;0.01;NZDCAD;0.84172;0.84719;0.83595;2019.11.05 01:00:00;0.84085;-0.07;;0.66;
2019.11.04 20:30:08;Buy;0.01;NZDCAD;0.84246;0.83698;0.85231;2019.11.05 00:01:01;0.84172;-0.07;-0.03;-0.56;
2019.11.04 01:45:01;Sell;0.01;NZDCAD;0.84553;0.85103;0.84088;2019.11.04 07:45:04;0.84782;-0.07;;-1.75;
2019.11.04 00:08:49;Buy;0.01;GBPCAD;1.69928;1.68823;1.71232;2019.11.04 02:15:03;1.70001;-0.07;;0.56;
2019.11.01 12:30:02;Sell;0.01;USDJPY;108.025;108.635;107.510;2019.11.01 14:45:01;108.010;-0.07;;0.14;
2019.10.31 22:45:00;Sell;0.01;GBPCHF;1.27755;1.28584;1.27197;2019.11.01 12:30:01;1.27785;-0.07;-0.08;-0.30;
2019.10.31 21:30:01;Sell;0.01;NZDCAD;0.84363;0.84911;0.83053;2019.11.01 03:30:01;0.84408;-0.07;0.01;-0.35;
2019.10.31 23:00:00;Sell;0.01;AUDCAD;0.90795;0.91381;0.89996;2019.11.01 03:30:00;0.90698;-0.07;;0.74;
2019.10.31 23:30:01;Buy;0.01;GBPAUD;1.87774;1.86540;1.88871;2019.11.01 03:15:00;1.87822;-0.07;-0.04;0.33;
2019.11.01 01:02:11;Buy;0.01;GBPNZD;2.01552;2.00236;2.03116;2019.11.01 03:00:02;2.01726;-0.07;;1.12;
2019.11.01 00:45:00;Buy;0.01;GBPUSD;1.29312;1.28458;1.30166;2019.11.01 03:00:00;1.29383;-0.07;;0.71;
2019.11.01 00:30:00;Sell;0.01;USDJPY;108.046;108.899;107.438;2019.11.01 02:15:00;108.005;-0.07;;0.38;
2019.10.31 20:00:00;Sell;0.01;GBPCAD;1.70438;1.71549;1.68486;2019.11.01 01:00:11;1.70287;-0.07;0.02;1.15;
2019.10.31 22:45:01;Sell;0.01;GBPUSD;1.29520;1.30361;1.27798;2019.11.01 00:45:01;1.29312;-0.07;0.03;2.08;
2019.10.31 20:00:00;Sell;0.01;GBPAUD;1.87951;1.89177;1.85693;2019.10.31 23:30:01;1.87772;-0.07;;1.24;
2019.10.31 20:00:01;Sell;0.01;GBPNZD;2.02263;2.03566;2.00063;2019.10.31 22:00:00;2.01807;-0.07;;2.92;
2019.10.31 20:00:01;Sell;0.01;AUDNZD;1.07603;1.08207;1.06929;2019.10.31 22:00:00;1.07433;-0.07;;1.09;
2019.10.31 16:30:00;Sell;0.01;USDJPY;108.300;109.285;107.511;2019.10.31 17:00:00;108.109;-0.07;;1.77;
2019.10.30 23:15:02;Sell;0.01;NZDCAD;0.84076;0.84622;0.82520;2019.10.31 12:30:02;0.84352;-0.07;0.03;-2.10;
2019.10.30 23:15:00;Buy;0.01;GBPNZD;2.01958;2.00645;2.03846;2019.10.31 12:30:01;2.02074;-0.07;-0.04;0.74;
2019.10.30 21:45:00;Sell;0.01;CHFJPY;109.949;110.665;109.181;2019.10.31 10:30:02;110.039;-0.07;0.03;-0.83;
2019.10.30 22:00:00;Sell;0.01;AUDCAD;0.90636;0.91226;0.89151;2019.10.31 09:30:00;0.91023;-0.07;;-2.94;
2019.10.30 22:00:00;Sell;0.01;GBPUSD;1.28910;1.29748;1.28099;2019.10.31 08:30:01;1.29218;-0.07;0.09;-3.08;
2019.10.30 21:13:27;Buy;0.01;GBPCHF;1.27544;1.26715;1.28456;2019.10.31 06:45:01;1.27603;-0.07;0.11;0.60;
2019.10.30 23:15:00;Buy;0.01;GBPAUD;1.86999;1.85785;1.88479;2019.10.31 02:15:00;1.87043;-0.07;-0.13;0.30;
2019.10.30 21:30:17;Sell;0.01;GBPNZD;2.02796;2.04114;2.01386;2019.10.30 23:15:01;2.01966;-0.07;;5.30;
2019.10.30 21:00:02;Buy;0.01;NZDCAD;0.83653;0.83052;0.84392;2019.10.30 22:15:01;0.83871;-0.07;;1.65;
2019.10.29 23:15:01;Buy;0.01;AUDNZD;1.07994;1.07437;1.08351;2019.10.30 06:30:03;1.07960;-0.07;0.01;-0.22;
2019.10.30 01:30:01;Sell;0.01;GBPAUD;1.87509;1.88728;1.86400;2019.10.30 03:45:00;1.87431;-0.07;;0.54;
2019.10.29 20:45:00;Buy;0.01;GBPCHF;1.27918;1.27088;1.28694;2019.10.30 02:38:13;1.27922;-0.07;0.04;0.04;
2019.10.29 21:00:00;Buy;0.01;GBPNZD;2.02514;2.01173;2.03979;2019.10.30 02:00:00;2.02509;-0.07;-0.01;-0.03;
2019.10.29 22:15:01;Sell;0.01;NZDCAD;0.83203;0.83744;0.82509;2019.10.30 01:45:01;0.83153;-0.07;0.01;0.38;
2019.10.29 21:00:00;Buy;0.01;GBPAUD;1.87420;1.86206;1.88757;2019.10.30 01:00:27;1.87457;-0.07;-0.04;0.25;
2019.10.29 22:00:01;Sell;0.01;AUDCAD;0.89853;0.90437;0.88923;2019.10.30 01:00:00;0.89814;-0.07;;0.30;
2019.10.29 22:00:01;Buy;0.01;CHFJPY;109.510;108.796;109.803;2019.10.30 00:45:01;109.564;-0.07;-0.03;0.50;
2019.10.29 20:45:00;Buy;0.01;GBPUSD;1.28637;1.27800;1.29535;2019.10.29 23:32:52;1.28646;-0.07;;0.09;
2019.10.29 21:00:00;Buy;0.01;GBPCAD;1.68246;1.67159;1.69545;2019.10.29 22:45:00;1.68420;-0.07;;1.33;
2019.10.29 21:00:00;Sell;0.01;CHFJPY;109.603;110.315;109.103;2019.10.29 22:00:01;109.510;-0.07;;0.86;
2019.10.28 20:45:00;Buy;0.01;GBPAUD;1.87954;1.86725;1.89023;2019.10.29 17:15:00;1.87903;-0.07;-0.04;-0.35;
2019.10.29 00:01:03;Sell;0.01;NZDCAD;0.82882;0.83426;0.82559;2019.10.29 06:15:00;0.82988;-0.07;;-0.81;
2019.10.28 21:30:00;Sell;0.01;CHFJPY;109.530;110.242;108.952;2019.10.29 04:42:42;109.521;-0.07;0.01;0.08;
2019.10.28 21:45:00;Buy;0.01;GBPCHF;1.27907;1.27076;1.28647;2019.10.29 03:45:01;1.27921;-0.07;0.04;0.14;
2019.10.28 22:45:00;Buy;0.01;AUDCAD;0.89274;0.88693;0.89535;2019.10.29 02:45:02;0.89290;-0.07;-0.01;0.13;
2019.10.28 22:15:00;Sell;0.01;GBPUSD;1.28693;1.29530;1.27705;2019.10.29 00:12:25;1.28580;-0.07;0.03;1.13;
2019.10.28 22:00:00;Buy;0.01;GBPCAD;1.67822;1.66737;1.68553;2019.10.28 22:15:01;1.67969;-0.07;;1.12;
2019.10.28 01:30:00;Sell;0.01;GBPUSD;1.28333;1.29163;1.27747;2019.10.28 03:30:10;1.28214;-0.07;;1.19;
2019.10.28 01:30:01;Sell;0.01;GBPCHF;1.27630;1.28455;1.26783;2019.10.28 03:30:00;1.27533;-0.07;;0.97;
2019.10.24 21:15:01;Buy;0.01;NZDCAD;0.83396;0.82854;0.84317;2019.10.25 08:30:02;0.83319;-0.07;-0.03;-0.59;
2019.10.24 23:00:00;Buy;0.01;AUDCAD;0.89121;0.88542;0.89915;2019.10.25 04:00:03;0.89134;-0.07;-0.01;0.10;
2019.10.24 22:00:00;Sell;0.01;CHFJPY;109.488;110.202;109.045;2019.10.25 03:15:10;109.430;-0.07;0.01;0.54;
2019.10.24 22:00:00;Sell;0.01;GBPNZD;2.01661;2.02982;1.99730;2019.10.24 23:00:00;2.01366;-0.07;;1.88;
2019.10.23 22:30:03;Sell;0.01;GBPCAD;1.68899;1.69998;1.67206;2019.10.24 10:45:00;1.68777;-0.07;0.06;0.94;
2019.10.23 22:15:17;Sell;0.01;CHFJPY;109.739;110.452;109.158;2019.10.24 03:15:03;109.636;-0.07;0.02;0.95;
2019.10.23 20:15:01;Buy;0.01;NZDCAD;0.83920;0.83375;0.84248;2019.10.24 01:30:03;0.83960;-0.07;-0.10;0.30;
2019.10.23 22:15:00;Sell;0.01;AUDCAD;0.89630;0.90213;0.89345;2019.10.23 23:45:00;0.89581;-0.07;;0.38;
2019.10.23 20:30:04;Buy;0.01;CHFJPY;109.643;108.929;110.058;2019.10.23 22:15:18;109.740;-0.07;;0.89;
2019.10.23 20:15:00;Buy;0.01;AUDCAD;0.89541;0.88959;0.90044;2019.10.23 22:15:01;0.89628;-0.07;;0.67;
2019.10.22 22:00:01;Buy;0.01;CHFJPY;109.673;108.958;110.488;2019.10.23 14:45:02;109.604;-0.07;-0.04;-0.63;
2019.10.22 22:15:00;Sell;0.01;NZDCAD;0.83989;0.84534;0.83467;2019.10.23 05:00:02;0.83817;-0.07;0.01;1.32;
2019.10.22 22:15:00;Buy;0.01;GBPNZD;2.00854;1.99548;2.03669;2019.10.23 01:50:01;2.01069;-0.07;-0.01;1.38;
2019.10.22 22:00:01;Buy;0.01;GBPCHF;1.27402;1.26563;1.29077;2019.10.23 01:49:19;1.27555;-0.07;0.03;1.55;
2019.10.23 00:11:46;Buy;0.01;GBPCAD;1.68594;1.67498;1.70848;2019.10.23 01:45:11;1.68826;-0.07;;1.77;
2019.10.22 21:15:00;Sell;0.01;GBPNZD;2.02379;2.03694;2.00076;2019.10.22 22:00:01;2.01139;-0.07;;7.94;
2019.10.22 21:15:00;Sell;0.01;GBPCHF;1.28348;1.29182;1.26913;2019.10.22 22:00:01;1.27440;-0.07;;9.18;
2019.10.22 21:15:00;Sell;0.01;GBPAUD;1.89056;1.90287;1.87427;2019.10.22 22:00:01;1.87940;-0.07;;7.65;
2019.10.22 21:15:00;Sell;0.01;GBPCAD;1.69894;1.71000;1.68229;2019.10.22 22:00:00;1.68709;-0.07;;9.05;
2019.10.21 23:45:01;Sell;0.01;NZDCAD;0.83812;0.84357;0.83409;2019.10.22 10:45:02;0.84059;-0.07;0.01;-1.88;
2019.10.21 20:15:01;Buy;0.01;GBPNZD;2.02726;2.01414;2.04392;2019.10.22 10:25:30;2.01445;-0.07;-0.01;-8.24;
2019.10.22 00:02:16;Sell;0.01;AUDCAD;0.89876;0.90460;0.89593;2019.10.22 05:00:00;0.89839;-0.07;;0.28;
2019.10.22 01:30:02;Sell;0.01;GBPAUD;1.88864;1.90087;1.87125;2019.10.22 03:45:02;1.88635;-0.07;;1.58;
2019.10.21 20:00:00;Buy;0.01;GBPCAD;1.69866;1.68757;1.71456;2019.10.22 03:00:01;1.69756;-0.07;-0.07;-0.85;
2019.10.21 20:15:00;Buy;0.01;GBPCHF;1.27928;1.27096;1.28909;2019.10.22 02:45:00;1.27871;-0.07;0.03;-0.57;
2019.10.21 23:45:00;Buy;0.01;GBPAUD;1.88710;1.87481;1.90073;2019.10.22 01:30:03;1.88864;-0.07;-0.02;1.06;
2019.10.21 20:30:01;Sell;0.01;CHFJPY;110.151;110.867;109.700;2019.10.22 01:00:00;110.111;-0.07;0.01;0.37;
2019.10.21 20:00:01;Buy;0.01;AUDCAD;0.89899;0.89315;0.90391;2019.10.22 00:02:17;0.89876;-0.07;-0.03;-0.17;
2019.10.21 20:15:01;Buy;0.01;GBPAUD;1.88892;1.87664;1.90073;2019.10.21 22:15:01;1.88966;-0.07;;0.51;
2019.10.21 00:31:34;Buy;0.01;GBPCAD;1.69658;1.68571;1.71030;2019.10.21 04:15:24;1.69653;-0.07;;-0.03;
2019.10.21 01:15:19;Buy;0.01;GBPCHF;1.26924;1.26060;1.28253;2019.10.21 03:30:00;1.27262;-0.07;;3.43;
2019.10.21 01:15:00;Buy;0.01;NZDCAD;0.83722;0.83178;0.84130;2019.10.21 01:45:13;0.83809;-0.07;;0.67;
2019.10.18 09:30:01;Sell;0.01;AUDNZD;1.07317;1.07905;1.06792;2019.10.18 17:15:00;1.07356;-0.07;;-0.24;
2019.10.17 22:00:00;Sell;0.01;GBPAUD;1.88628;1.89869;1.85593;2019.10.18 02:45:00;1.88573;-0.07;;0.37;
2019.10.18 00:01:00;Buy;0.01;NZDCAD;0.83412;0.82870;0.83764;2019.10.18 02:32:09;0.83425;-0.07;;0.09;
2019.10.17 22:00:00;Sell;0.01;GBPNZD;2.02774;2.04106;2.00085;2019.10.18 02:12:00;2.02756;-0.07;-0.02;0.11;
2019.10.17 22:00:00;Sell;0.01;GBPCAD;1.69139;1.70259;1.66751;2019.10.18 02:01:05;1.69133;-0.07;0.02;0.04;
2019.10.17 22:00:00;Sell;0.01;GBPCHF;1.27201;1.28034;1.24858;2019.10.18 02:00:01;1.27163;-0.07;-0.08;0.39;
2019.10.16 22:15:01;Sell;0.01;NZDCAD;0.82978;0.83517;0.81979;2019.10.18 00:01:01;0.83412;-0.07;0.05;-3.30;
2019.10.17 21:00:00;Sell;0.01;CHFJPY;110.038;110.755;108.680;2019.10.17 22:45:00;109.966;-0.07;;0.67;
2019.10.16 20:15:00;Sell;0.01;CHFJPY;109.244;109.956;108.559;2019.10.17 15:15:57;109.942;-0.07;0.02;-6.42;
2019.10.16 22:30:00;Sell;0.01;AUDCAD;0.89250;0.89831;0.88594;2019.10.17 09:30:01;0.89549;-0.07;0.02;-2.26;
2019.10.16 17:45:00;Buy;0.01;AUDNZD;1.07579;1.06834;1.08258;2019.10.17 04:00:01;1.07798;-0.07;0.01;1.37;
2019.10.16 03:00:00;Buy;0.01;USDJPY;108.801;108.155;109.268;2019.10.16 14:00:00;108.731;-0.07;;-0.64;
2019.10.15 22:00:00;Sell;0.01;NZDCAD;0.82984;0.83522;0.82417;2019.10.16 03:30:02;0.83030;-0.07;0.01;-0.35;
2019.10.15 21:45:00;Sell;0.01;GBPAUD;1.89157;1.90387;1.83271;2019.10.16 01:00:22;1.89092;-0.07;;0.43;
2019.10.15 21:30:00;Sell;0.01;GBPCAD;1.68698;1.69791;1.64552;2019.10.16 01:00:01;1.68522;-0.07;0.02;1.33;
2019.10.15 21:30:00;Sell;0.01;AUDCAD;0.89219;0.89799;0.88804;2019.10.16 00:30:00;0.89068;-0.07;0.01;1.15;
2019.10.14 22:15:07;Buy;0.01;CHFJPY;108.633;107.927;109.127;2019.10.15 04:45:01;108.719;-0.07;-0.03;0.79;
2019.10.15 00:10:26;Sell;0.01;GBPAUD;1.86098;1.87499;1.84206;2019.10.15 04:15:00;1.85987;-0.07;;0.75;
2019.10.14 23:30:00;Sell;0.01;AUDCAD;0.89680;0.90264;0.88917;2019.10.15 03:15:00;0.89534;-0.07;0.01;1.10;
2019.10.15 00:08:04;Sell;0.01;GBPCAD;1.66834;1.67918;1.64407;2019.10.15 03:00:03;1.66794;-0.07;;0.30;
2019.10.14 23:16:23;Buy;0.01;NZDCAD;0.83308;0.82766;0.83987;2019.10.15 01:15:12;0.83360;-0.07;-0.03;0.39;
2019.10.14 20:00:03;Sell;0.01;NZDCAD;0.83329;0.83881;0.82680;2019.10.14 22:00:00;0.83314;-0.07;;0.11;
2019.10.14 20:00:01;Sell;0.01;AUDCAD;0.89656;0.90239;0.88917;2019.10.14 22:00:00;0.89626;-0.07;;0.23;
2019.10.11 23:00:00;Sell;0.01;XAUUSD;1 485.67;1 495.77;1 475.77;2019.10.14 05:10:54;1 485.40;-0.07;0.07;0.27;
2019.10.11 04:30:00;Sell;0.01;XAUUSD;1 495.95;1 505.92;1 485.92;2019.10.11 07:45:00;1 495.04;-0.07;;0.91;
2019.10.10 20:00:00;Sell;0.01;GBPCAD;1.64657;1.65725;1.61494;2019.10.11 02:45:00;1.65135;-0.07;0.02;-3.59;
2019.10.10 20:00:00;Sell;0.01;GBPAUD;1.83164;1.84354;1.79569;2019.10.11 02:45:00;1.83725;-0.07;;-3.79;
2019.10.10 22:15:00;Buy;0.01;NZDCAD;0.83989;0.83443;0.84558;2019.10.11 01:35:53;0.84006;-0.07;-0.03;0.12;
2019.10.10 20:45:00;Sell;0.01;XAUUSD;1 497.89;1 507.88;1 487.88;2019.10.10 23:45:00;1 493.20;-0.07;;4.69;
2019.10.09 21:45:00;Sell;0.01;GBPAUD;1.81485;1.82665;1.80220;2019.10.10 04:30:01;1.81358;-0.07;-0.05;0.86;
2019.10.10 01:30:03;Sell;0.01;GBPCAD;1.62868;1.63936;1.61733;2019.10.10 04:30:00;1.62837;-0.07;;0.23;
2019.10.08 20:15:00;Sell;0.01;GBPAUD;1.81572;1.82756;1.80056;2019.10.09 03:15:00;1.81521;-0.07;-0.02;0.34;
2019.10.08 21:30:03;Buy;0.01;NZDCAD;0.83844;0.83304;0.84510;2019.10.09 02:15:03;0.83909;-0.07;-0.02;0.49;
2019.10.08 18:00:00;Buy;0.01;XAUUSD;1 502.25;1 492.17;1 512.17;2019.10.09 01:45:04;1 507.15;-0.07;-0.14;4.90;
2019.10.08 21:45:00;Buy;0.01;GBPCAD;1.62634;1.61578;1.64787;2019.10.08 23:00:00;1.62806;-0.07;;1.29;
2019.10.08 10:45:00;Sell;0.01;XAUUSD;1 494.45;1 504.45;1 484.45;2019.10.08 13:22:55;1 504.60;-0.07;;-10.15;[sl]
2019.10.08 04:30:00;Sell;0.01;XAUUSD;1 493.01;1 503.01;1 483.01;2019.10.08 08:15:01;1 490.18;-0.07;;2.83;
2019.10.07 21:30:00;Buy;0.01;GBPCAD;1.63724;1.62660;1.64832;2019.10.08 04:15:01;1.63537;-0.07;-0.06;-1.41;
2019.10.07 21:00:00;Buy;0.01;GBPAUD;1.82530;1.81343;1.83602;2019.10.08 03:30:00;1.82602;-0.07;-0.01;0.48;
2019.10.08 01:15:00;Sell;0.01;XAUUSD;1 494.16;1 504.18;1 484.18;2019.10.08 03:15:00;1 490.82;-0.07;;3.34;
2019.10.08 01:15:00;Buy;0.01;USDJPY;107.219;106.624;107.884;2019.10.08 02:30:00;107.263;-0.07;;0.41;
2019.10.07 22:45:00;Buy;0.01;NZDCAD;0.83668;0.83124;0.84523;2019.10.08 01:00:35;0.83702;-0.07;-0.02;0.25;
2019.10.07 07:30:01;Buy;0.01;XAUUSD;1 506.29;1 496.29;1 516.29;2019.10.07 16:11:46;1 495.87;-0.07;;-10.42;[sl]
2019.10.07 01:15:00;Sell;0.01;GBPAUD;1.82381;1.83565;1.80742;2019.10.07 09:00:00;1.82443;-0.07;;-0.42;
2019.10.07 04:15:00;Sell;0.01;XAUUSD;1 508.97;1 518.97;1 498.97;2019.10.07 07:15:00;1 506.52;-0.07;;2.45;
2019.10.04 15:45:00;Buy;0.01;XAUUSD;1 504.13;1 494.06;1 514.06;2019.10.07 01:15:00;1 507.95;-0.07;-0.14;3.82;
2019.10.07 00:07:34;Buy;0.01;NZDCAD;0.84028;0.83482;0.84596;2019.10.07 01:00:09;0.84123;-0.07;;0.72;
2019.10.03 20:15:00;Buy;0.01;GBPAUD;1.83312;1.82120;1.85039;2019.10.04 14:08:22;1.82111;-0.07;-0.01;-8.12;[sl]
2019.10.04 08:00:00;Buy;0.01;XAUUSD;1 508.02;1 497.97;1 517.97;2019.10.04 13:45:00;1 510.01;-0.07;;1.99;
2019.10.04 03:00:01;Sell;0.01;XAUUSD;1 508.39;1 518.39;1 498.39;2019.10.04 07:45:00;1 508.21;-0.07;;0.18;
2019.10.03 20:45:04;Buy;0.01;GBPCAD;1.64804;1.63732;1.66611;2019.10.04 03:00:00;1.64590;-0.07;-0.06;-1.60;
2019.10.03 21:15:00;Buy;0.01;NZDCAD;0.84006;0.83460;0.84633;2019.10.03 22:45:01;0.84056;-0.07;;0.38;
2019.10.03 10:00:00;Sell;0.01;USDJPY;107.266;107.869;106.512;2019.10.03 12:00:01;107.112;-0.07;;1.44;
2019.10.02 21:30:01;Buy;0.01;GBPAUD;1.83504;1.82311;1.84701;2019.10.03 10:30:00;1.83267;-0.07;-0.06;-1.59;
2019.10.03 06:15:01;Buy;0.01;XAUUSD;1 499.92;1 489.92;1 509.92;2019.10.03 09:15:00;1 502.48;-0.07;;2.56;
2019.10.02 21:00:00;Sell;0.01;NZDCAD;0.83358;0.83902;0.81877;2019.10.03 04:30:00;0.83483;-0.07;-0.03;-0.94;
2019.10.03 01:30:02;Sell;0.01;GBPCAD;1.63937;1.65003;1.60849;2019.10.03 03:45:00;1.63910;-0.07;;0.20;
2019.10.02 04:45:00;Buy;0.01;XAUUSD;1 478.62;1 468.66;1 488.66;2019.10.02 10:15:00;1 479.14;-0.07;;0.52;
2019.10.02 06:00:00;Sell;0.01;USDJPY;107.776;108.469;107.203;2019.10.02 09:59:26;107.764;-0.07;;0.11;
2019.10.02 06:30:00;Sell;0.01;AUDNZD;1.07496;1.08049;1.06876;2019.10.02 07:30:00;1.07423;-0.07;;0.45;
2019.10.01 21:45:00;Sell;0.01;AUDNZD;1.07385;1.08049;1.06876;2019.10.02 03:45:00;1.07281;-0.07;0.01;0.66;
2019.10.01 21:15:00;Buy;0.01;XAUUSD;1 480.87;1 470.87;1 490.87;2019.10.02 03:00:00;1 481.54;-0.07;-0.15;0.67;
2019.10.01 21:45:00;Sell;0.01;USDJPY;107.766;108.469;107.203;2019.10.01 23:30:00;107.698;-0.07;;0.63;
2019.10.01 21:45:00;Buy;0.01;NZDCAD;0.82496;0.81960;0.83306;2019.10.01 23:00:01;0.82565;-0.07;;0.53;
2019.09.30 23:00:00;Sell;0.01;NZDCAD;0.82949;0.83491;0.82360;2019.10.01 04:30:00;0.82832;-0.07;-0.01;0.88;
2019.09.30 21:45:00;Sell;0.01;XAUUSD;1 473.20;1 483.20;1 463.20;2019.10.01 03:45:00;1 472.14;-0.07;0.08;1.06;
2019.09.30 20:00:00;Buy;0.01;GBPAUD;1.82149;1.80965;1.83552;2019.09.30 23:00:00;1.82179;-0.07;;0.21;
2019.09.30 20:00:00;Buy;0.01;GBPCAD;1.62740;1.61684;1.63789;2019.09.30 21:45:00;1.62884;-0.07;;1.09;
2019.09.30 05:00:00;Buy;0.01;XAUUSD;1 493.65;1 483.65;1 503.65;2019.09.30 14:41:01;1 481.56;-0.07;;-12.09;[sl]
2019.09.30 07:00:00;Buy;0.01;AUDNZD;1.07821;1.07215;1.08351;2019.09.30 09:15:02;1.07847;-0.07;;0.16;
2019.09.30 01:45:05;Sell;0.01;GBPAUD;1.81862;1.83043;1.80904;2019.09.30 05:15:02;1.81660;-0.07;;1.36;
2019.09.30 01:45:04;Sell;0.01;XAUUSD;1 499.41;1 509.41;1 489.41;2019.09.30 04:15:00;1 494.89;-0.07;;4.52;
2019.09.27 18:45:00;Sell;0.01;XAUUSD;1 496.38;1 506.28;1 486.28;2019.09.27 23:00:00;1 496.63;-0.07;;-0.25;
2019.09.27 15:30:00;Sell;0.01;XAUUSD;1 495.77;1 505.87;1 485.87;2019.09.27 16:30:00;1 489.23;-0.07;;6.54;
2019.09.26 23:30:01;Buy;0.01;NZDCAD;0.83568;0.83025;0.84177;2019.09.27 05:35:33;0.83583;-0.07;-0.01;0.11;
2019.09.26 21:30:00;Buy;0.01;GBPCAD;1.63555;1.62489;1.64620;2019.09.27 02:58:01;1.63575;-0.07;-0.06;0.15;
2019.09.26 21:30:00;Buy;0.01;GBPAUD;1.82582;1.81396;1.83849;2019.09.26 23:45:00;1.82611;-0.07;;0.19;
2019.09.26 02:15:00;Sell;0.01;XAUUSD;1 505.93;1 516.10;1 496.10;2019.09.26 09:00:00;1 508.38;-0.07;;-2.45;
2019.09.26 03:15:00;Buy;0.01;USDJPY;107.621;106.999;108.325;2019.09.26 05:00:00;107.712;-0.07;;0.84;
2019.09.25 08:00:01;Sell;0.01;AUDNZD;1.07262;1.07932;1.06572;2019.09.26 05:00:00;1.07500;-0.07;0.03;-1.50;
2019.09.26 01:45:42;Sell;0.01;NZDCAD;0.83211;0.83751;0.82563;2019.09.26 03:00:01;0.83177;-0.07;;0.26;
2019.09.25 22:00:00;Buy;0.01;NZDCAD;0.83157;0.82615;0.84622;2019.09.26 01:30:00;0.83195;-0.07;;0.29;
2019.09.25 21:15:00;Buy;0.01;GBPAUD;1.82960;1.81771;1.84668;2019.09.25 23:30:00;1.83017;-0.07;;0.38;
2019.09.25 21:15:00;Buy;0.01;GBPCAD;1.63867;1.62802;1.66374;2019.09.25 23:30:00;1.63909;-0.07;;0.31;
2019.09.25 02:15:01;Sell;0.01;USDJPY;107.138;107.792;106.543;2019.09.25 17:54:10;107.773;-0.07;;-5.89;
2019.09.25 04:45:01;Buy;0.01;XAUUSD;1 530.35;1 520.36;1 540.36;2019.09.25 10:15:00;1 530.29;-0.07;;-0.06;
2019.09.25 01:00:09;Buy;0.01;NZDCAD;0.83685;0.83141;0.84203;2019.09.25 04:00:00;0.83725;-0.07;;0.30;
2019.09.23 22:00:00;Sell;0.01;GBPAUD;1.83682;1.84876;1.82633;2019.09.23 22:45:02;1.83510;-0.07;;1.16;
2019.09.23 07:45:00;Buy;0.01;XAUUSD;1 515.40;1 505.41;1 525.41;2019.09.23 10:45:00;1 516.43;-0.07;;1.03;
2019.09.23 01:15:01;Sell;0.01;NZDCAD;0.83120;0.83660;0.82662;2019.09.23 09:30:11;0.83190;-0.07;;-0.53;
2019.09.20 20:30:01;Sell;0.01;EURUSD;1.10139;1.10639;1.09639;2019.09.23 07:30:02;1.10212;-0.07;0.06;-0.73;
2019.09.20 18:00:00;Sell;0.01;GBPUSD;1.25000;1.25504;1.24504;2019.09.20 20:15:01;1.24802;-0.07;;1.98;
2019.09.20 11:30:00;Buy;0.01;GBPUSD;1.25419;1.24919;1.25919;2019.09.20 14:47:03;1.24916;-0.07;;-5.03;[sl]
2019.09.19 23:00:01;Buy;0.01;GBPUSD;1.25229;1.24725;1.25725;2019.09.20 04:30:01;1.25314;-0.07;-0.12;0.85;
2019.09.19 18:45:00;Buy;0.01;GBPUSD;1.24749;1.24251;1.25251;2019.09.19 20:04:28;1.25255;-0.07;;5.06;[tp]
2019.09.19 12:30:00;Sell;0.01;XAUUSD;1 498.54;1 508.47;1 488.47;2019.09.19 18:30:00;1 497.72;-0.07;;0.82;
2019.09.19 05:00:00;Sell;0.01;EURUSD;1.10312;1.10813;1.09813;2019.09.19 17:15:01;1.10569;-0.07;;-2.57;
2019.09.19 07:30:02;Sell;0.01;GBPUSD;1.24741;1.25240;1.24240;2019.09.19 13:15:00;1.24644;-0.07;;0.97;
2019.09.19 05:00:00;Sell;0.01;XAUUSD;1 493.02;1 503.04;1 483.04;2019.09.19 10:30:00;1 494.00;-0.07;;-0.98;
2019.09.18 03:30:02;Buy;0.01;GBPUSD;1.24942;1.24442;1.25442;2019.09.18 11:38:14;1.24434;-0.07;;-5.08;[sl]
2019.09.18 03:30:02;Buy;0.01;EURUSD;1.10696;1.10195;1.11195;2019.09.18 09:00:01;1.10666;-0.07;;-0.30;
2019.09.17 22:15:01;Buy;0.01;GBPUSD;1.24993;1.24492;1.25492;2019.09.18 01:30:01;1.25039;-0.07;-0.07;0.46;
2019.09.17 08:45:01;Sell;0.01;GBPUSD;1.24206;1.24707;1.23707;2019.09.17 09:30:01;1.24109;-0.07;;0.97;
