Tags,Open Date,Close Date,Symbol,Action,Units/Lots,SL,TP,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Comment,Magic Number,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(EUR),Min(pips),Min(EUR),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(EUR)
,10/26/2018 13:44,10/26/2018 19:12,EURUSD,Buy,6.00,0.00000,0.00000,1.13509,1.14082,-12.0000,0.0000,57.3,3001.62,0.56,"",0,00:05:27:48,100.0,5h 27m,20.0,0.02,61.5,3234.2850000000003,0.0,0.0,100.0,93.2,-4.20,-220.88
,10/26/2018 13:49,10/26/2018 19:12,EURUSD,Buy,6.00,0.00000,0.00000,1.13479,1.14062,-12.0000,0.0000,58.3,3054.75,0.58,"",0,00:05:23:29,100.0,5h 23m,20.0,0.02,64.5,3392.7000000000003,0.0,0.0,100.0,90.4,-6.20,-326.12
,10/24/2018 14:47,10/26/2018 10:41,EURUSD,Buy,6.00,0.00000,0.00000,1.13990,1.13780,-12.0000,-151.7500,-21.0,-1271.15,-0.24,"",0,01:19:53:35,31.4,13h 46m,73.1,1.34,31.2,1645.176,-41.9,-2209.3869999999997,42.7,28.6,-52.20,-2752.51
,10/24/2018 11:38,10/26/2018 10:41,EURUSD,Buy,6.00,0.00000,0.00000,1.14125,1.13769,-12.0000,-151.7500,-35.6,-2041.24,-0.38,"",0,01:23:03:08,5.5,2h 35m,73.1,3.13,17.7,933.498,-55.4,-2921.796,24.2,27.1,-53.30,-2811.04
,10/24/2018 10:43,10/26/2018 10:40,EURUSD,Buy,6.00,0.00000,0.00000,1.14340,1.13766,-12.0000,-151.7500,-57.4,-3191.02,-0.60,"",0,01:23:57:31,0.0,0s,76.9,76.92,0.0,0.0,-76.9,-4055.7060000000006,0.0,25.4,-57.40,-3027.28
,10/23/2018 09:32,10/24/2018 10:22,EURUSD,Sell,6.00,0.00000,0.00000,1.14525,1.14564,-12.0000,25.6300,-3.9,-190.62,-0.04,"",0,01:00:50:22,,,,,,,,,,,,
,10/23/2018 09:36,10/24/2018 10:22,EURUSD,Sell,6.00,0.00000,0.00000,1.14604,1.14575,-12.0000,25.6300,2.9,165.50,0.03,"",0,01:00:46:25,,,,,,,,,,,,
,10/23/2018 09:56,10/24/2018 10:17,EURUSD,Sell,6.00,0.00000,0.00000,1.14642,1.14599,-12.0000,25.6300,4.3,238.76,0.04,"",0,01:00:20:15,,,,,,,,,,,,
,10/23/2018 10:00,10/24/2018 10:14,EURUSD,Sell,6.00,0.00000,0.00000,1.14685,1.14590,-12.0000,25.6300,9.5,511.06,0.10,"",0,01:00:14:33,,,,,,,,,,,,
,10/23/2018 12:24,10/24/2018 10:00,EURUSD,Sell,6.00,0.00000,0.00000,1.14769,1.14574,-12.0000,25.6300,19.5,1034.80,0.19,"",0,00:21:35:35,,,,,,,,,,,,
,10/23/2018 18:15,10/24/2018 10:00,EURUSD,Sell,6.00,0.00000,0.00000,1.14812,1.14568,-12.0000,25.6300,24.4,1291.47,0.24,"",0,00:15:44:36,,,,,,,,,,,,
,10/23/2018 18:16,10/24/2018 10:00,EURUSD,Sell,6.00,0.00000,0.00000,1.14901,1.14578,-12.0000,25.6300,32.3,1705.05,0.32,"",0,00:15:43:52,,,,,,,,,,,,
,10/19/2018 13:24,10/22/2018 18:02,EURUSD,Sell,6.00,0.00000,0.00000,1.14684,1.14685,-12.0000,25.5300,-0.1,8.30,0.00,"",0,03:04:38:38,4.0,3h 3m,86.8,12.56,6.4,334.72,-80.4,-4204.92,7.4,92.5,-6.50,-339.95
,10/19/2018 14:20,10/22/2018 18:02,EURUSD,Sell,6.00,0.00000,0.00000,1.14737,1.14690,-12.0000,25.5300,4.7,259.41,0.05,"",0,03:03:41:29,4.6,3h 28m,75.1,7.44,10.1,528.331,-75.1,-3928.4809999999998,11.9,93.7,-5.40,-282.47
,10/19/2018 16:45,10/22/2018 18:02,EURUSD,Sell,6.00,0.00000,0.00000,1.14865,1.14690,-12.0000,25.5300,17.5,929.04,0.18,"",0,03:01:16:34,7.2,5h 16m,62.3,2.72,22.9,1197.899,-62.3,-3258.913,26.9,93.7,-5.40,-282.47
,10/19/2018 17:58,10/22/2018 17:55,EURUSD,Sell,6.00,0.00000,0.00000,1.14928,1.14709,-12.0000,25.5300,21.9,1159.04,0.22,"",0,02:23:57:22,8.0,5h 45m,56.0,1.92,29.2,1527.452,-56.0,-2929.36,34.3,91.4,-7.30,-381.86
,10/19/2018 18:00,10/22/2018 17:08,EURUSD,Sell,6.00,0.00000,0.00000,1.14967,1.14737,-12.0000,25.5300,23.0,1216.28,0.23,"",0,02:23:08:40,7.9,5h 37m,52.1,2.16,24.1,1260.189,-52.1,-2724.309,31.6,98.6,-1.10,-57.52
,10/19/2018 18:52,10/22/2018 17:08,EURUSD,Sell,6.00,0.00000,0.00000,1.15039,1.14736,-12.0000,25.5300,30.3,1598.04,0.30,"",0,02:22:16:26,11.4,8h 0m,49.8,1.43,31.3,1636.677,-44.9,-2347.821,41.1,98.7,-1.00,-52.29
,10/19/2018 18:56,10/22/2018 17:06,EURUSD,Sell,6.00,0.00000,0.00000,1.15096,1.14733,-12.0000,25.5300,36.3,1911.85,0.36,"",0,02:22:09:15,16.8,11h 47m,49.8,1.06,37.0,1935.1,-39.2,-2050.16,48.6,99.1,-0.70,-36.61
,10/19/2018 18:59,10/22/2018 16:42,EURUSD,Sell,6.00,0.00000,0.00000,1.15160,1.14725,-12.0000,25.5300,43.5,2288.54,0.44,"",0,02:21:42:49,94.9,2d 18h ,49.8,0.75,43.5,2275.0499999999997,-32.8,-1715.4399999999998,57.0,100.0,0.00,0.00
,10/22/2018 09:18,10/22/2018 16:42,EURUSD,Sell,6.00,0.00000,0.00000,1.15292,1.14720,-12.0000,0.0000,57.2,2979.63,0.57,"",0,00:07:23:39,100.0,7h 23m,14.8,0.02,58.1,3038.63,0.0,0.0,100.0,98.5,-0.90,-47.07
,10/22/2018 09:21,10/22/2018 16:42,EURUSD,Sell,6.00,0.00000,0.00000,1.15332,1.14721,-12.0000,0.0000,61.1,3183.58,0.62,"",0,00:07:21:02,100.0,7h 21m,14.8,0.02,62.1,3247.83,0.0,0.0,100.0,98.4,-1.00,-52.30
,10/22/2018 09:49,10/22/2018 16:42,EURUSD,Sell,6.00,0.00000,0.00000,1.15420,1.14726,-12.0000,0.0000,69.4,3617.52,0.71,"",0,00:06:52:10,100.0,6h 52m,14.8,0.01,70.9,3708.07,0.0,0.0,100.0,97.9,-1.50,-78.45
,10/19/2018 10:11,10/19/2018 12:59,EURUSD,Buy,6.00,0.00000,0.00000,1.14421,1.14596,-12.0000,0.0000,17.5,904.26,0.18,"",0,00:02:47:44,100.0,2h 47m,9.9,0.04,27.4,1434.664,0.0,0.0,100.0,63.9,-9.90,-518.36
,10/19/2018 10:18,10/19/2018 12:59,EURUSD,Buy,6.00,0.00000,0.00000,1.14368,1.14599,-12.0000,0.0000,23.1,1197.43,0.23,"",0,00:02:41:13,100.0,2h 41m,9.6,0.03,32.7,1712.172,0.0,0.0,100.0,70.6,-9.60,-502.66
,10/18/2018 22:35,10/19/2018 08:50,EURUSD,Buy,6.00,0.00000,0.00000,1.14578,1.14642,-12.0000,-37.7100,6.4,285.25,0.06,"",0,00:10:14:37,41.0,4h 11m,13.7,0.45,10.3,539.1020000000001,-4.6,-240.764,69.1,73.8,-3.90,-204.13
,10/18/2018 22:41,10/19/2018 08:49,EURUSD,Buy,6.00,0.00000,0.00000,1.14519,1.14642,-12.0000,-37.7100,12.3,594.03,0.12,"",0,00:10:08:08,100.0,10h 8m,13.7,0.06,16.2,847.908,0.0,0.0,100.0,75.9,-3.90,-204.13
,10/18/2018 20:21,10/18/2018 21:48,EURUSD,Buy,6.00,0.00000,0.00000,1.14619,1.14696,-12.0000,0.0000,7.7,390.80,0.08,"",0,00:01:27:23,1.2,1m,0.0,0.13,7.7,402.78700000000003,0.0,0.0,100.0,100.0,0.00,0.00
,10/18/2018 21:03,10/18/2018 21:48,EURUSD,Buy,6.00,0.00000,0.00000,1.14560,1.14699,-12.0000,0.0000,13.9,715.12,0.14,"",0,00:00:45:10,2.3,1m,0.0,0.07,13.9,727.109,0.0,0.0,100.0,100.0,0.00,0.00
,10/18/2018 21:19,10/18/2018 21:48,EURUSD,Buy,6.00,0.00000,0.00000,1.14524,1.14695,-12.0000,0.0000,17.1,882.55,0.17,"",0,00:00:29:36,3.5,1m,0.0,0.06,17.1,894.5010000000001,0.0,0.0,100.0,100.0,0.00,0.00
,10/18/2018 19:31,10/18/2018 19:32,EURUSD,Buy,6.00,0.00000,0.00000,1.14738,1.14749,-12.0000,0.0000,1.1,45.52,0.01,"",0,00:00:00:56,,,,,,,,,,,,
,10/18/2018 19:08,10/18/2018 19:21,EURUSD,Buy,6.00,0.00000,0.00000,1.14875,1.14853,-12.0000,0.0000,-2.2,-126.93,-0.03,"",0,00:00:12:50,0.0,0s,2.2,2.20,0.0,0.0,-2.2,-114.92800000000001,0.0,0.0,-2.20,-114.93
,10/18/2018 19:12,10/18/2018 19:21,EURUSD,Buy,6.00,0.00000,0.00000,1.14841,1.14857,-12.0000,0.0000,1.6,71.58,0.01,"",0,00:00:08:50,11.2,59s,0.0,0.63,1.6,83.584,0.0,0.0,100.0,100.0,0.00,0.00
,10/18/2018 19:15,10/18/2018 19:21,EURUSD,Buy,6.00,0.00000,0.00000,1.14781,1.14852,-12.0000,0.0000,7.1,358.91,0.07,"",0,00:00:05:54,16.7,59s,0.0,0.14,7.1,370.904,0.0,0.0,100.0,100.0,0.00,0.00
,10/18/2018 18:07,10/18/2018 18:51,EURUSD,Sell,6.00,0.00000,0.00000,1.14937,1.14929,-12.0000,0.0000,0.8,29.76,0.01,"",0,00:00:44:24,2.3,1m,0.0,1.25,0.8,41.760000000000005,0.0,0.0,100.0,100.0,0.00,0.00
,10/18/2018 18:26,10/18/2018 18:51,EURUSD,Sell,6.00,0.00000,0.00000,1.15052,1.14952,-12.0000,0.0000,10.0,509.96,0.10,"",0,00:00:24:42,4.0,59s,0.0,0.10,10.0,522.0,0.0,0.0,100.0,100.0,0.00,0.00
,10/18/2018 18:37,10/18/2018 18:51,EURUSD,Sell,6.00,0.00000,0.00000,1.15116,1.14951,-12.0000,0.0000,16.5,849.24,0.17,"",0,00:00:14:02,7.2,1m,0.0,0.06,16.5,861.3000000000001,0.0,0.0,100.0,100.0,0.00,0.00
,10/18/2018 10:46,10/18/2018 16:08,EURUSD,Sell,6.00,0.00000,0.00000,1.15077,1.14927,-12.0000,0.0000,15.0,771.11,0.15,"",0,00:05:22:35,71.3,3h 50m,14.4,0.80,17.9,934.559,-14.4,-751.8240000000001,55.4,91.0,-2.90,-151.41
,10/18/2018 10:47,10/18/2018 16:08,EURUSD,Sell,6.00,0.00000,0.00000,1.15101,1.14928,-12.0000,0.0000,17.3,891.17,0.18,"",0,00:05:20:37,75.4,4h 1m,12.0,0.59,20.3,1059.863,-12.0,-626.52,62.8,90.7,-3.00,-156.63
,10/18/2018 10:58,10/18/2018 16:08,EURUSD,Sell,6.00,0.00000,0.00000,1.15126,1.14929,-12.0000,0.0000,19.7,1016.46,0.20,"",0,00:05:09:56,82.0,4h 14m,8.6,0.38,22.8,1190.3880000000001,-8.6,-449.006,72.6,90.1,-3.10,-161.85
,10/18/2018 12:04,10/18/2018 16:08,EURUSD,Sell,6.00,0.00000,0.00000,1.15210,1.14930,-12.0000,0.0000,28.0,1449.76,0.29,"",0,00:04:03:33,100.0,4h 3m,7.0,0.03,31.2,1628.952,0.0,0.0,100.0,89.7,-3.20,-167.07
,10/09/2018 17:26,10/17/2018 21:23,EURUSD,Sell,6.00,0.00000,0.00000,1.14833,1.15097,-12.0000,203.7200,-26.4,-1184.51,-0.24,"",0,08:03:56:37,0.0,0s,136.3,136.99,0.0,0.0,-136.3,-7105.319000000001,0.0,80.6,-26.40,-1376.23
,10/09/2018 20:28,10/17/2018 21:22,EURUSD,Sell,6.00,0.00000,0.00000,1.14916,1.15097,-12.0000,203.7200,-18.1,-751.83,-0.15,"",0,08:00:54:01,1.7,3h 16m,135.4,17.30,7.4,385.76200000000006,-128.0,-6672.64,5.5,81.2,-25.50,-1329.32
,10/10/2018 15:56,10/17/2018 21:22,EURUSD,Sell,6.00,0.00000,0.00000,1.15046,1.15096,-12.0000,178.1400,-5.0,-94.51,-0.02,"",0,07:05:26:16,0.0,0s,115.0,116.28,0.0,0.0,-115.0,-5994.950000000001,0.0,95.7,-5.00,-260.65
,10/10/2018 16:18,10/17/2018 21:21,EURUSD,Sell,6.00,0.00000,0.00000,1.15217,1.15094,-12.0000,178.1400,12.3,807.36,0.16,"",0,07:05:03:22,3.7,6h 24m,102.4,7.96,12.3,641.1990000000001,-97.9,-5103.527000000001,11.2,100.0,0.00,0.00
,10/10/2018 17:09,10/17/2018 21:21,EURUSD,Sell,6.00,0.00000,0.00000,1.15280,1.15094,-12.0000,178.1400,18.6,1135.78,0.23,"",0,07:04:12:10,5.3,9h 7m,102.4,4.93,18.6,969.6180000000002,-91.6,-4775.108,16.9,100.0,0.00,0.00
,10/10/2018 17:52,10/17/2018 21:21,EURUSD,Sell,6.00,0.00000,0.00000,1.15339,1.15090,-12.0000,178.1400,24.9,1464.25,0.29,"",0,07:03:29:21,7.5,12h 51m,102.4,3.44,24.9,1298.037,-85.7,-4467.541,22.5,100.0,0.00,0.00
,10/10/2018 19:01,10/17/2018 21:21,EURUSD,Sell,6.00,0.00000,0.00000,1.15415,1.15092,-12.0000,178.1400,32.3,1850.01,0.37,"",0,07:02:20:00,37.9,2d 16h ,102.4,2.42,32.3,1683.799,-78.1,-4071.353,29.3,100.0,0.00,0.00
,10/11/2018 13:21,10/17/2018 21:21,EURUSD,Sell,6.00,0.00000,0.00000,1.15684,1.15096,-12.0000,101.5900,58.8,3154.86,0.64,"",0,06:07:59:40,58.3,3d 16h ,82.9,0.87,58.8,3065.244,-51.2,-2669.0560000000005,53.5,100.0,0.00,0.00
,10/11/2018 15:39,10/17/2018 21:21,EURUSD,Sell,6.00,0.00000,0.00000,1.15897,1.15097,-12.0000,101.5900,80.0,4259.99,0.87,"",0,06:05:41:30,86.7,5d 9h ,82.9,0.37,80.0,4170.400000000001,-29.9,-1558.687,72.8,100.0,0.00,0.00
,10/11/2018 21:01,10/17/2018 21:21,EURUSD,Sell,6.00,0.00000,0.00000,1.15876,1.15095,-12.0000,101.5900,78.1,4161.01,0.85,"",0,06:00:20:05,85.8,5d 3h ,82.9,0.41,78.1,4071.353,-32.0,-1668.16,70.9,100.0,0.00,0.00
,10/11/2018 21:24,10/17/2018 21:21,EURUSD,Sell,6.00,0.00000,0.00000,1.15906,1.15094,-12.0000,101.5900,81.2,4322.65,0.90,"",0,05:23:56:16,89.8,5d 9h ,82.9,0.36,81.2,4232.956,-29.0,-1511.77,73.7,100.0,0.00,0.00
,10/11/2018 21:42,10/17/2018 21:21,EURUSD,Sell,6.00,0.00000,0.00000,1.15962,1.15095,-12.0000,101.5900,86.7,4609.33,0.96,"",0,05:23:38:50,95.5,5d 17h ,82.9,0.27,86.7,4519.671,-23.4,-1219.842,78.7,100.0,0.00,0.00
,10/12/2018 10:25,10/17/2018 21:21,EURUSD,Sell,6.00,0.00000,0.00000,1.16021,1.15097,-12.0000,76.2300,92.4,4881.04,1.03,"",0,05:10:55:13,99.5,5d 10h ,83.3,0.19,92.4,4816.812000000001,-17.5,-912.2750000000001,84.1,100.0,0.00,0.00
,10/15/2018 15:52,10/17/2018 21:21,EURUSD,Sell,6.00,0.00000,0.00000,1.16012,1.15093,-12.0000,50.7900,91.9,4829.70,1.03,"",0,02:05:28:33,98.8,2d 4h ,53.2,0.20,91.9,4790.747,-18.4,-959.192,83.3,100.0,0.00,0.00
,10/15/2018 16:00,10/17/2018 21:20,EURUSD,Sell,6.00,0.00000,0.00000,1.16049,1.15099,-12.0000,50.7900,95.0,4991.05,1.08,"",0,02:05:20:36,98.8,2d 4h ,53.2,0.15,95.0,4952.35,-14.7,-766.311,86.6,100.0,0.00,0.00
,10/16/2018 16:05,10/17/2018 21:11,EURUSD,Sell,6.00,0.00000,0.00000,1.16085,1.15109,-12.0000,25.4000,97.6,5100.75,1.11,"",0,01:05:05:42,100.0,1d 5h ,24.4,0.01,97.6,5086.911999999999,0.0,0.0,100.0,100.0,0.00,0.00
,10/16/2018 16:10,10/17/2018 21:11,EURUSD,Sell,6.00,0.00000,0.00000,1.16128,1.15105,-12.0000,25.4000,102.3,5345.92,1.18,"",0,01:05:01:10,100.0,1d 5h ,24.4,0.01,102.3,5332.899,0.0,0.0,100.0,100.0,0.00,0.00
,10/09/2018 09:29,10/09/2018 17:20,EURUSD,Buy,6.00,0.00000,0.00000,1.14744,1.14743,-12.0000,0.0000,-0.1,-17.23,0.00,"",0,00:07:50:37,7.7,36m,42.2,3.55,11.9,622.37,-42.2,-2207.06,22.0,77.8,-12.00,-627.60
,10/09/2018 09:30,10/09/2018 17:20,EURUSD,Buy,6.00,0.00000,0.00000,1.14696,1.14730,-12.0000,0.0000,3.4,165.81,0.04,"",0,00:07:49:48,8.8,41m,37.4,2.24,16.7,873.41,-37.4,-1956.0199999999998,30.9,75.4,-13.30,-695.59
,10/09/2018 12:22,10/09/2018 17:20,EURUSD,Buy,6.00,0.00000,0.00000,1.14658,1.14719,-12.0000,0.0000,6.1,307.04,0.07,"",0,00:04:57:26,61.5,3h 2m,33.4,1.63,20.5,1072.1499999999999,-33.4,-1746.82,38.0,73.3,-14.40,-753.12
,10/09/2018 12:31,10/09/2018 17:20,EURUSD,Buy,6.00,0.00000,0.00000,1.14612,1.14714,-12.0000,0.0000,10.2,521.50,0.12,"",0,00:04:48:58,64.1,3h 5m,20.2,0.79,25.1,1312.73,-19.9,-1040.77,55.8,66.9,-14.90,-779.27
,10/09/2018 13:03,10/09/2018 17:20,EURUSD,Buy,6.00,0.00000,0.00000,1.14477,1.14721,-12.0000,0.0000,24.4,1264.14,0.28,"",0,00:04:16:30,97.3,4h 9m,20.2,0.07,38.6,2018.78,-2.7,-141.21,93.5,65.6,-14.20,-742.66
,10/09/2018 13:32,10/09/2018 17:20,EURUSD,Buy,6.00,0.00000,0.00000,1.14419,1.14723,-12.0000,0.0000,30.4,1577.92,0.35,"",0,00:03:47:32,100.0,3h 47m,20.2,0.02,44.4,2322.12,0.0,0.0,100.0,68.5,-14.00,-732.20
,10/09/2018 14:33,10/09/2018 17:20,EURUSD,Buy,6.00,0.00000,0.00000,1.14391,1.14718,-12.0000,0.0000,32.7,1698.28,0.38,"",0,00:02:46:24,98.3,2h 43m,20.2,0.02,47.2,2468.56,0.0,0.0,100.0,69.3,-14.50,-758.35
,10/09/2018 14:59,10/09/2018 17:19,EURUSD,Buy,6.00,0.00000,0.00000,1.14335,1.14722,-12.0000,0.0000,38.7,2012.02,0.45,"",0,00:02:20:43,99.3,2h 19m,0.0,0.03,38.7,2024.01,0.0,0.0,100.0,100.0,0.00,0.00
,10/09/2018 09:30,10/09/2018 09:30,EURUSD,Buy,6.00,0.00000,0.00000,1.14700,1.14660,-12.0000,0.0000,-4.0,-221.31,-0.05,"",0,00:00:00:14,,,,,,,,,,,,
,10/08/2018 20:01,10/08/2018 23:42,EURUSD,Buy,6.00,0.00000,0.00000,1.14748,1.14923,-12.0000,0.0000,17.5,901.66,0.20,"",0,00:03:40:37,100.0,3h 40m,13.1,0.05,20.3,1059.863,0.0,0.0,100.0,86.2,-2.80,-146.19
,10/08/2018 13:03,10/08/2018 15:17,EURUSD,Buy,6.00,0.00000,0.00000,1.14738,1.14759,-12.0000,0.0000,2.1,97.80,0.02,"",0,00:02:13:31,0.8,1m,13.3,6.34,2.1,109.809,-13.3,-695.457,13.6,100.0,0.00,0.00
,10/08/2018 11:53,10/08/2018 12:24,EURUSD,Buy,6.00,0.00000,0.00000,1.14767,1.14773,-12.0000,0.0000,0.6,19.37,0.00,"",0,00:00:31:01,3.3,1m,0.0,1.67,0.6,31.368,0.0,0.0,100.0,100.0,0.00,0.00
,10/05/2018 15:42,10/08/2018 09:48,EURUSD,Sell,6.00,0.00000,0.00000,1.14938,1.15013,-12.0000,25.5200,-7.5,-377.74,-0.08,"",0,02:18:06:22,0.0,0s,36.5,36.63,0.0,0.0,-36.5,-1904.2050000000002,0.0,79.5,-7.50,-391.28
,10/05/2018 15:43,10/08/2018 09:40,EURUSD,Sell,6.00,0.00000,0.00000,1.15000,1.14994,-12.0000,25.5200,0.6,44.83,0.01,"",0,02:17:56:43,3.6,2h 22m,30.3,7.58,4.0,208.72,-30.3,-1581.054,11.7,90.1,-3.40,-177.41
,10/05/2018 15:46,10/08/2018 09:39,EURUSD,Sell,6.00,0.00000,0.00000,1.15091,1.14995,-12.0000,25.5200,9.6,514.41,0.12,"",0,02:17:53:37,6.9,4h 32m,30.1,1.62,13.1,683.558,-21.2,-1106.216,38.2,89.8,-3.50,-182.63
,10/05/2018 15:53,10/08/2018 09:39,EURUSD,Sell,6.00,0.00000,0.00000,1.15215,1.14999,-12.0000,25.5200,21.6,1140.49,0.26,"",0,02:17:46:42,18.6,12h 14m,30.1,0.35,25.5,1330.335,-8.8,-459.09600000000006,74.3,88.6,-3.90,-203.46
,10/05/2018 15:58,10/08/2018 09:39,EURUSD,Sell,6.00,0.00000,0.00000,1.15341,1.14998,-12.0000,25.5200,34.3,1803.12,0.41,"",0,02:17:41:00,100.0,2d 17h ,27.8,0.03,38.1,1987.6770000000001,0.0,0.0,100.0,90.0,-3.80,-198.25
,10/05/2018 20:18,10/08/2018 09:39,EURUSD,Sell,6.00,0.00000,0.00000,1.15236,1.14996,-12.0000,25.5200,24.0,1265.74,0.29,"",0,02:13:21:17,96.0,2d 10h ,10.6,0.20,27.6,1440.1680000000001,-5.4,-281.772,83.6,89.1,-3.60,-187.85
,10/05/2018 15:41,10/05/2018 15:41,EURUSD,Sell,6.00,0.00000,0.00000,1.14926,1.14887,-12.0000,0.0000,3.9,191.68,0.04,"",0,00:00:00:26,,,,,,,,,,,,
,10/04/2018 16:18,10/05/2018 15:39,EURUSD,Sell,6.00,0.00000,0.00000,1.15136,1.14853,-12.0000,25.5300,28.3,1491.94,0.34,"",0,00:23:21:20,80.0,18h 41m,26.5,0.17,28.4,1483.616,-4.9,-255.97600000000003,85.3,99.7,-0.10,-5.22
,10/04/2018 16:30,10/05/2018 15:39,EURUSD,Sell,6.00,0.00000,0.00000,1.15243,1.14851,-12.0000,25.5300,39.2,2061.40,0.47,"",0,00:23:09:03,100.0,23h 9m,26.5,0.03,39.2,2047.8080000000002,0.0,0.0,100.0,100.0,0.00,0.00
,10/04/2018 17:24,10/05/2018 15:39,EURUSD,Sell,6.00,0.00000,0.00000,1.15293,1.14857,-12.0000,25.5300,43.6,2291.14,0.53,"",0,00:22:15:06,100.0,22h 15m,26.5,0.02,44.1,2303.784,0.0,0.0,100.0,98.9,-0.50,-26.12
,10/03/2018 21:10,10/04/2018 15:52,EURUSD,Buy,6.00,0.00000,0.00000,1.15147,1.15151,-12.0000,-112.9100,0.4,-104.07,-0.02,"",0,00:18:41:34,0.2,2m,51.4,129.87,0.4,20.840000000000003,-51.4,-2677.94,0.8,100.0,0.00,0.00
,10/03/2018 22:11,10/04/2018 15:52,EURUSD,Buy,6.00,0.00000,0.00000,1.15111,1.15151,-12.0000,-112.9100,4.0,83.51,0.02,"",0,00:17:41:18,0.9,9m,47.8,11.96,4.0,208.44,-47.8,-2490.8579999999997,7.7,100.0,0.00,0.00
,10/03/2018 23:26,10/04/2018 15:52,EURUSD,Buy,6.00,0.00000,0.00000,1.15049,1.15142,-12.0000,-112.9100,9.3,359.71,0.08,"",0,00:16:25:50,20.8,3h 25m,41.6,4.12,10.1,526.3109999999999,-41.6,-2167.776,19.5,98.5,-0.80,-41.69
,10/03/2018 23:26,10/04/2018 15:52,EURUSD,Buy,6.00,0.00000,0.00000,1.15024,1.15143,-12.0000,-112.9100,11.9,495.19,0.11,"",0,00:16:25:24,24.5,4h 1m,39.1,3.10,12.6,656.586,-39.1,-2037.501,24.4,98.6,-0.70,-36.48
,10/03/2018 23:46,10/04/2018 15:51,EURUSD,Buy,6.00,0.00000,0.00000,1.14899,1.15137,-12.0000,-112.9100,23.8,1115.35,0.26,"",0,00:16:05:20,47.0,7h 33m,26.6,1.06,25.1,1307.961,-26.6,-1386.126,48.5,97.5,-1.30,-67.74
,10/03/2018 23:57,10/04/2018 15:51,EURUSD,Buy,6.00,0.00000,0.00000,1.14763,1.15136,-12.0000,-112.9100,37.3,1818.88,0.42,"",0,00:15:53:59,64.7,10h 17m,16.4,0.34,38.7,2016.6570000000002,-13.0,-677.43,74.9,97.3,-1.40,-72.95
,10/03/2018 18:42,10/03/2018 20:38,EURUSD,Buy,6.00,0.00000,0.00000,1.15196,1.15252,-12.0000,0.0000,5.6,279.54,0.07,"",0,00:01:56:46,0.9,1m,0.0,0.18,5.6,291.536,0.0,0.0,100.0,100.0,0.00,0.00
,10/03/2018 17:40,10/03/2018 17:42,EURUSD,Buy,6.00,0.00000,0.00000,1.15210,1.15222,-12.0000,0.0000,1.2,50.49,0.01,"",0,00:00:01:06,,,,,,,,,,,,
,10/02/2018 08:30,10/02/2018 18:01,EURUSD,Buy,6.00,0.00000,0.00000,1.15558,1.15564,-12.0000,0.0000,0.6,19.15,0.00,"",0,00:09:31:06,31.0,2h 57m,49.0,3.63,13.5,700.9200000000001,-49.0,-2544.08,21.6,79.4,-12.90,-669.77
,10/02/2018 08:46,10/02/2018 17:59,EURUSD,Buy,6.00,0.00000,0.00000,1.15527,1.15566,-12.0000,0.0000,3.9,190.48,0.04,"",0,00:09:13:19,34.2,3h 9m,45.9,2.77,16.6,861.8720000000001,-45.9,-2383.128,26.6,79.7,-12.70,-659.38
,10/02/2018 08:55,10/02/2018 17:59,EURUSD,Buy,6.00,0.00000,0.00000,1.15476,1.15566,-12.0000,0.0000,9.0,455.27,0.11,"",0,00:09:03:56,35.0,3h 10m,40.8,1.88,21.7,1126.664,-40.8,-2118.336,34.7,79.7,-12.70,-659.38
,10/02/2018 09:03,10/02/2018 17:57,EURUSD,Buy,6.00,0.00000,0.00000,1.15420,1.15564,-12.0000,0.0000,14.4,735.64,0.17,"",0,00:08:53:54,39.2,3h 29m,35.2,1.29,27.3,1417.4160000000002,-35.2,-1827.5840000000003,43.7,79.4,-12.90,-669.77
,10/02/2018 09:09,10/02/2018 17:56,EURUSD,Buy,6.00,0.00000,0.00000,1.15384,1.15556,-12.0000,0.0000,17.2,881.07,0.21,"",0,00:08:47:25,52.4,4h 36m,31.6,1.02,30.9,1604.328,-31.6,-1640.672,49.4,78.1,-13.70,-711.30
,10/02/2018 10:14,10/02/2018 17:56,EURUSD,Buy,6.00,0.00000,0.00000,1.15293,1.15556,-12.0000,0.0000,26.3,1353.57,0.32,"",0,00:07:42:39,79.1,6h 5m,20.4,0.51,40.0,2076.8,-20.4,-1059.168,66.2,77.3,-13.70,-711.30
,10/02/2018 11:35,10/02/2018 17:55,EURUSD,Buy,6.00,0.00000,0.00000,1.15238,1.15556,-12.0000,0.0000,31.8,1639.15,0.39,"",0,00:06:20:03,99.3,6h 17m,15.4,0.05,45.5,2362.36,-2.1,-109.03200000000001,95.6,71.2,-13.70,-711.30
,10/02/2018 11:48,10/02/2018 17:55,EURUSD,Buy,6.00,0.00000,0.00000,1.15183,1.15555,-12.0000,0.0000,37.2,1919.55,0.45,"",0,00:06:07:26,100.0,6h 7m,15.4,0.02,51.0,2647.92,0.0,0.0,100.0,72.9,-13.80,-716.50
