Open Date,Close Date,Symbol,Action,Lots,SL,TP,Open Price,Close Price
02/23/2016 00:00,02/23/2016 02:47,EURUSD,Buy,10,0,0,1.10307,1.10327
02/16/2016 00:00,02/16/2016 00:46,EURUSD,Buy,10,0,0,1.1156,1.1158
02/09/2016 00:00,02/09/2016 00:24,EURUSD,Buy,10,0,0,1.11943,1.11963
01/28/2016 00:00,01/28/2016 00:20,EURUSD,Buy,10,0,0,1.08936,1.08951
01/21/2016 00:00,01/21/2016 00:38,EURUSD,Buy,10,0,0,1.08901,1.08922
01/19/2016 00:00,01/19/2016 01:39,EURUSD,Buy,10,0,0,1.08931,1.08952
01/12/2016 00:00,01/12/2016 00:23,EURUSD,Buy,10,0,0,1.08604,1.08619
12/17/2015 18:08,12/17/2015 18:51,EURUSD,Sell,70,0,0,1.082,1.08069
12/17/2015 00:00,12/17/2015 18:08,EURUSD,Buy,10,0,0,1.09122,1.08201
12/15/2015 00:00,12/15/2015 00:02,EURUSD,Buy,10,0,0,1.09933,1.0996
12/01/2015 00:00,12/01/2015 00:11,EURUSD,Buy,10,0,0,1.05658,1.0568
11/26/2015 00:00,11/27/2015 08:46,EURUSD,Buy,10,0,0,1.06252,1.06279
11/24/2015 00:00,11/24/2015 02:10,EURUSD,Buy,10,0,0,1.06384,1.06408
11/17/2015 00:00,11/17/2015 02:54,EURUSD,Buy,10,0,0,1.06876,1.06895
11/10/2015 00:00,11/10/2015 00:55,EURUSD,Buy,10,0,0,1.07521,1.0754
11/05/2015 00:00,11/05/2015 00:14,EURUSD,Buy,10,0,0,1.08663,1.08683
11/03/2015 00:00,11/03/2015 06:46,EURUSD,Buy,10,0,0,1.10173,1.10189
10/29/2015 00:00,10/29/2015 00:56,EURUSD,Buy,10,0,0,1.0928,1.09301
10/27/2015 00:00,10/27/2015 00:33,EURUSD,Buy,10,0,0,1.10538,1.10564
10/22/2015 01:00,10/22/2015 01:42,EURUSD,Buy,10,0,0,1.13383,1.13402
10/20/2015 01:00,10/20/2015 03:51,EURUSD,Buy,10,0,0,1.133,1.1332
10/15/2015 01:00,10/15/2015 05:41,EURUSD,Buy,10,0,0,1.14832,1.14862
10/13/2015 01:00,10/13/2015 05:56,EURUSD,Buy,10,0,0,1.13586,1.13606
10/08/2015 01:00,10/08/2015 03:02,EURUSD,Buy,10,0,0,1.12389,1.12409
10/06/2015 01:00,10/06/2015 01:21,EURUSD,Buy,10,0,0,1.11857,1.11878
10/01/2015 01:00,10/01/2015 03:48,EURUSD,Buy,10,0,0,1.11734,1.11754
09/29/2015 01:00,09/29/2015 03:06,EURUSD,Buy,10,0,0,1.12423,1.12442
09/24/2015 01:00,09/24/2015 01:56,EURUSD,Buy,10,0,0,1.11878,1.11894
09/22/2015 01:00,09/22/2015 03:11,EURUSD,Buy,10,0,0,1.11894,1.11915
09/15/2015 01:00,09/15/2015 06:07,EURUSD,Buy,10,0,0,1.13174,1.13196
09/10/2015 01:00,09/10/2015 01:02,EURUSD,Buy,10,0,0,1.1215,1.1217
09/08/2015 01:00,09/08/2015 01:06,EURUSD,Buy,10,0,0,1.11691,1.11713
08/25/2015 01:00,08/25/2015 01:00,EURUSD,Buy,10,0,0,1.15806,1.15826
08/18/2015 01:00,08/18/2015 10:55,EURUSD,Buy,10,0,0,1.10798,1.10821
08/11/2015 01:00,08/11/2015 01:06,EURUSD,Buy,10,0,0,1.10168,1.10188
08/04/2015 01:00,08/04/2015 01:32,EURUSD,Buy,10,0,0,1.09537,1.09562
07/30/2015 01:00,07/30/2015 01:09,EURUSD,Buy,10,0,0,1.09795,1.09815
07/28/2015 01:00,07/28/2015 03:29,EURUSD,Buy,10,0,0,1.10929,1.10948
07/23/2015 01:00,07/23/2015 03:54,EURUSD,Buy,10,0,0,1.09297,1.09319
07/21/2015 01:00,07/21/2015 01:11,EURUSD,Buy,9,0,0,1.08229,1.08251
07/16/2015 01:00,07/16/2015 01:32,EURUSD,Buy,9,0,0,1.09468,1.09487
07/14/2015 01:00,07/14/2015 01:10,EURUSD,Buy,9,0,0,1.10055,1.10047
07/09/2015 01:00,07/09/2015 02:03,EURUSD,Buy,9,0,0,1.10746,1.10766
07/07/2015 11:46,07/07/2015 13:33,EURUSD,Sell,63,0,0,1.09666,1.09531
07/07/2015 01:00,07/07/2015 11:46,EURUSD,Buy,9,0,0,1.10567,1.09637
06/30/2015 11:50,06/30/2015 18:02,EURUSD,Sell,63,0,0,1.11397,1.11236
06/30/2015 01:00,06/30/2015 11:50,EURUSD,Buy,9,0,0,1.12317,1.11394
06/23/2015 01:00,06/23/2015 02:00,EURUSD,Buy,9,0,0,1.1342,1.1344
06/18/2015 01:00,06/18/2015 02:18,EURUSD,Buy,9,0,0,1.13418,1.13439
06/16/2015 01:00,06/16/2015 09:52,EURUSD,Buy,9,0,0,1.12827,1.12852
06/11/2015 01:00,06/11/2015 01:33,EURUSD,Buy,9,0,0,1.13224,1.13244
06/09/2015 01:00,06/09/2015 01:03,EURUSD,Buy,9,0,0,1.12809,1.12832
06/04/2015 01:00,06/04/2015 01:57,EURUSD,Buy,9,0,0,1.1269,1.12705
06/02/2015 01:00,06/02/2015 01:15,EURUSD,Buy,9,0,0,1.09244,1.09255
05/28/2015 01:00,05/28/2015 01:39,EURUSD,Buy,9,0,0,1.09014,1.09034
05/26/2015 09:59,05/26/2015 19:00,EURUSD,Sell,63,0,0,1.0888,1.08747
05/26/2015 01:00,05/26/2015 09:59,EURUSD,Buy,9,0,0,1.09817,1.08886
05/21/2015 01:00,05/21/2015 01:30,EURUSD,Buy,9,0,0,1.10927,1.10948
05/19/2015 01:00,05/19/2015 02:03,EURUSD,Buy,9,0,0,1.13161,1.1318
05/14/2015 01:00,05/14/2015 01:09,EURUSD,Buy,9,0,0,1.13521,1.13545
05/12/2015 01:00,05/12/2015 05:34,EURUSD,Buy,9,0,0,1.11532,1.11552
05/05/2015 01:00,05/05/2015 15:33,EURUSD,Buy,9,0,0,1.11497,1.1152
04/30/2015 01:00,04/30/2015 01:00,EURUSD,Buy,9,0,0,1.11179,1.11201
04/28/2015 01:00,04/28/2015 08:52,EURUSD,Buy,9,0,0,1.08849,1.08868
