Open Date,Close Date,Symbol,Action,Lots,SL,TP,Open Price,Close Price
09/23/2019 10:31,09/23/2019 15:21,EURUSD,Buy,0.26,0,1.099,1.09853,1.099
09/23/2019 10:30,09/23/2019 15:21,EURUSD,Buy,0.15,0,1.099,1.09954,1.099
09/23/2019 10:05,09/23/2019 15:21,EURUSD,Buy,0.05,0,1.099,1.1013,1.099
09/23/2019 10:14,09/23/2019 15:21,EURUSD,Buy,0.09,0,1.099,1.10052,1.099
09/23/2019 05:15,09/23/2019 10:09,EURUSD,Sell,0.05,0,1.10083,1.10233,1.10083
09/20/2019 18:27,09/20/2019 20:49,EURUSD,Buy,0.26,0,1.10182,1.10032,1.10182
09/20/2019 16:21,09/20/2019 20:49,EURUSD,Buy,0.15,0,1.10182,1.10133,1.10182
09/20/2019 15:40,09/20/2019 20:49,EURUSD,Buy,0.09,0,1.10182,1.10245,1.10182
09/20/2019 14:20,09/20/2019 20:49,EURUSD,Buy,0.05,0,1.10182,1.10341,1.10182
09/20/2019 09:39,09/20/2019 13:35,EURUSD,Sell,0.09,0,1.10445,1.10593,1.10445
09/20/2019 03:27,09/20/2019 13:35,EURUSD,Sell,0.05,0,1.10445,1.10494,1.10445
09/19/2019 22:15,09/20/2019 05:32,EURUSD,Buy,0.05,1.10532,1.10583,1.10432,1.10532
09/19/2019 18:38,09/19/2019 20:15,EURUSD,Buy,0.09,0,1.10608,1.10459,1.10608
09/19/2019 17:05,09/19/2019 20:15,EURUSD,Buy,0.05,0,1.10608,1.10558,1.10608
09/19/2019 12:38,09/19/2019 17:44,EURUSD,Sell,0.26,0,1.10513,1.10662,1.10513
09/19/2019 11:04,09/19/2019 17:44,EURUSD,Sell,0.15,0,1.10513,1.10563,1.10513
09/19/2019 09:41,09/19/2019 17:44,EURUSD,Sell,0.09,0,1.10513,1.10468,1.10513
09/19/2019 06:30,09/19/2019 17:44,EURUSD,Sell,0.05,0,1.10513,1.10363,1.10513
09/19/2019 03:50,09/19/2019 05:27,EURUSD,Buy,0.05,1.10342,1.10393,1.10242,1.10342
09/18/2019 21:46,09/18/2019 21:53,EURUSD,Buy,0.05,1.10292,1.10344,1.10192,1.10344
