Open Date,Close Date,Symbol,Action,Lots,SL,TP,Open Price,Close Price,Pips,Profit,Duration (DD:HH:MM:SS),Gain
22.08.2019 04:56:26,22.08.2019 10:30:00,EURUSD,Buy,0.01,0,1.1099,1.10877,1.1099,11.3,1.13,00:05:33:34,0.20%
26.07.2019 07:29:03,05.08.2019 13:41:21,EURUSD,Buy,0.01,0,1.11626,1.11497,1.11626,12.9,0.66,10:06:12:18,0.12%
26.07.2019 07:29:06,05.08.2019 13:41:21,EURUSD,Buy,0.01,0,1.11626,1.11497,1.11626,12.9,0.66,10:06:12:15,0.12%
26.07.2019 07:29:09,05.08.2019 13:41:21,EURUSD,Buy,0.01,0,1.11626,1.11497,1.11626,12.9,0.66,10:06:12:12,0.12%
26.07.2019 07:29:12,05.08.2019 13:41:21,EURUSD,Buy,0.01,0,1.11626,1.11497,1.11626,12.9,0.66,10:06:12:09,0.12%
26.07.2019 07:29:16,05.08.2019 13:41:21,EURUSD,Buy,0.01,0,1.11626,1.11498,1.11626,12.8,0.65,10:06:12:05,0.12%
26.07.2019 07:29:19,05.08.2019 13:41:21,EURUSD,Buy,0.01,0,1.11626,1.11498,1.11626,12.8,0.65,10:06:12:02,0.12%
08.07.2019 18:28:14,10.07.2019 15:30:17,EURUSD,Buy,0.01,0,1.12299,1.12153,1.12299,14.6,1.3,01:21:02:03,0.24%
08.07.2019 18:28:22,10.07.2019 15:30:17,EURUSD,Buy,0.01,0,1.12299,1.12154,1.12299,14.5,1.29,01:21:01:55,0.24%
08.07.2019 18:28:26,10.07.2019 15:30:17,EURUSD,Buy,0.01,0,1.12299,1.12157,1.12299,14.2,1.26,01:21:01:51,0.23%
08.07.2019 18:28:30,10.07.2019 15:30:17,EURUSD,Buy,0.01,0,1.12299,1.12157,1.12299,14.2,1.26,01:21:01:47,0.23%
08.07.2019 18:28:34,10.07.2019 15:30:17,EURUSD,Buy,0.01,0,1.12299,1.12156,1.12299,14.3,1.27,01:21:01:43,0.23%
02.07.2019 20:19:23,05.07.2019 14:13:50,USDJPY,Buy,0.01,0,108.07,107.899,108.07,17.1,1.63,02:17:54:27,0.31%
02.07.2019 20:19:27,05.07.2019 14:13:50,USDJPY,Buy,0.01,0,108.07,107.899,108.07,17.1,1.63,02:17:54:23,0.31%
02.07.2019 20:19:31,05.07.2019 14:13:50,USDJPY,Buy,0.01,0,108.07,107.902,108.07,16.8,1.6,02:17:54:19,0.30%
02.07.2019 20:19:35,05.07.2019 14:13:50,USDJPY,Buy,0.01,0,108.07,107.902,108.07,16.8,1.6,02:17:54:15,0.30%
02.07.2019 20:19:44,05.07.2019 14:13:50,USDJPY,Buy,0.01,0,108.07,107.905,108.07,16.5,1.58,02:17:54:06,0.30%
01.07.2019 20:45:41,02.07.2019 10:53:41,USDJPY,Sell,0.01,0,108.25,108.45,108.25,20,1.78,00:14:08:00,0.34%
01.07.2019 20:45:44,02.07.2019 10:53:41,USDJPY,Sell,0.01,0,108.25,108.453,108.25,20.3,1.81,00:14:07:57,0.35%
01.07.2019 20:45:48,02.07.2019 10:53:41,USDJPY,Sell,0.01,0,108.25,108.451,108.25,20.1,1.79,00:14:07:53,0.34%
01.07.2019 20:45:51,02.07.2019 10:53:41,USDJPY,Sell,0.01,0,108.25,108.452,108.25,20.2,1.8,00:14:07:50,0.34%
