Open Date,Close Date,Symbol,Action,Lots,Open Price,Close Price,Pips,Profit,Duration (DD:HH:MM:SS),Gain
03/10/2021 09:55,03/10/2021 10:02,XAUUSD,Sell,0.16,1716.55,1714.18,237,37.92,00:00:07:33,1.05%
03/10/2021 15:20,03/10/2021 15:30,XAUUSD,Buy,0.04,1713.08,1714.32,124,4.96,00:00:09:54,0.14%
03/10/2021 15:36,03/10/2021 16:15,XAUUSD,Buy,0.21,1723.34,1721.9,-144,-30.24,00:00:39:03,-0.82%
03/10/2021 16:50,03/10/2021 16:51,XAUUSD,Buy,0.16,1719.19,1721.49,230,36.8,00:00:01:14,1.01%
03/10/2021 16:51,03/10/2021 20:10,XAUUSD,Buy,0.21,1721.59,1721.6,1,0.21,00:03:19:15,0.01%
03/11/2021 16:22,03/11/2021 17:00,XAUUSD,Buy,0.32,1727.76,1726.04,-172,-55.04,00:00:38:18,-1.50%
03/12/2021 09:20,03/12/2021 18:26,XAUUSD,Buy,0.21,1707.76,1713.74,598,125.58,00:09:05:27,3.47%
03/12/2021 23:49,03/15/2021 08:39,XAUUSD,Sell,0.04,1726.38,1722.66,372,14.88,02:08:49:37,0.40%
03/16/2021 18:36,03/16/2021 20:04,XAUUSD,Buy,0.04,1729.43,1731.94,251,10.04,00:01:27:55,0.27%
03/16/2021 20:04,03/16/2021 20:52,XAUUSD,Sell,0.01,1731.94,1729.51,243,2.43,00:00:48:11,0.06%
03/17/2021 07:36,03/17/2021 10:27,XAUUSD,Sell,0.21,1737.62,1734.31,331,69.51,00:02:51:08,1.84%
03/17/2021 12:25,03/17/2021 14:07,XAUUSD,Sell,0.32,1736.58,1733.05,353,112.96,00:01:42:09,2.94%
03/17/2021 17:47,03/17/2021 17:51,XAUUSD,Buy,0.01,1731.81,1733.03,122,1.22,00:00:04:11,0.03%
03/17/2021 21:06,03/17/2021 21:09,XAUUSD,Sell,0.16,1737.05,1735.46,159,25.44,00:00:03:02,0.64%
03/17/2021 21:41,03/17/2021 22:50,XAUUSD,Sell,0.01,1746.15,1744.46,169,1.69,00:01:08:48,0.04%
03/18/2021 08:32,03/18/2021 09:00,XAUUSD,Sell,0.32,1751.5,1749.78,172,55.04,00:00:28:07,1.38%
03/18/2021 10:31,03/19/2021 09:20,XAUUSD,Buy,0.21,1740.46,1739.56,-90,-18.9,00:22:49:00,-0.47%
03/19/2021 14:02,03/19/2021 14:29,XAUUSD,Buy,0.16,1736.06,1738.92,286,45.76,00:00:27:12,1.14%
03/19/2021 15:38,03/19/2021 15:42,XAUUSD,Sell,0.32,1740.11,1739.07,104,33.28,00:00:04:10,0.82%
03/19/2021 16:00,03/19/2021 16:03,XAUUSD,Buy,0.01,1737.58,1738.97,139,1.39,00:00:03:18,0.03%
03/19/2021 16:07,03/19/2021 16:12,XAUUSD,Buy,0.16,1737.04,1738.46,142,22.72,00:00:04:33,0.55%
03/19/2021 16:12,03/19/2021 16:13,XAUUSD,Sell,0.16,1738.46,1736.97,149,23.84,00:00:01:06,0.58%
03/19/2021 23:44,03/22/2021 01:00,XAUUSD,Buy,0.01,1745.48,1746.8,132,1.32,02:01:15:44,0.03%
