Open Date,Close Date,Symbol,Action,Lots,SL,TP,Open Price,Close Price,Pips,Profit,Duration (DD:HH:MM:SS),Change %,,
11/24/2017 06:02,11/24/2017 13:07,EURUSD,Buy,2.26,0,0,1.18471,1.18647,17.6,397.76,00:07:05:00,0.74,,52976.13
11/24/2017 03:07,11/24/2017 06:00,EURUSD,Buy,2.25,0,0,1.18398,1.1848,8.2,184.5,00:02:53:00,0.35,,52578.37
11/24/2017 03:08,11/24/2017 06:00,EURUSD,Buy,2.25,0,0,1.18382,1.1848,9.8,220.5,00:02:52:00,0.41,,52393.87
11/24/2017 01:43,11/24/2017 03:06,EURUSD,Sell,2.22,0,0,1.18527,1.18399,12.8,284.16,00:01:23:00,0.54,,52173.37
11/24/2017 01:44,11/24/2017 03:06,EURUSD,Sell,2.22,0,0,1.18517,1.18399,11.8,261.96,00:01:22:00,0.5,,51889.21
11/23/2017 20:55,11/24/2017 01:42,EURUSD,Sell,2.23,0,0,1.18488,1.1852,-3.2,-60.05,00:04:47:00,-0.11,,51627.25
11/23/2017 20:56,11/24/2017 01:42,EURUSD,Sell,2.23,0,0,1.18479,1.1852,-4.1,-80.12,00:04:46:00,-0.15,,51687.3
11/23/2017 16:09,11/23/2017 20:54,EURUSD,Buy,2.23,0,0,1.18509,1.18496,-1.3,-28.99,00:04:45:00,-0.05,,51767.42
11/23/2017 16:10,11/23/2017 20:54,EURUSD,Buy,2.23,0,0,1.18504,1.18496,-0.8,-17.84,00:04:44:00,-0.03,,51796.41
11/23/2017 14:57,11/23/2017 16:08,EURUSD,Sell,2.24,0,0,1.18427,1.18491,-6.4,-143.36,00:01:11:00,-0.27,,51814.25
11/23/2017 14:58,11/23/2017 16:08,EURUSD,Sell,2.24,0,0,1.18423,1.18491,-6.8,-152.32,00:01:10:00,-0.29,,51957.61
11/23/2017 07:00,11/23/2017 14:56,EURUSD,Buy,2.23,0,0,1.18353,1.18433,8,178.4,00:07:56:00,0.34,,52109.93
11/23/2017 07:01,11/23/2017 14:56,EURUSD,Buy,2.23,0,0,1.1836,1.18433,7.3,162.79,00:07:55:00,0.31,,51931.53
11/22/2017 16:32,11/23/2017 01:18,EURUSD,Buy,2.17,0,0,1.17698,1.18157,45.9,945.12,00:08:46:00,1.85,,51768.74
11/22/2017 16:33,11/23/2017 01:18,EURUSD,Buy,2.16,0,0,1.17736,1.18157,42.1,858.69,00:08:45:00,1.65,,50823.62
11/22/2017 15:26,11/22/2017 16:31,EURUSD,Buy,2.12,0,0,1.17433,1.17693,26,551.2,00:01:05:00,1.11,,49964.93
11/22/2017 15:27,11/22/2017 16:31,EURUSD,Buy,2.12,0,0,1.17432,1.17693,26.1,553.32,00:01:04:00,1.1,,49413.73
11/22/2017 12:15,11/22/2017 15:25,EURUSD,Sell,2.1,0,0,1.17543,1.1744,10.3,216.3,00:03:10:00,0.44,,48860.41
11/22/2017 12:16,11/22/2017 15:25,EURUSD,Sell,2.1,0,0,1.17538,1.1744,9.8,205.8,00:03:09:00,0.41,,48644.11
11/22/2017 11:33,11/22/2017 12:14,EURUSD,Sell,2.09,0,0,1.1762,1.17546,7.4,154.66,00:00:41:00,0.31,,48438.31
11/22/2017 11:34,11/22/2017 12:14,EURUSD,Sell,2.09,0,0,1.17621,1.17546,7.5,156.75,00:00:40:00,0.32,,48283.65
11/22/2017 11:00,11/22/2017 11:32,EURUSD,Buy,2.1,0,0,1.17698,1.17621,-7.7,-161.7,00:00:32:00,-0.33,,48126.9
11/22/2017 11:01,11/22/2017 11:32,EURUSD,Buy,2.1,0,0,1.17697,1.17621,-7.6,-159.6,00:00:31:00,-0.32,,48288.6
11/22/2017 10:29,11/22/2017 10:59,EURUSD,Sell,2.11,0,0,1.17622,1.1769,-6.8,-143.48,00:00:30:00,-0.29,,48448.2
11/22/2017 10:30,11/22/2017 10:59,EURUSD,Sell,2.11,0,0,1.17621,1.1769,-6.9,-145.59,00:00:29:00,-0.29,,48591.68
11/22/2017 05:30,11/22/2017 10:28,EURUSD,Buy,2.08,0,0,1.17404,1.17607,20.3,422.24,00:04:58:00,0.86,,48737.27
11/22/2017 05:31,11/22/2017 10:28,EURUSD,Buy,2.08,0,0,1.17398,1.17607,20.9,434.72,00:04:57:00,0.88,,48315.03
11/21/2017 18:18,11/21/2017 21:37,EURUSD,Buy,2.06,0,0,1.17338,1.17443,10.5,216.3,00:03:19:00,0.45,,47880.31
11/21/2017 18:19,11/21/2017 21:37,EURUSD,Buy,2.06,0,0,1.17337,1.17443,10.6,218.36,00:03:18:00,0.45,,47664.01
11/21/2017 13:05,11/21/2017 18:17,EURUSD,Sell,2.07,0,0,1.17274,1.17332,-5.8,-120.06,00:05:12:00,-0.25,,47445.65
11/21/2017 13:06,11/21/2017 18:17,EURUSD,Sell,2.07,0,0,1.17284,1.17332,-4.8,-99.36,00:05:11:00,-0.2,,47565.71
11/20/2017 17:52,11/21/2017 13:04,EURUSD,Sell,2.04,0,0,1.17481,1.17288,19.3,404.06,00:19:12:00,0.84,,47665.07
11/20/2017 17:53,11/21/2017 13:04,EURUSD,Sell,2.04,0,0,1.17486,1.17288,19.8,414.26,00:19:11:00,0.86,,47261.01
11/20/2017 17:10,11/20/2017 17:51,EURUSD,Sell,2.04,0,0,1.17481,1.17507,-2.6,-53.04,00:00:41:00,-0.11,,46846.75
11/20/2017 17:11,11/20/2017 17:51,EURUSD,Sell,2.04,0,0,1.17469,1.17507,-3.8,-77.52,00:00:40:00,-0.16,,46899.79
11/20/2017 01:41,11/20/2017 17:09,EURUSD,Buy,2.02,0,0,1.17345,1.17463,11.8,238.36,00:15:28:00,0.5,,46977.31
11/20/2017 01:42,11/20/2017 17:09,EURUSD,Buy,2.02,0,0,1.17338,1.17463,12.5,252.5,00:15:27:00,0.53,,46738.95
11/17/2017 23:03,11/20/2017 01:40,EURUSD,Sell,1.92,0,0,1.17903,1.17353,55,1065.73,02:02:37:00,2.35,,46486.45
11/17/2017 23:04,11/20/2017 01:40,EURUSD,Sell,1.92,0,0,1.17927,1.17353,57.4,1111.81,02:02:36:00,2.4,,45420.72
11/17/2017 22:18,11/17/2017 23:02,EURUSD,Sell,1.91,0,0,1.17998,1.17908,9,171.9,00:00:44:00,0.38,,44308.91
11/17/2017 22:19,11/17/2017 23:02,EURUSD,Sell,1.91,0,0,1.17993,1.17908,8.5,162.35,00:00:43:00,0.36,,44137.01
11/17/2017 20:51,11/17/2017 22:17,EURUSD,Sell,1.91,0,0,1.1799,1.18016,-2.6,-49.66,00:01:26:00,-0.11,,43974.66
11/17/2017 20:52,11/17/2017 22:17,EURUSD,Sell,1.91,0,0,1.17989,1.18016,-2.7,-51.57,00:01:25:00,-0.11,,44024.32
11/17/2017 18:21,11/17/2017 20:50,EURUSD,Buy,1.9,0,0,1.17902,1.17994,9.2,174.8,00:02:29:00,0.39,,44075.89
11/17/2017 18:22,11/17/2017 20:50,EURUSD,Buy,1.9,0,0,1.17914,1.17994,8,152,00:02:28:00,0.34,,43901.09
11/17/2017 16:53,11/17/2017 18:20,EURUSD,Sell,1.89,0,0,1.17934,1.17914,2,37.8,00:01:27:00,0.08,,43749.09
11/17/2017 16:54,11/17/2017 18:20,EURUSD,Sell,1.89,0,0,1.17939,1.17914,2.5,47.25,00:01:26:00,0.11,,43711.29
11/17/2017 16:34,11/17/2017 16:52,EURUSD,Sell,1.88,0,0,1.18001,1.17922,7.9,148.52,00:00:18:00,0.33,,43664.04
11/17/2017 16:35,11/17/2017 16:52,EURUSD,Sell,1.88,0,0,1.17977,1.17922,5.5,103.4,00:00:17:00,0.23,,43515.52
11/17/2017 14:04,11/17/2017 16:33,EURUSD,Buy,1.87,0,0,1.1794,1.18011,7.1,132.77,00:02:29:00,0.3,,43412.12
11/17/2017 14:05,11/17/2017 16:33,EURUSD,Buy,1.87,0,0,1.17938,1.18011,7.3,136.51,00:02:28:00,0.31,,43279.35
11/17/2017 13:55,11/17/2017 14:03,EURUSD,Buy,1.88,0,0,1.1798,1.17926,-5.4,-101.52,00:00:08:00,-0.23,,43142.84
11/17/2017 13:56,11/17/2017 14:03,EURUSD,Buy,1.88,0,0,1.17984,1.17926,-5.8,-109.04,00:00:07:00,-0.25,,43244.36
11/17/2017 13:08,11/17/2017 13:54,EURUSD,Sell,1.87,0,0,1.18027,1.17989,3.8,71.06,00:00:46:00,0.16,,43353.4
11/17/2017 13:09,11/17/2017 13:54,EURUSD,Sell,1.87,0,0,1.18022,1.17989,3.3,61.71,00:00:45:00,0.14,,43282.34
11/17/2017 12:31,11/17/2017 13:07,EURUSD,Buy,1.87,0,0,1.18002,1.1801,0.8,14.96,00:00:36:00,0.03,,43220.63
11/17/2017 12:32,11/17/2017 13:07,EURUSD,Buy,1.87,0,0,1.17993,1.1801,1.7,31.79,00:00:35:00,0.07,,43205.67
11/17/2017 10:27,11/17/2017 12:30,EURUSD,Buy,1.86,0,0,1.17863,1.17989,12.6,234.36,00:02:03:00,0.54,,43173.88
11/17/2017 10:28,11/17/2017 12:30,EURUSD,Buy,1.86,0,0,1.17882,1.17989,10.7,199.02,00:02:02:00,0.45,,42939.52
11/17/2017 07:30,11/17/2017 10:26,EURUSD,Sell,1.82,0,0,1.18087,1.17854,23.3,424.06,00:02:56:00,0.99,,42740.5
11/17/2017 07:31,11/17/2017 10:26,EURUSD,Sell,1.82,0,0,1.18094,1.17854,24,436.8,00:02:55:00,1.01,,42316.44
11/17/2017 05:33,11/17/2017 07:29,EURUSD,Buy,1.81,0,0,1.18051,1.18084,3.3,59.73,00:01:56:00,0.14,,41879.64
11/17/2017 05:34,11/17/2017 07:29,EURUSD,Buy,1.81,0,0,1.18067,1.18084,1.7,30.77,00:01:55:00,0.07,,41819.91
11/17/2017 04:19,11/17/2017 05:32,EURUSD,Buy,1.82,0,0,1.18136,1.18047,-8.9,-161.98,00:01:13:00,-0.38,,41789.14
11/17/2017 04:20,11/17/2017 05:32,EURUSD,Buy,1.82,0,0,1.18132,1.18047,-8.5,-154.7,00:01:12:00,-0.36,,41951.12
11/17/2017 02:49,11/17/2017 04:18,EURUSD,Buy,1.79,0,0,1.17879,1.18131,25.2,451.08,00:01:29:00,1.07,,42105.82
11/17/2017 02:50,11/17/2017 04:18,EURUSD,Buy,1.79,0,0,1.17876,1.18131,25.5,456.45,00:01:28:00,1.07,,41654.74
11/17/2017 00:41,11/17/2017 02:48,EURUSD,Buy,1.77,0,0,1.17709,1.17866,15.7,277.89,00:02:07:00,0.67,,41198.29
11/17/2017 00:42,11/17/2017 02:48,EURUSD,Buy,1.77,0,0,1.1771,1.17866,15.6,276.12,00:02:06:00,0.66,,40920.4
11/16/2017 21:56,11/16/2017 22:34,EURUSD,Sell,1.76,0,0,1.17674,1.17618,5.6,98.56,00:00:38:00,0.24,,40644.28
11/16/2017 21:57,11/16/2017 22:34,EURUSD,Sell,1.76,0,0,1.17673,1.17618,5.5,96.8,00:00:37:00,0.23,,40545.72
11/16/2017 20:59,11/16/2017 21:55,EURUSD,Sell,1.76,0,0,1.17682,1.17683,-0.1,-1.76,00:00:56:00,0,,40448.92
11/16/2017 21:00,11/16/2017 21:55,EURUSD,Sell,1.76,0,0,1.17684,1.17683,0.1,1.76,00:00:55:00,0,,40450.68
11/16/2017 20:15,11/16/2017 20:58,EURUSD,Sell,1.75,0,0,1.17754,1.17685,6.9,120.75,00:00:43:00,0.29,,40448.92
11/16/2017 20:16,11/16/2017 20:58,EURUSD,Sell,1.75,0,0,1.17757,1.17685,7.2,126,00:00:42:00,0.3,,40328.17
11/16/2017 19:54,11/16/2017 20:14,EURUSD,Sell,1.76,0,0,1.17733,1.17773,-4,-70.4,00:00:20:00,-0.17,,40202.17
11/16/2017 19:55,11/16/2017 20:14,EURUSD,Sell,1.75,0,0,1.17742,1.17773,-3.1,-54.25,00:00:19:00,-0.13,,40272.57
11/16/2017 17:50,11/16/2017 19:53,EURUSD,Buy,1.75,0,0,1.17728,1.17735,0.7,12.25,00:02:03:00,0.03,,40326.82
11/16/2017 17:51,11/16/2017 19:53,EURUSD,Buy,1.75,0,0,1.17736,1.17735,-0.1,-1.75,00:02:02:00,0,,40314.57
11/16/2017 17:19,11/16/2017 17:49,EURUSD,Buy,1.75,0,0,1.17661,1.17706,4.5,78.75,00:00:30:00,0.19,,40316.32
11/16/2017 17:20,11/16/2017 17:49,EURUSD,Buy,1.75,0,0,1.17671,1.17706,3.5,61.25,00:00:29:00,0.15,,40237.57
11/16/2017 15:49,11/16/2017 17:18,EURUSD,Buy,1.76,0,0,1.17786,1.17719,-6.7,-117.92,00:01:29:00,-0.28,,40176.32
11/16/2017 15:50,11/16/2017 17:18,EURUSD,Buy,1.76,0,0,1.17787,1.17719,-6.8,-119.68,00:01:28:00,-0.29,,40294.24
11/16/2017 14:41,11/16/2017 15:48,EURUSD,Buy,1.74,0,0,1.17628,1.17771,14.3,248.82,00:01:07:00,0.61,,40413.92
11/16/2017 14:42,11/16/2017 15:48,EURUSD,Buy,1.74,0,0,1.17618,1.17771,15.3,266.22,00:01:06:00,0.65,,40165.1
11/16/2017 09:49,11/16/2017 14:40,EURUSD,Sell,1.71,0,0,1.17829,1.17627,20.2,345.42,00:04:51:00,0.86,,39898.88
11/16/2017 09:50,11/16/2017 14:40,EURUSD,Sell,1.71,0,0,1.1783,1.17627,20.3,347.13,00:04:50:00,0.86,,39553.46
11/15/2017 19:52,11/15/2017 23:19,EURUSD,Sell,1.69,0,0,1.17973,1.179,7.3,123.37,00:03:27:00,0.31,,39206.33
11/15/2017 19:53,11/15/2017 23:19,EURUSD,Sell,1.69,0,0,1.17969,1.179,6.9,116.61,00:03:26:00,0.29,,39082.96
11/15/2017 19:28,11/15/2017 19:51,EURUSD,Sell,1.7,0,0,1.17918,1.1798,-6.2,-105.4,00:00:23:00,-0.26,,38966.35
11/15/2017 19:29,11/15/2017 19:51,EURUSD,Sell,1.7,0,0,1.1791,1.1798,-7,-119,00:00:22:00,-0.3,,39071.75
11/15/2017 16:42,11/15/2017 19:27,EURUSD,Sell,1.66,0,0,1.18259,1.17937,32.2,534.52,00:02:45:00,1.36,,39190.75
11/15/2017 16:43,11/15/2017 19:27,EURUSD,Sell,1.66,0,0,1.18215,1.17937,27.8,461.48,00:02:44:00,1.16,,38656.23
11/15/2017 14:40,11/15/2017 16:41,EURUSD,Sell,1.64,0,0,1.18398,1.1828,11.8,193.52,00:02:01:00,0.5,,38194.75
11/15/2017 14:41,11/15/2017 16:41,EURUSD,Sell,1.64,0,0,1.18395,1.1828,11.5,188.6,00:02:00:00,0.48,,38001.23
11/15/2017 14:20,11/15/2017 14:39,EURUSD,Buy,1.65,0,0,1.1846,1.18391,-6.9,-113.85,00:00:19:00,-0.29,,37812.63
11/15/2017 14:21,11/15/2017 14:39,EURUSD,Buy,1.65,0,0,1.18464,1.18391,-7.3,-120.45,00:00:18:00,-0.31,,37926.48
11/15/2017 13:12,11/15/2017 14:19,EURUSD,Sell,1.66,0,0,1.1841,1.18462,-5.2,-86.32,00:01:07:00,-0.22,,38046.93
11/15/2017 13:13,11/15/2017 14:19,EURUSD,Sell,1.65,0,0,1.18423,1.18462,-3.9,-64.35,00:01:06:00,-0.16,,38133.25
11/15/2017 04:54,11/15/2017 13:11,EURUSD,Buy,1.6,0,0,1.1796,1.18406,44.6,713.6,00:08:17:00,1.89,,38197.6
11/15/2017 04:55,11/15/2017 13:11,EURUSD,Buy,1.6,0,0,1.1796,1.18406,44.6,713.6,00:08:16:00,1.85,,37484
11/15/2017 02:56,11/15/2017 04:53,EURUSD,Buy,1.6,0,0,1.17942,1.17947,0.5,8,00:01:57:00,0.02,,36770.4
11/15/2017 02:57,11/15/2017 04:53,EURUSD,Buy,1.6,0,0,1.17939,1.17947,0.8,12.8,00:01:56:00,0.03,,36762.4
11/15/2017 02:22,11/15/2017 02:55,EURUSD,Sell,1.61,0,0,1.17884,1.17939,-5.5,-88.55,00:00:33:00,-0.23,,36749.6
11/15/2017 02:23,11/15/2017 02:55,EURUSD,Sell,1.61,0,0,1.17879,1.17939,-6,-96.6,00:00:32:00,-0.26,,36838.15
11/14/2017 02:14,11/15/2017 02:21,EURUSD,Buy,1.48,0,0,1.16692,1.17869,117.7,1730.39,01:00:07:00,5.02,,36934.75
11/14/2017 02:15,11/15/2017 02:21,EURUSD,Buy,1.48,0,0,1.16698,1.17869,117.1,1721.51,01:00:06:00,4.75,,35204.36
11/14/2017 01:53,11/14/2017 02:13,EURUSD,Sell,1.49,0,0,1.16635,1.16694,-5.9,-87.91,00:00:20:00,-0.25,,33482.85
11/14/2017 01:54,11/14/2017 02:13,EURUSD,Sell,1.49,0,0,1.16635,1.16694,-5.9,-87.91,00:00:19:00,-0.25,,33570.76
11/14/2017 01:01,11/14/2017 01:52,EURUSD,Sell,1.48,0,0,1.1665,1.1664,1,14.8,00:00:51:00,0.04,,33658.67
11/14/2017 01:02,11/14/2017 01:52,EURUSD,Sell,1.48,0,0,1.16648,1.1664,0.8,11.84,00:00:50:00,0.03,,33643.87
11/13/2017 20:04,11/14/2017 01:00,EURUSD,Buy,1.49,0,0,1.16637,1.16638,0.1,-10.16,00:04:56:00,-0.03,,33632.03
11/13/2017 20:05,11/14/2017 01:00,EURUSD,Buy,1.49,0,0,1.16637,1.16638,0.1,-10.16,00:04:55:00,-0.03,,33642.19
11/13/2017 15:41,11/13/2017 20:03,EURUSD,Sell,1.48,0,0,1.16671,1.16642,2.9,42.92,00:04:22:00,0.12,,33652.35
11/13/2017 15:42,11/13/2017 20:03,EURUSD,Sell,1.48,0,0,1.16666,1.16642,2.4,35.52,00:04:21:00,0.1,,33609.43
11/13/2017 15:20,11/13/2017 15:40,EURUSD,Buy,1.48,0,0,1.16659,1.16666,0.7,10.36,00:00:20:00,0.03,,33573.91
11/13/2017 15:21,11/13/2017 15:40,EURUSD,Buy,1.48,0,0,1.16665,1.16666,0.1,1.48,00:00:19:00,0,,33563.55
11/13/2017 15:00,11/13/2017 15:19,EURUSD,Buy,1.47,0,0,1.16546,1.16641,9.5,139.65,00:00:19:00,0.41,,33562.07
11/13/2017 15:01,11/13/2017 15:19,EURUSD,Buy,1.47,0,0,1.16561,1.16641,8,117.6,00:00:18:00,0.34,,33422.42
11/13/2017 10:36,11/13/2017 14:59,EURUSD,Buy,1.46,0,0,1.16483,1.1654,5.7,83.22,00:04:23:00,0.24,,33304.82
11/13/2017 10:37,11/13/2017 14:59,EURUSD,Buy,1.47,0,0,1.16476,1.1654,6.4,94.08,00:04:22:00,0.28,,33221.6
11/10/2017 19:29,11/10/2017 22:44,EURUSD,Buy,1.45,0,0,1.16574,1.16646,7.2,104.4,00:03:15:00,0.31,,33127.52
11/10/2017 19:30,11/10/2017 22:44,EURUSD,Buy,1.45,0,0,1.16575,1.16646,7.1,102.95,00:03:14:00,0.3,,33023.12
11/10/2017 17:00,11/10/2017 19:28,EURUSD,Buy,1.46,0,0,1.16645,1.1656,-8.5,-124.1,00:02:28:00,-0.36,,32920.17
11/10/2017 15:41,11/10/2017 16:59,EURUSD,Sell,1.47,0,0,1.16447,1.16632,-18.5,-271.95,00:01:18:00,-0.79,,33044.27
11/10/2017 13:45,11/10/2017 15:40,EURUSD,Buy,1.47,0,0,1.16441,1.16452,1.1,16.17,00:01:55:00,0.05,,33316.22
11/10/2017 13:46,11/10/2017 15:40,EURUSD,Buy,1.47,0,0,1.16445,1.16452,0.7,10.29,00:01:54:00,0.03,,33300.05
11/10/2017 13:01,11/10/2017 13:44,EURUSD,Sell,1.47,0,0,1.1647,1.16437,3.3,48.51,00:00:43:00,0.14,,33289.76
11/10/2017 13:02,11/10/2017 13:44,EURUSD,Sell,1.47,0,0,1.16466,1.16437,2.9,42.63,00:00:42:00,0.12,,33241.25
11/10/2017 10:24,11/10/2017 13:00,EURUSD,Buy,1.46,0,0,1.16378,1.16498,12,175.2,00:02:36:00,0.52,,33198.62
11/10/2017 10:25,11/10/2017 13:00,EURUSD,Buy,1.46,0,0,1.16401,1.16498,9.7,141.62,00:02:35:00,0.42,,33023.42
11/10/2017 10:02,11/10/2017 10:23,EURUSD,Buy,1.45,0,0,1.16296,1.16337,4.1,59.45,00:00:21:00,0.18,,32881.8
11/10/2017 10:03,11/10/2017 10:23,EURUSD,Buy,1.45,0,0,1.16297,1.16337,4,58,00:00:20:00,0.17,,32822.35
11/10/2017 07:41,11/10/2017 10:01,EURUSD,Sell,1.43,0,0,1.16455,1.16314,14.1,201.63,00:02:20:00,0.6,,32764.35
11/10/2017 07:42,11/10/2017 10:01,EURUSD,Sell,1.43,0,0,1.16458,1.16314,14.4,205.92,00:02:19:00,0.61,,32562.72
11/09/2017 16:45,11/09/2017 22:09,EURUSD,Buy,1.4,0,0,1.16208,1.16458,25,350,00:05:24:00,1.07,,32356.8
11/09/2017 16:46,11/09/2017 22:09,EURUSD,Buy,1.4,0,0,1.16199,1.16458,25.9,362.6,00:05:23:00,1.1,,32006.8
11/09/2017 14:06,11/09/2017 16:44,EURUSD,Sell,1.38,0,0,1.16356,1.16196,16,220.8,00:02:38:00,0.69,,31644.2
11/09/2017 14:07,11/09/2017 16:44,EURUSD,Sell,1.38,0,0,1.16344,1.16196,14.8,204.24,00:02:37:00,0.63,,31423.4
11/09/2017 10:47,11/09/2017 14:05,EURUSD,Buy,1.34,0,0,1.15946,1.1635,40.4,541.36,00:03:18:00,1.74,,31219.16
11/09/2017 10:48,11/09/2017 14:05,EURUSD,Buy,1.34,0,0,1.15949,1.1635,40.1,537.34,00:03:17:00,1.7,,30677.8
11/09/2017 10:19,11/09/2017 10:46,EURUSD,Sell,1.34,0,0,1.15997,1.15952,4.5,60.3,00:00:27:00,0.19,,30140.46
11/09/2017 10:20,11/09/2017 10:46,EURUSD,Sell,1.34,0,0,1.15984,1.15952,3.2,42.88,00:00:26:00,0.14,,30080.16
11/09/2017 07:26,11/09/2017 10:18,EURUSD,Buy,1.34,0,0,1.16001,1.1599,-1.1,-14.74,00:02:52:00,-0.05,,30037.28
11/09/2017 07:27,11/09/2017 10:18,EURUSD,Buy,1.34,0,0,1.16021,1.1599,-3.1,-41.54,00:02:51:00,-0.13,,30052.02
11/09/2017 03:08,11/09/2017 07:25,EURUSD,Sell,1.36,0,0,1.15886,1.16001,-11.5,-156.4,00:04:17:00,-0.5,,30093.56
11/09/2017 03:09,11/09/2017 07:25,EURUSD,Sell,1.36,0,0,1.15872,1.16001,-12.9,-175.44,00:04:16:00,-0.56,,30249.96
11/08/2017 17:29,11/09/2017 03:07,EURUSD,Sell,1.35,0,0,1.15932,1.15896,3.6,69.13,00:09:38:00,0.22,,30425.4
11/08/2017 17:30,11/09/2017 03:07,EURUSD,Sell,1.35,0,0,1.15925,1.15896,2.9,59.68,00:09:37:00,0.19,,30356.27
11/08/2017 09:40,11/08/2017 17:28,EURUSD,Sell,1.34,0,0,1.16034,1.15961,7.3,97.82,00:07:48:00,0.31,,30296.59
11/08/2017 09:41,11/08/2017 17:28,EURUSD,Sell,1.34,0,0,1.16027,1.15961,6.6,88.44,00:07:47:00,0.28,,30198.77
11/07/2017 19:28,11/07/2017 22:10,EURUSD,Sell,1.35,0,0,1.15824,1.15894,-7,-94.5,00:02:42:00,-0.3,,30110.33
11/07/2017 19:29,11/07/2017 22:10,EURUSD,Sell,1.35,0,0,1.15834,1.15894,-6,-81,00:02:41:00,-0.26,,30204.83
11/07/2017 19:08,11/07/2017 19:27,EURUSD,Buy,1.35,0,0,1.15859,1.15831,-2.8,-37.8,00:00:19:00,-0.12,,30285.83
11/07/2017 19:09,11/07/2017 19:27,EURUSD,Buy,1.35,0,0,1.15865,1.15831,-3.4,-45.9,00:00:18:00,-0.15,,30323.63
11/07/2017 17:59,11/07/2017 19:07,EURUSD,Buy,1.34,0,0,1.15755,1.15848,9.3,124.62,00:01:08:00,0.4,,30369.53
11/07/2017 18:00,11/07/2017 19:07,EURUSD,Buy,1.34,0,0,1.15757,1.15848,9.1,121.94,00:01:07:00,0.39,,30244.91
11/07/2017 17:34,11/07/2017 17:58,EURUSD,Sell,1.33,0,0,1.15858,1.15774,8.4,111.72,00:00:24:00,0.36,,30122.97
11/07/2017 17:35,11/07/2017 17:58,EURUSD,Sell,1.33,0,0,1.15873,1.15774,9.9,131.67,00:00:23:00,0.42,,30011.25
11/07/2017 17:04,11/07/2017 17:33,EURUSD,Buy,1.33,0,0,1.15774,1.15832,5.8,77.14,00:00:29:00,0.25,,29879.58
11/07/2017 17:05,11/07/2017 17:33,EURUSD,Buy,1.33,0,0,1.15763,1.15832,6.9,91.77,00:00:28:00,0.3,,29802.44
11/07/2017 12:21,11/07/2017 17:03,EURUSD,Buy,1.32,0,0,1.15643,1.1576,11.7,154.44,00:04:42:00,0.51,,29710.67
11/07/2017 12:22,11/07/2017 17:03,EURUSD,Buy,1.32,0,0,1.15673,1.1576,8.7,114.84,00:04:41:00,0.38,,29556.23
11/07/2017 12:06,11/07/2017 12:20,EURUSD,Sell,1.32,0,0,1.15597,1.15618,-2.1,-27.72,00:00:14:00,-0.09,,29441.39
11/07/2017 12:07,11/07/2017 12:20,EURUSD,Sell,1.32,0,0,1.15606,1.15618,-1.2,-15.84,00:00:13:00,-0.05,,29469.11
11/07/2017 11:33,11/07/2017 12:05,EURUSD,Sell,1.3,0,0,1.15744,1.15637,10.7,139.1,00:00:32:00,0.46,,29484.95
11/07/2017 11:34,11/07/2017 12:05,EURUSD,Sell,1.3,0,0,1.15748,1.15637,11.1,144.3,00:00:31:00,0.48,,29345.85
11/07/2017 08:52,11/07/2017 11:32,EURUSD,Sell,1.28,0,0,1.15976,1.15748,22.8,291.84,00:02:40:00,0.98,,29201.55
11/07/2017 08:53,11/07/2017 11:32,EURUSD,Sell,1.28,0,0,1.1596,1.15748,21.2,271.36,00:02:39:00,0.91,,28909.71
11/07/2017 05:33,11/07/2017 08:51,EURUSD,Sell,1.26,0,0,1.16129,1.16005,12.4,156.24,00:03:18:00,0.53,,28638.35
11/07/2017 05:34,11/07/2017 08:51,EURUSD,Sell,1.26,0,0,1.16129,1.16005,12.4,156.24,00:03:17:00,0.53,,28482.11
11/07/2017 02:46,11/07/2017 05:32,EURUSD,Sell,1.27,0,0,1.16079,1.16134,-5.5,-69.85,00:02:46:00,-0.24,,28325.87
11/07/2017 02:47,11/07/2017 05:32,EURUSD,Sell,1.27,0,0,1.16096,1.16134,-3.8,-48.26,00:02:45:00,-0.16,,28395.72
11/06/2017 21:17,11/07/2017 02:45,EURUSD,Buy,1.27,0,0,1.16125,1.16086,-3.9,-59.46,00:05:28:00,-0.2,,28443.98
11/06/2017 21:18,11/07/2017 02:45,EURUSD,Buy,1.27,0,0,1.16123,1.16086,-3.7,-56.92,00:05:27:00,-0.19,,28503.44
11/06/2017 14:57,11/06/2017 21:16,EURUSD,Buy,1.25,0,0,1.15893,1.16112,21.9,273.75,00:06:19:00,0.94,,28560.36
11/06/2017 14:58,11/06/2017 21:16,EURUSD,Buy,1.25,0,0,1.15897,1.16112,21.5,268.75,00:06:18:00,0.92,,28286.61
11/06/2017 14:56,11/06/2017 14:57,EURUSD,Sell,1.25,0,0,1.15869,1.15893,-2.4,-30,00:00:01:00,-0.1,,28017.86
11/06/2017 13:04,11/06/2017 14:55,EURUSD,Sell,1.23,0,0,1.16049,1.15871,17.8,218.94,00:01:51:00,0.77,,28047.86
11/06/2017 13:05,11/06/2017 14:55,EURUSD,Sell,1.23,0,0,1.16055,1.15871,18.4,226.32,00:01:50:00,0.79,,27828.92
11/06/2017 12:35,11/06/2017 13:03,EURUSD,Buy,1.23,0,0,1.16065,1.1605,-1.5,-18.45,00:00:28:00,-0.06,,27602.6
